2018-04-27 01:24:20	cb7ed9cb91c81bda7f914077de86b0d2:Pnvx9Xf64Pou0oE4EDqU9lkOB61pMThj	Q1:信義之星-中興里區民活動中心	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	39.8.40.226
2018-04-27 09:04:38	e50b7c4e93ae4432d5a791627890721e:N9ZDl1WOJZKZGBU7X1shtLIOH4HVSqSJ	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	172.29.114.103
2018-04-27 09:06:23	a60f3351c8ac170e8368b63eafb10dee:UzgX5AHf87couhdW0SjXHQiZXWTmk8g8	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	172.29.114.103
2018-04-27 09:08:03	12dc9608a73a852a5fc469e8c8fcb474:01uUJAGOH9sZX880F2nmaMj2TZ3BhmWS	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 09:12:03	d708f76a354d6dc9c5d8997792d3e6e4:PGzBgYBxxaQg9oAVFIL2GIJFj7TEeeAp	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 09:12:57	2e77e9ec030845133afefac1df41340d:MJB9eN1WuejdGC3m0rZTPZa1g3j0GUrt	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 09:15:19	e1406a8c8b2cf730eedf801987d2d22b:mFgaTyC8llzNhoRtMj0Irqppt52XYST4	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 09:16:41	048a41299e585c876a433903f6cd973b:SSppqdh6WkU3RCrBXyAXnkCEsljZ5SFd	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 09:23:21	0e169a87c1d493263ef86ad323ba613c:NzaXAgrzb2qmOGRrWVpBHj2qKQFT7c1M	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	172.29.120.140
2018-04-27 09:23:33	41e7be00a0174f2f2fe88b3be987933b:7mwXXGt9SVdbMCKoZMifkGlsENQMVRkq	Q1:信義後花園-松隆映像	,公園內建廁所	,閃亮永春-商圈重生	,;	60.251.160.66
2018-04-27 09:24:54	938e461600538d90d1ab020b8e4f6ee1:pB8xKZ73TQAtvW6x9QjZ58x6atUmbmIH	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.128.21
2018-04-27 09:26:16	6f3c2a6a9c5c22012aa187959b21a8a1:tDvLz6ZXHRaLhHru97HMGIl2rjDoF0iz	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 09:30:14	97a48b9b4a2e0374094d2a125d3f94f7:hj0p6El56m6JafOzJKyU8gXZxPuUHeeE	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 09:31:17	d8c44b22eb59c081ca6f74fbad9ea30c:6KjBDWikfahhNPEaAxxTeYd7P5QpDQiZ	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 09:34:20	8c0edcc1967a33a4c572876c564d69d0:RLu4grXOqY8mx3yzWFi0MUFu5V6iozwd	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 09:35:57	fe4247e7e5c01aaff86fb1ef23afe31e:0r6EIP4RrfBfOrMifmhbBB9ZIGjItSAJ	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	172.29.121.69
2018-04-27 09:37:47	5b2d4f0ceaad6fa4e4119b46038bb931:p58ZydZdhQAX2zNu8fWaYGWgC8nbKR9Z	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 09:41:10	8973becc890185b906a19de2e06e4755:oTlzawAG2Dz3phelCuPd48tjapJFLoPe	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 09:43:26	84584ce94fafe8f66a6b081fe397a5fb:353XH94WABJpYt7DIFN8LnuUhuZvyNH4	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:43:39	1dcdfb1c947552b83b6181c781d99011:XXDmJZLgeJlqAmawZZJI5xI0h1LVDF36	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.128.21
2018-04-27 09:45:07	e879db054d27baebf0858aace05daf0b:L4R9tNPWP5qoVCLMHQsF8q0qjQy7I7Y5	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:45:56	2f8f927ca0eb7dfca0188efad9e82ffd:oTdDt6Pmqjw1buOQj7gJKKhh7dKxK67i	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.128.21
2018-04-27 09:47:14	6aae2fcdaae04c460e84b18320dca315:gvCxAZ4nLgKNt1TqFnKHVBP7H0iyQ6EE	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:48:26	7a76ab4e1b348c9fdebabe59cc51f56c:ie7Ye1k1SMKmkpqRt55V4l4ISKJLznlJ	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.250.128.21
2018-04-27 09:49:00	4384dbc7bce5ee966044b60ae0a4cd04:ftpj6wP6r4Gu8W1nq3q6kRJKbis6ZQQn	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:50:30	e6ed5c91c0298f0446c5d82c20103e56:7ke1uq8Dk8z2kWhzKGesH9fhBx2J61u3	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:51:45	1a21f0a3d5748cfdc6e29df571ded8b7:KpmfCzNu3Cl8xurnu6MMmSBDwI24MgMU	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.137.241.136
2018-04-27 09:52:05	bcea7e323b8d7e608cae67fd026b5626:vkPs05Hude5c7PCmaLNTO6cHfJqRE9jA	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:53:02	55f2a6b10e66cf429d45020c6fc989ef:xSzGkV0kW6zAfC8FHypYEyao5nYaMjFf	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,閃亮永春-商圈重生	,;	172.29.121.69
2018-04-27 09:54:04	b219e988faaf59667453883de31bb9cf:oY4VI51AHFmqeuL6W59AAQwDXaBZs6Px	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:56:09	f641883aa5349e27ecee70a08845cc9c:twu6GJQwl3UpxeMwUH9xwDDumfhxwa9m	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:57:39	6f600ed01b731f53b72e114f798e07fa:29lvtMwgVZlHJaCFjzV9bEGng99qLizU	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 09:57:40	496cb021fb6fcd59280cd5464ea993bf:6CgQpQ0Zd2ErZo9AzJ5CmEzeIQfn8GiR	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 09:59:23	3b6d3200dd0161aa7146b5fea96d7e35:suCUyXhyeNhaEfEEeIB8yQPoCxjJxCor	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	210.203.57.192
2018-04-27 09:59:39	87eae91abcf415525b05b353c00427af:10FCnZ2BnxUAeFcYYTDWqsuH26bDjEQU	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	39.10.70.216
2018-04-27 10:00:36	dc90661cfe9bb307502c10342a2057a8:vACDGxe3x1RmK4J2AJh0CMgW36pSrkJZ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,閃亮永春-商圈重生	,;	172.29.121.69
2018-04-27 10:01:26	1ea43812110a2652871b7af154a148e0:kEpA6wWKqr2SRUlY5c7mHNwOjfi4FpOS	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	210.203.57.192
2018-04-27 10:02:11	a13a93b153a10f0aeafffabcd3231939:rLVG7fFUlfH7IPZNuFNhTmecp1y21ryG	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 10:02:59	b3b37b19c73d96b6b86f485c682e9a48:Grg0psGFhGOwsAH7GFoCk1nT0Aj6xjJz	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	210.203.57.192
2018-04-27 10:03:22	d847ef1c56280691d2d5f7a4a401fa37:gjPUmzehUGibI2V78uwIFiIbancbneK7	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:04:14	4769040958bc2d0c38e440fd530334e7:pPKtebKG6P61XeoincEKIK2RzzGWsdYa	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	210.203.57.192
2018-04-27 10:04:17	675eee2cd117cb83cfafcc73025eba36:gampD4SzkngOectWnJ2EdjuT9cTYhX5Q	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 10:05:57	e415c442a715298f97d45f55fad56c29:G1gCbmaZqVbDCRewx45pevyiiD72r4wm	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:07:46	2959c8f87017ad40a04a248b3453ca6d:1ngk08axee0KZg37n5GVY1eniZN4llzS	Q1:信義後花園-松隆映像	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.235.215.190
2018-04-27 10:07:55	d22b1dc9d470004a33c4c93e7dc6636f:vmjxWAOgjk1UffJ1gQ4oj8rFYk1ol9Gl	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:08:20	8b680581114dbf8bd89050fa3c8ef9ec:oxe07syLSZByfn4qMj1joBp4opd1EkFB	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 10:09:27	5a66e44bebe27e4d5c3aee9d5e31b623:4rgy12LLrCmefgeFwY9HZ7GKICH5nLoW	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:11:52	22805e50f3a1372fcf07ae561a0dd953:cvM61lJFH2ddtUEH9PFBpfBziwnV7XQm	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:13:06	1fcf07f0895538849c6c5343cce30e66:L1uavj1CA7mRTGLSTIdsFbfhtsdzMZR3	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	150.117.252.137
2018-04-27 10:13:42	944b6ab9a4771bc68fc49a205331845b:YXQxziuY95X79qhz3Uc017bjLoTOsTP0	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 10:14:03	a1cc6da24499a6f47e6a139b07796218:w6iNJv42HWTwb1XlFFIImBjY3UNWZyXr	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 10:14:03	b3c78830fe264b83e89c188eafc008c8:lVSezIbfbYgJ9ej66VoJX7qjaL8T1UCm	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:15:28	ab8dc736e346ebf104a8409ac22c62ba:bE0S6B5gzCn9028JRPEX13KWjpLIrZBn	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 10:16:14	080e227f81c93f50dd07a165fc9fbf46:Yy97sgozR3S51WFGO8cdOgBCrscFEmDc	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:18:03	165bb6473b19261263ce29fc2e08e6fb:ag90NvR57eVGUmxiFO3LwBGfqzGV9X0Y	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:19:42	7ff8f612c81e2ff8233a8bb50657087e:50zGn3o2ixIeAEwFsgqEWfoOvajXZ2MS	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:19:43	341e63f70a2762e61c41ef8804cae5fa:X2ntQzlrh398j14GLTyQQXiO7gB4g7HR	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 10:19:49	858f3df4857d347c27eb98578e13b8e3:2ZvLh7AksyR6WkkcYZggOn4Hx7j9LsDa	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 10:20:40	432d0bca2f5a839cdd48a72b5abdb193:Ju9ie1If2vt1CPAUbyt7w5ln4YlckZCC	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,;	39.10.40.29
2018-04-27 10:21:14	b7ae4a38007b8bdf1985877253366130:Ty0d9Lt6IRgw9qQijo5z0fNh9dFZLinA	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:22:36	453e017aabb81f39e9393ddd59cd08e3:p3m0kAmDdrfIVqJw3l20iEtfqcAswhUe	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	1.200.206.230
2018-04-27 10:23:28	810caa33c6ef2efb5cdcd55a814a596d:1SKAfd8gPoyW4brabBg80wik5jjqDquv	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	180.204.177.179
2018-04-27 10:23:51	e7f586462dedc445e91459820dc3d9cf:Mb6JSGDQG6oEftTVE9Wtf849n9i12aca	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	180.217.152.61
2018-04-27 10:25:33	bbe6554d3e4296e3e581ccfca65711b9:HFpL5eHGg9ZHqfsppFsoM2rwxfEiWYWM	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:27:13	aac8cb2a4c6f3bee3aedf66b57114724:p3dE2EeUjZHexD8M3oCTRUOwgZUSZbb4	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:28:40	09b0aa7329444d8f032ecd6d3cd432cc:OtyOMTaZJ171lsMlHRCsoXagBESReCzC	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.193.33
2018-04-27 10:30:08	9750964043553daa70de878503e42bb8:4UQuoExfwUuiLPugietI0pF5HEMOOAst	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 10:32:38	03158977284290f7e4c6ed5aa9e1979f:j82ZjD6I6W4hqnyPVl59m6t8HQHPlkVk	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 10:33:28	927e9b877718ded0200c6011fadb2b91:YHwceTeaMPOtYrC7cWQeYSlSlUI1Whh5	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 10:33:39	2490d99a45da9c56df4014939e3a5763:OzTPs1IjWhvZvJyWCaNuYxEmhFoicyPb	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	39.8.197.203
2018-04-27 10:33:53	60c9124c01dfe3e71e14efe8b957d29d:X9alzuccESRw8eXzANSGN2SopHY69a7q	Q1:信義後花園-松隆映像	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	172.29.121.69
2018-04-27 10:34:17	76dd5f7aaa1c9322894c32fbf45cbc98:uXDpHTKgsmqZNBQsPaNbgIgQ4UctYXMy	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	110.50.140.212
2018-04-27 10:34:45	c1b5e0e5d67c638e91195ee121579e50:nH9YbGIB1bfHKCJmNAG8V6tsRXQ2jOPr	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,;	1.200.207.245
2018-04-27 10:34:49	2a4cd32dbbbd9e05d7e76b4bf9a37a2a:SCkoCeISQlIXacrWGwN1dlSAKsgWcjYA	Q1:公園內建廁所	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	114.136.54.238
2018-04-27 10:35:17	f91300dcd1923ed0d9ca902677985147:aVvVwshPlWWhiYzjmLQ2j18Qj7UTyba9	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	27.52.2.136
2018-04-27 10:35:17	2187144df08f0593ae19719876e40e30:Uo69ezCj0IdgNdTnSH8ZXN2nKtgc9bxf	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,閃亮永春-商圈重生	,;	223.140.71.120
2018-04-27 10:35:27	5ecf00a9ce9860590682063b24e122ad:FwkJN6a7q1nM1dgj4G3xCzqYYQErueXK	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	111.71.99.25
2018-04-27 10:35:38	f37a4d7627c68ec4b31152a241e43552:gEOsNspWkkKZjVHCnpqLH6CRhEcpoENU	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	101.139.160.220
2018-04-27 10:35:41	7aab2b77c08e59e9c926786520b7fb81:yuE4TULymlSAUWMLWPvb5ME33oG3J8F2	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	114.137.97.112
2018-04-27 10:36:02	efcb2f2e3b7ad367191f8ed77ae1c50d:0WWWcKwgtaqG1PV8gco8iAHFLMX04DAp	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,;	223.137.14.201
2018-04-27 10:36:09	ef2243f96b734cbc1bbabc83b55cc6d0:jzjoxmBS7OtqrVcVVXZYAkeCBSqEqTr3	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,閃亮永春-商圈重生	,;	223.137.23.250
2018-04-27 10:36:10	4c9b6888c864f3c61dcf8b0a84978d15:YurdXCne6MAEVxYa5ZnQE11RWldFqx7h	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,樂活後山埤一號計畫	,;	1.200.223.210
2018-04-27 10:36:32	5172d4faa4451de4b17687a80b8ad1a1:qAlxPjF8V5HfDhwUGYEXyWTJTJFT1OPF	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	27.247.235.127
2018-04-27 10:36:38	317dc81ae71938a54b7804fe92bf98d5:qzihyRvQTMB6YfDofxKRalS0LhDNq9cZ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,;	223.136.108.41
2018-04-27 10:36:52	4bada61f15d69822c5fa534e6bd4db4b:AuKmgsqqHGAdmzJOFibuFOQLivlNeQ0d	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	180.217.108.5
2018-04-27 10:37:06	c0d0217170bea2dba340cb6ad7812ea2:eKt0eqLURjWbDsI4mXMNvL2mlqWqSHn6	Q1:信義後花園-松隆映像	,公園內建廁所	,閃亮永春-商圈重生	,;	223.137.188.146
2018-04-27 10:37:22	77ab5b86274799cc5833269feb6eddb4:THt8GB1aHJcnMpmnOhmoul55hwwOnURi	Q1:公園內建廁所	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	114.136.23.101
2018-04-27 10:37:42	7b54002cc158b7062179ab94f874b751:GoTw2xKyyMn3q7tKrtcL8ZkyYloy74ZW	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	27.242.70.113
2018-04-27 10:37:55	3b5af6ba75558277ae7f99ef78407a35:wGNe9vxUHdEVzV132YNBC7Cdu8vner2U	Q1:信義後花園-松隆映像	,公園內建廁所	,閃亮永春-商圈重生	,;	114.136.172.122
2018-04-27 10:38:55	3b33c39b5db88574bb7a62ca7e3fb899:ylQQvVkKWcpHtoRXvWQ2JDmQ17D5Ga8q	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,;	27.246.166.57
2018-04-27 10:38:56	5c25e78d495d75a19099db4874056969:BRH8OoUVZdwj3KgcHYOinBFfj01XSgDZ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 10:38:57	61aedaa0d471cbea688188684e3bbd08:QYlyjny5sqX8iC5qmZwC15EpNEFv3BhF	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	1.200.207.177
2018-04-27 10:39:14	89a5b71e4acfc8d8be0ca2e85ccca3d3:7CQKczhlv5GlNRaw8QEoD03vCDJTkA9N	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	115.82.115.12
2018-04-27 10:39:46	276b2c1eb03df16110737692845a054e:bfmwIuBvsKrkfpV6DEvVg9bV5xypbytD	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	114.136.124.73
2018-04-27 10:40:00	779895d586dfbf8d78b9ec7b978e63ec:sTRPstwF8IosdtaUR1SIJtpped9xP1l6	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,;	114.136.11.85
2018-04-27 10:40:07	70b0717bb832079fd75383548749a420:VAi1TQ5wUXkiKbmZnsirt6LmK2qM2nwe	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	180.217.134.200
