2018-04-20 00:11:17	c896aef80f10734941048c07eedf0529:VdtEoEyJxZWncbcLAkCE3hjhf6PUV7xH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	123.194.180.9
2018-04-20 10:59:34	2b946e77b9323bc6fc2b3e0698f8aab1:A4AH6jz8LEQFW8hzqTcclMIGcZSZo8rz	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	210.69.104.254
2018-04-20 10:59:40	4c863396fb47b5f0030dbcf701352cf0:8Ee9PlFMMoOMHQwQyIZToVrZqSVt1Ksa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.75.15
2018-04-20 10:59:59	8ce743eb9b081e978a097a2aad076254:rMJWw5DtxKyBwmkuOmNRBtCE7d9gxgcS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:00:22	873da3f073ae625fb354f13756ad03aa:p5ufdELnKagMwzpE0ZQ4NcIti482AShD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:00:30	341990f5618c14c3219331a11a0a54cf:pFTg7ivN7UTCmu3AqAQNOJ05hsyfuDMP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 11:00:31	405445cc1de4761e1f3049b168236782:YozjXhleu7uQnR3jqWxgv2xr0tZp8y56	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	27.247.6.110
2018-04-20 11:01:43	e68113193af8fdf6c1223268bb28f546:xDjW82ITADhX3uAjtJvgcoPdCvcj2aJg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:01:48	5188d9bbbdde4cb3302cd771d925db4a:vkM97ZIrweTqm8MRlkuTg5ZCSPD15Jft	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.100.126
2018-04-20 11:02:30	fa7a734513808ce0947b59c6f1c9aea5:nzZ2LnM08KFTOlF3LzfF5GGFyj6UMqgr	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:03:01	01aca611dcba4788971726ea642f7582:oHb7oYwrpxcMcwGzC5UwPfHBEq0E354g	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 11:03:30	2508224c648f51e9f00d44b777edc929:1342Qt0o49xAmFH7H22OXYYuDGEacsSU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:03:57	0ca97b881fa456a33a3b5be278878b77:Y76waXO7cJahfBffoalwI5HQRhHpSd9h	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.200.48
2018-04-20 11:03:58	fa2ed82ad4418c541c87f671ab78a737:AZXyUZ8c9b9cFOcLC3sTMOqUq4qdd7ny	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.100.126
2018-04-20 11:04:22	d9031b1206c9b2e3a5914475058fdee0:jSdmxwotEU7sBQZlgtqGPY7BcYFLRPJX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.15
2018-04-20 11:04:55	b402f1281115c311b8800030e94300cb:OgCl2Qv3oic43ftKZeZ7FvWKTLJVIEU5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.75.15
2018-04-20 11:05:03	c4ae0528380c83e3f2b1a093921c5651:ra0mBoa5BqwVVgzUs2X7GK9OdpSVptao	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:05:09	9eac47826392f884a9eed0d001766ae2:IzNJNvNLLYcswKe94bQTz37iIG3UHFF9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.36
2018-04-20 11:05:55	52975456e72bbb3c1a6cc8832f88e206:tnjPJOwCZXNerUT8JDG9ZHd6EjynAOnz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.100.126
2018-04-20 11:06:30	dde085070c53bcf3bcc783219b04da9f:5vpkWPCTln4T63fo4noqBR6bub2Jp2MM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	61.231.46.198
2018-04-20 11:06:31	0ec2b68bd4d21ddd7fc55faf859536c4:oMBZof8HpFGKm0ixEQobv1UlrXHUtYco	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.176.57.241
2018-04-20 11:07:38	4fc993a8a0f8264d78877321e0c1e7b4:WG1Sc9KZ5jzk86F3APNZDCaECxWJRGiO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.43.233.100
2018-04-20 11:07:42	0064c0554a2e597eaddd461bbcd3ee47:wqNcD6hAGkOerQKmbfkaUBADXuP0rvt8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.100.126
2018-04-20 11:08:02	f96087ddabf079a4125b94e849f59f76:Sdv8LdgirMuChSi9EUngDlJGJxc30Qae	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	117.56.22.198
2018-04-20 11:08:44	40d58f4f1737ffd38870030663ba3600:ohQgaA0ESN2NOYE5ZLnFRJMnbYnAvGRe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:09:29	9540fd602a7aef1ed77befb44edef909:KUmO56NwdeIK2dAUW27DFuVN3ma2Rk3X	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.162.219
2018-04-20 11:09:43	68aaa81c4bf6fb2fe5193b425f65176b:0G2RV3k5EGxzrLuSw1ng3ix1igbNuxjI	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-20 11:09:48	cdde97947e228cbceac684dc978eb1cb:IKU5ffnDAk41kUKBCdwOBiCUYIyigC6x	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.16
2018-04-20 11:10:02	5cbd9526b6c10572644143da54d272ae:Fw6em9xWDHwTdC6OVcZIPVDFnzcjrtyJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.100.126
2018-04-20 11:10:40	1078e860090c52dd67a1f3d0aacb335f:PaZwJrs3buoYdEmVDBHgzEKom40yS7UV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:11:06	ec97e9b70fd94a9ac8e644c03d611203:CFWRt5br8aFv30HpKlMvk1RSXHB7vG1Z	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.72.128.178
2018-04-20 11:11:24	a4f96ec9984a74ced49a5b94c515e1bc:ajvA3yRreFwFagnN3k1qZ5UH77ykGEH5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:11:32	6d0be509c65124f203a28d3a994d70d7:TTyLZmnXfzPBTQJhmR8CBVgsmrwxX5Z6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 11:12:23	9951d63a40374daa61c548c7aec207fd:kYai51GJdg7E0c7KiokYJ2kq215CtlXz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.100.126
2018-04-20 11:13:18	91dcb02d737d1d29d6514f617f691418:c4QPyxf2K5lUs2KVMwMLjKostPqm9qLr	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.29.164.230
2018-04-20 11:13:34	cd414c188eb99aad7f74d42f25a8773f:IH5ilu0pY51VSah2WJDAHMuymV5Xv9tZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.5.136
2018-04-20 11:13:54	001e660d7c27e8afd93534fabb86adeb:Slv3nXOtoqXZEg1K4zQHB8WyY5PZPgjZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:14:13	496447dcd58f7afd212d6cff7c0e462b:eK0c8cfaYbwgH5qEZxJJdXuKkwXi5J0n	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:14:33	728cf3bf879b732fbdf581bd8ec8f08c:k18eEAKqTX8cqNABgQBIWcquBuM9Jm1t	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-20 11:15:16	b9131d5409a4d2912df7bbaacd9ea90e:pvrkVrFMjwOHmp28yDRVxiPj1wzvRXK8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:17:04	075e3dc97e656ce19d909448619252c4:1ABlk8zTOl8MTCc0bleOkrt6kW3l3p1M	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:17:37	f2b5aa6b8a5c43d5041b59e6cfcfe6b4:n9nqurxqbBaPosQAMIQ2C3mZDqVXmAU7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 11:18:10	3a066a7dc96c3e6f87b91f83ae4e66f1:Aep1rbCvXrtH40GltpeRgCBYPgyFYlKj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.15.83.53
2018-04-20 11:18:37	435f34179f03e97889500c138560a227:HU0z7oV49fB2TqalwXwuYjSRX3yU8Dk5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.16
2018-04-20 11:18:42	f06f321ae26abfbdc858ebbcb7fec9ee:daCjiJOCzyPVp42xXWGKYVZ2JkGWa9QA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:19:08	1cda6f8fba25d10bf9a62ee9d3d6958d:JMQ4C9hwsx1vAEENyyuTpCA9jkoePEZn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 11:19:49	e9396e2a310803e6e36fbfbca3511e35:EtpTpet5Q7jRTlAF7qvBe9FktykYFmQ3	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.15
2018-04-20 11:21:28	c05e2ea6e8efd35d079fe11e49ac713f:qm2WP246OzRXCMuXZ6BWXLviZmr8AJIe	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-20 11:21:42	6a0ec67710a82267b7264c458859191d:1g5vMJZDe6BSZGVVUWqnGdpmpJcWdBLb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:22:59	bea1093440530dcc0f60fbfd437b3408:B2setcTivK3RrP8dobkg67S64n9l39hg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 11:23:03	25da6e5a3040b22492528cdc7bc88137:LRERUG3d3Qv2SRHxyjMGgNvXraaISas6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:24:56	36e0d1c5ffc0d968b6bd7b2a588e9d1d:qVw5LB23ENK7OqoghhJY3eFjyhSsCL98	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.31.53
2018-04-20 11:25:18	a0bba31684fa84a0ca6027a979ca5ff3:849UkDm9cAmoZrigqmY0OtuHJp858TKK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:26:00	63a32d0eb5f7df89c3dd4720a6a686fa:HdggJMNagmoQWXJjfyoEU0RWkqYVpAyF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.31.53
2018-04-20 11:26:05	37ba9c5334c9fd8cd969b97674868911:JQraC4PPOZyfQ381XQX7bP3MNWrm1gjF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.215.1.220
2018-04-20 11:26:47	e10d5f29135e00852f076bf16022aba1:kgiZC5bHKK8XbhtVKryxdtINUbq7zhVW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:27:27	62f86f30b38b645b91fe4e3df74353ed:Cph7yudxxqHzn0GpUUBdkpwIcv1uJxSa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.31.53
2018-04-20 11:28:00	1275c0c83575c5c12ef461d7aaac8a2e:wGNoUQshP0TMOJ9blkjV8olX7npiFh5j	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	103.226.214.250
2018-04-20 11:28:37	139b3ea6ccd40b01aaa0bbbc3082ee27:NT924P4lHT2hHQeEGK90JN9cyFQYTO8F	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.31.53
2018-04-20 11:29:17	75d18623bcbe1547e50ffdce1103c0eb:heuJSC3BgszWk8QzzFrmvU6o5g57lTTF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:30:19	a84bf7fd7354663fe41963c700091de9:a6mWLNcS84IOeAMrzZU6GHywgGP4PSD1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.31.53
2018-04-20 11:30:48	1285c43456a73a5e84c5e95ad88cf5a3:fJJKSViwKzKSGNjYaKhylMg9doyVw9tN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	59.127.154.229
2018-04-20 11:31:44	a8806ed5b9cb609f786c585dbff84936:pKkY45b97d1LMlBZJDQbDJc2lpMbf6uy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.15
2018-04-20 11:34:28	e4b7b26958377787d4dd46ccfbf7020c:aVS2GbNRGCcoZGA7CuKIU1XOYM0wqLvl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.16
2018-04-20 11:34:38	96c698c4fe8564749ccc9ac838ae739b:LRVogrZlay0gxKMw6VVlbkyxbWbSkcq3	Q1:提案名稱二：閒置空間_空宅空間改造,;	49.216.16.255
2018-04-20 11:35:08	1b69ee87ee082daa4d806bfe232a3df6:ikDCgZIBnrydQXKOx3MyjSLcidoNZAz7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:35:36	17fc1555f4d0f54386014e12ceea5fd3:AuHw0OHSZr7bv6uBVeUotwiRPth1fUZw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.75.15
2018-04-20 11:37:39	7f73655ed5183436f944a5e428422eaa:uj5ZHQvoPrSezfUYZiyqOUxCi8oG8Ob4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 11:37:50	47d90ef2bec511866d077b3036d3e371:bjIUUBUyzSD33m69y5nq8c4iJQ9VZuVZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:38:25	914341980f2ab51c59cf4a722301a3c8:Awt6K2QS8I2l4Ki4bzXorOPzZ131MTyX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:38:25	113dea551d1c51cfc533c72d9851418e:Qx7070tGhY1qVZnYFJPQyOcSGLi1BUxf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.216.16.255
2018-04-20 11:40:50	f0aba8ab87bfd56e15f6cbefe3f7b51c:8g5Ocu6ccSRDXF1thdXU0f6Bzcfj4LeC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:42:22	7d485df3f22110f0eb650f3bdf3b5c68:eFVCIkaltNyJyi2bkr1he7rj8dMSxLdE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:44:23	6ff8f2bc284447accbeaa6890ef1e715:GQmpTGROInFaOQxF4aXiTn6n8iu9yGmT	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.0.136
2018-04-20 11:45:27	46af540a06957ed4a368e5a482cdf7d6:MSCZJmUt3PcWpozkmOrZq2qzBH4jO9fM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:46:21	f534e244722eccb66c994999d510fc67:eY24F1loGMixDJoda44EF7YnL86E4WUc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.15
2018-04-20 11:47:04	911caf21bc92087867f515328809a2f8:bf8EUGLPXLcSV0w0glmALuAnMwPxUT1B	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	117.56.22.198
2018-04-20 11:47:11	29f9679dc3e3bd0a28b956c55002a690:27LXuSWDVHFLvxgq25AME5IA1oLCimNz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.30.30.2
2018-04-20 11:48:04	2f7c3df1f03451adf0124b2d2f09ee6e:fv1frcDNGrdUqWLclFwNAp35QVWEKceU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-20 11:48:56	0cc59313dee38c3b1c71f1147355dbab:MiBItOKmKHU3TuUm13mSMmwTpwRsfxhH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.30.30.2
2018-04-20 11:50:34	9d8d4b0438f477f368716cd592e33bbb:LzmQAjvBKYCCXPHODfKElq6Ub19YHPBW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:50:38	1541f07a54325f2add1b2906da8cd31a:flo2GTfYUhrVpQw1TLvcIyaxJosTzDwz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:51:34	68ea4b0340697fabc44e677dedafb38a:PNWS21IM1VZwelEMaHtNn9l015e2gHlX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	60.250.99.114
2018-04-20 11:53:13	2808886a48e5936855bb2e125408b3d9:Gu0q60sKHSOpRMY4Yn8bIYYTGfJ25HBg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	60.250.99.114
2018-04-20 11:53:19	07e274e319b30d00c7e77312385c4375:VWS22OVoI87FATSQ4RvKeoh8ttjRr2oO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:54:32	cb1e989ad2ab5a81f0ed9b790f14545c:e39Fp6p4RRtP3aE7B4dceORZCbJJFjJD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	60.250.99.114
2018-04-20 11:54:36	3f7dfdd23409033bd8ee7a076db9af7e:tW7hQAwDIkXzDLH5c1dzCrzRTgochd3N	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.164
2018-04-20 11:55:23	49ba3fda6ee6d000ebac26e0a88747b6:dx3n5xG4QU5FZ1g3gpm8wYEHanEU1QtS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 11:55:26	b9a516f8176264a4371ecaf1aa2e6c68:4Pf9l674KC8KATNqcA2sqzLPp8vZ2vNZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:55:53	4f845a24ce8393f117f72d2fdc5404ec:iNZ4sZRBIiQjNwNW0LNPH1v5BRDKurhk	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.164
2018-04-20 11:56:54	7f1edebc16e9ec910afc03b5950869d4:kZ19oJX1nUi24HmJDZJA8H8y99ok3EJg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.164
2018-04-20 11:57:47	97c71fbc37fda02e51054b1941dfaa7e:fFY5YClBb8Rda2VSYxErkfSWqCjl429h	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 11:57:50	21684435aed99528e41a32f100c0d775:EX2C37IePSrcJk62sBcBPP85PFgry20o	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 12:00:01	d0e63bbbe2d38f0b01d5d96369f51dce:CMy900MYZforlSiizUddNpX4RmP3tUiv	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 12:06:13	96d3b244388454e8d376c8d7bce34348:E8YvAfDtVFUUrUHfy5xhMECi9sViMS42	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	223.136.194.169
2018-04-20 12:10:48	1b81272f8b76e212e4d03a24aa67abaf:QTrrrBFOXXKC1CFZ0v3mffxlSC4d1WCx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 12:11:41	667569a4552eeef87f32ec31f7868fb1:qdSRIMolp6SObGoXi1i6onaepaHgxm6k	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	39.8.230.32
2018-04-20 12:13:55	92ce7973319af60ea87444222cc880e4:xjUyFMFvD56R6V8yqBl4k2ahznEwe59V	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 12:16:25	9cf8390a676b8f2448366927286c615d:zqeOXWKKvNgRx9cOJYla8B32T8328Ogt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.189.197
2018-04-20 12:16:39	1d374c898073476e3c74d5c1c349c80b:C8Qk8IfSlAwDZRnHA26LQZL90fArVDWH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 12:18:53	0e8e814a2c958fd4528c1dde9593f317:nIU2hLzUVgmBT4EXQF9pOh7FQR0KTxCv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.72.253.35
