2018-04-29 00:00:05	4372b0982ce358605180dd795783b15d:k22SDMdh40kJ2Brk4iaZ8sk5Ux3qyb25	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:43:29	f89dfdc32dcf6626f794b6d75e23fb00:ufjFFHCLf9ErxkAfkpJKoDK1gR6kf3iu	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:44:46	6f1f0cbc1015bfa94ae6f675399fa8c4:Wxzae1U0HK4rZbOrBMmUTAIZsNDX9R0v	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:45:58	7171bf5aee6291b1845422af66f42416:GbstUdT4TTRUgS3ZBLo2AzgJyVsrvZUA	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:47:14	e2dc6def4a401edbc07293810e528109:E86jqHIQxdPNvM8ej27qJvAafDsgfNnd	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:48:54	591a1d4540c3e899bafa2edeeed89421:2FelNzpVdS1LaciHLbmY2dCkGnHNrwBL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	1.164.243.12
2018-04-29 10:49:03	85bb988283bfeb47acd4bd0f63073586:9yuPMvDFpynYckbLvtx5e3QfqM8JwmHz	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 10:50:15	2ec53765de6a7d7af6274cdfdde5935c:M4lbqhghwsM35AbTY5n6rU8pFB9lIRgI	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:51:38	40338979caa930f5f222afd452ff3f99:PF7vn60GpBs3l1P38YOFjpp3stuSlbgf	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:52:50	2cd5a091e23653d06ab201d09165e6e2:VLSLudNzGLNHmXpJDbLsmdHTITHMUA9v	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:54:01	3a579a7d1bbe112949532bad6172dc04:E6ZUu4sefEqMVir8E67dCce5L9qAHbnZ	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:55:29	656f48f271fd30b6f00729c2132547d5:bjUQrXahHBYKGeZkjGTAK4s813ksDcHw	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:56:49	431f2dbabe9d7006664870fb79847fa3:rbW8G8gNMrJNTsxzgycj9YyL3AG4sbEs	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:58:02	11fea374748d733e17d5d4ea6067b04a:SBu3CHCNPSSoaGFDDfDrBYkrKG2hXfba	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 10:59:16	9b96abbbcf9bce3a91fa38dff38bbce8:GXZAHgo1g8CaYke1AepK0fZMcm88gMP4	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:00:31	b666f379bc0a88d3177418be768bde10:4QrG2civaHd22JtuFOR1ngKqGLAJ1Ark	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:02:06	bccd77ee481eead02d11b55ffbcbce68:wBcvzSmlUuDfSrCK9swGzwWQjvrmtaiU	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:03:28	3c44732887c7546115b6864cef7df49d:O6gweWYp8LF6nB564ccudY81CUAFswc0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:09:35	4102c27e60d044d8ce4d2535fd134eeb:hJxRs2GCqK0dkY256MGo7IGH6nxS9grY	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:11:51	a321c19971d732d30e2ac5c3f571634e:2TTg2U7DSahW14ipWWG0k0F73MKPNoFF	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:13:57	bd7597871cf03976a454edfef0e3a97d:qEIfNxBxM20ioYZK5ODknC0FCM2NbRaE	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 11:15:23	531b805a2ac93b5696c46d7d0f26a760:ehGGkrbzJW5E57XfmiAP5hkLtw5qx8C7	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:16:51	cb14cd43d4889a27e53ab574b171f0a3:ZDuOPvvVg2k8drVH77BL5EefilbBf5Kb	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:18:50	e53afdefc9ed80dadac410df967cc4c2:UnhcGNZ1In4Clbu3GHoUs0emsetk20im	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 11:20:05	602dbbef922da72cbd308911e38707d3:nfj2O7Bs0ClYYdKZb1DpAp55xZtrfVni	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:21:23	1054a0b68639ef01fac8d6ee464e0fe2:fzpgGNygoADt4pDad5jp1q45PcS3Qptc	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 11:22:34	1a17000658839e1ca24541f751ff2513:sDPN326zYojGf3cWzQicK1cv3sk4htpg	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:23:49	b124322c054f928f0a5d6f550e0a6171:h4xVYE9Pcoo0TOdzUxaaCseLCNTS04NM	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:25:25	ac72c55f11fd3f9537db041a1d4cc1b0:CkEpOACttorkpEWdh84WaO3pHw2xFIKF	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:27:54	3d8530c6b39c0b59001351e3a62841f9:haXvIZPFycbPhYbVcdiZKzdt9RuYNzBp	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 11:28:58	eb736bdea22019e37e6a4590684d1c0c:ioThSHf6tpvZHJRvKxB1ytKTUvxgArBd	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 11:56:46	90da86eeb3393d5f02105689de861174:mYBr3wk533bNXCIdd9X1hWzsCWxynwTt	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 11:58:47	3d8b5fb652ce3ef5464378cee3a5e54b:9F7GC4rZ9tdisVYHNzmu4mbMHGll3gZ4	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:01:39	b5dea1401b71b22ad39c88c0b8cfdd98:z9L3VAl9JSOQEHOBxRor8k0cW7d6Xg5y	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:02:30	45d5be7e2d07d5dd3a36361fc006aea1:2u33kQHNxyRJoHUHNCK1K49sPDq8IBqQ	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:03:28	9c49c20bb683574a8594eb2a92104b27:tGoyyPQ6Q2rIOtYRZyzdnzm4nVXEY82w	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:04:23	8883757f6125c9243c368577600cb8d5:CbG7LKXdz5KW0xjcTGefH86BJTwtpxeB	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:05:18	2c859025025fccf8eb465be25c3bd0e2:0fAvac8BDJ3ty1txe346qHfE4JPoQTMG	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:07:23	a9239d51d85ff9e1fc7409e04b7c542a:PmyD54ZKrGTO1Ld5cBbBYUO74fbTmO5Q	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:08:09	208fdf4bf25d5b221ffc39e9a50b630f:GVXgQg8tbXsHJ2w1Wv5G5J319deBQCDb	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:09:01	472f598283e3154794c5fc507257f68e:0P7o3R4aIaDeysJu3mZguMcoGnkh2goB	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:09:55	f0b1e8afc85c37a8e280c93744964323:EVw2NQRi4jgPqur9kH8Hdz52EHOYURKV	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:19:56	4787b92ca8a911b5fc3923473297b56b:h1XlIf22dP57f1MPJB2A5OpLGVLMgNa0	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:20:59	95a92751aed388dc77c80268abbbe134:q3TECli4bd9dTNBurp5f1OqxFFHI5w4r	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:21:57	fc7ce480308aabbe58796ceef9634f8e:JPQB8W6d4jTZHeHt8nDHtbIjvKxP9j60	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:25:06	ca3e3971ce295e4f41c1a64ecf258897:K1pxNeONIorcf4aDoDzh3Wd8t6zpVREx	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	101.139.7.158
2018-04-29 12:29:32	f7eb640da212cdeb75bbff6efc5a7571:lbDbLbWD7aGk1XhK03EhMMPvpqKPxC9j	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:30:23	4ab0fc9b337be91f35fb247c0c1c1464:KNZ9CyaUw769UHu6bDs6MdoG0Lb8Ibse	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:34:19	0b11e9fb699a0c249d94d54ec242bd8e:ATM6y7aaABGggFtLAGtxrFdtxw2cJeCi	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:35:09	a4db53ee27e4e74ae23f3519454f24ef:gedezVftWZitUEZ4molIVrgpigVNzkXj	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:36:37	92b8d3c296de0a571b636aa85b46d292:eJoY5DlvkTqhYEg5GEdHwSBbo0BY42iL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:37:39	ba0a5e943e31480507b504d3772f6536:IB99LPgWwrSC1ryhqeTNOda2yJ1aZj2l	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:38:34	5a352367a2ceeb2e767d09a8cc6c82a2:k9z89mvwqRReJzSJbq71B70AWvGBZpZo	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:39:23	d83f65ab18d318fc3127d3cd1f033d4c:2PsGR7GQHHnughi699LoC2ot6eqbV1E9	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:40:10	8e11d2dadfa00cca275bf49c9d8ac898:XJekgp5Nz9mYeoulvCQMsij9lMK6sqoY	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:41:07	861c383572590e060b40b56c218ec622:B2Se8poUnTN6NXVOsUKn8KZlgltigkrG	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	123.192.218.59
2018-04-29 12:41:13	1a9e3622d949930b5242eadeb78ab2cd:JPGdxnnAH5r2EdzY9b6tsIsUYyW1waol	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:43:26	a8330844d99a6ccd474f39122e524f3b:FpZIvy79kNMKuC8FRuQhyFSpQlux5IfA	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:44:26	a055ca560b3681106c0bb0bdd4a79459:mz3UY3omMkO48U8hyFvcft54Ma5CCsIL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:46:33	4f4064d1abfaeb215488a3c794703adf:wTZBb0V98LVz5AFkbdvQTwaf0RkljN33	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:47:31	77a9a2245d69d00e9c20190c83fcc0c9:w8Ng5vwjhsYTndC4pAlK5WMPxbs84H1g	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:48:57	c7ba79e28a43d2714ead39836af8a0c3:vic3jE0ePnzEdfrLmtL9uypdr5B1aZFx	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:50:50	980026e9a1529a96d36f32220747c0e0:uhZU1mnMJjffSxFUmXFDOwLmXhiplWyo	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:52:31	7b76ea694e1088a1e05fc5c474b6053a:QIVzNlgCKJTP4Ztbfgg7IwOPWtJ11yu4	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:53:19	99c7cea11262fda44b98e65c15186026:GQsDMQkBwNBCUDi9Gy4mwQ2aMAOh72uQ	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:55:03	6a9494751c1b16079281fbeff05fa926:PDA5fiBof2Y7d5xwA91LQlrKC37nxIa9	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 12:56:07	d74639db15c47283e8d00f3ba474742f:VdXQosuooamGgEszgdkkMlxpAGLeMHia	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:56:56	6aec21d0ddf84af80137238488d53395:1GdR5fgGMX3IkzGszCsEAM0ZEXCC8X1T	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:57:45	01085bed20243516f47c537384c91b5b:FhO6tvA3ESqx1mv0X2JvyNFE5cUHGhJ0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 12:59:32	bfac5701c107575c8a675d77089ac1cd:pLAMAG06CPMMNri8ZEbAKvRP4CZlAhos	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:00:34	5ce8aec0d42a22c8745a8d3e83517cab:3jheq0zY59h4xDWgielBaV2ruFlvvM2k	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:01:43	c832de6c0c1960ff2b96bbd0a4d4c2be:vBBg3yNMn83s58zMRVlBV5ZnqXZYhq6H	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:03:20	ea0cc9324cad94c86f26ec192ad3cc07:dLGdhtdRuLWEDuRVTfjmoKupdvxFInew	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:17:31	6f0608358a7e99b8d36b6a14f8d47706:DQWXU7CNcMssPDW9WICe9CgK0CwZEICD	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:18:48	23c0b6b92dc452674f13afdde22603f1:WPB5TWxl3uQaUjocb3tExeiRq97j2Mtp	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 13:20:08	a1acc1c09211a2336c9209741e7bea9f:vx8NGBQbuE3ydubOBa8QkMmafnX9LuLy	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:22:45	67e3da668ec06d7a72b305d1c3800652:EFyQYFEGGxWlRewleknecFWLyRdEca40	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:24:51	0d85dc6c331a8ef0b69370c1929a2ac9:TahrBMfB4Zl6BGCQPWtksmLB8mxsktK1	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	101.9.229.46
2018-04-29 13:26:37	3aae461368e6dfc9d1d2288a6dbc8cd0:uqNB4W679ldUEzx7G76M9IjlxZcY9VOh	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:27:52	f10e6d4f0cdb678d3cadc297389fe4a0:NZhe0R6YsnJS0Dari1Xh4xaRjEqsW4qK	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:33:35	ac7d440e142bd9f9f9df766cb4ac2a1d:O6ceGNIdshKnM1bGTQS5Shm3C0eFOLT4	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	111.184.20.76
2018-04-29 13:55:09	222cdbc2eca6642a6b695166f2567115:Xuw4fiMo09TT6SbIjlOR7eRM8lSy9B4M	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:56:27	873f8ed960f2df734081a1fdf5d9543c:5CV3BbMYVSPvU3w12ISyPO4su0u8d5KD	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:57:31	aae2ecfa718d0aeee476058eea81a552:c0Lkhjf5ydD4hmpZEIUnfPst0ASbyELk	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 13:59:13	088f356a3e0bfe8a2b4cd2db37bf7097:i5CaknhOfxqZpKxgrwfrnnxIxH8nlkP9	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 14:01:24	4343f872d7e81b7d4a37b2fbae6a7b70:uYNURHpakF7knnoHLn3jsdf8cChgnARm	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-29 14:05:33	6408625f098816d3e6bbd000f3ee832a:kDwOQvKjCIO5a23YzNdurlGByFJ3kay4	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 14:07:23	794b8700550aa0e0ab38b16802923119:IjlqFOUXD7Xxc5Vd6Vf14gwch6cky7wI	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 14:09:11	3c33eb80e3462a0f80872d179a67d4f2:YOo3k7HJv6gefhtlFqAY9JE7e45MveJV	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 14:11:00	197e167567f74d21dca01a653b5f3e33:nIbkFrBd3m9j2jKR2RBFD3yJEKHjifJV	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 14:11:59	0b338ee25d41ad0f2a140c3820dd8f36:XcfqvIaNLPM7d1jK8dF9d2flxChfOS3O	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:12:32	0501891cf97d49e7d0f95a7b95d84358:xWYUqr9fEQI550GCcszu2VFFvgizP0bT	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-29 14:14:10	c674ed5b960d95649ce7ad9883a42917:ImixILVNOgOc4aaoihFHrkpAABVhuHHM	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:24:09	9fbb45a90dbdf0172e87a26a0f9fc5cf:CsKtAluCJkMIhNZgawe8dLvDF6qJzhsu	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.198
2018-04-29 14:24:34	86fa2f0c086beede70eeeaa53b89eee2:Gkm7ql9mhjwJFbhhg65WHVZMnJhCTFBH	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:26:34	e70392f7adc909421a0cbae111481bb9:Qt6DdMd2h0tpW6EcBHdmmHhGJCKxr1D4	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	172.29.177.198
2018-04-29 14:26:48	a7d851e98244f573dadf82131dc1007f:0IsY3aYZZ8HktG5hhuOOZ6m3KiRE6ssk	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:27:58	92d3a0462a0949e9a799afc1e5f5b2b1:wcDGkAfejjgW57Eg1Qeg2y5CVGu2sAa5	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:28:54	07f5dfd3f795df32ffb10a06b6c4a85b:CgkX925VZYvwhLv05Ay0HgJ7hc9LjPVO	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:29:12	cea2bb9eb238ce461d195dec8b96539c:A7A227846RCui2CzKBr98rb6jNdFtF2y	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.198
2018-04-29 14:30:11	1bf233e9fb7e2d415e3847a5e006ceb6:2XZ7PkYl8nsGKV97tldaEK3Z9adud849	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.198
2018-04-29 14:30:12	d0d116c39f083d00050685446e9fe5b6:GPdtEIZg9Klo0U2mYHIplQJDpmLvPP1G	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:31:07	a71cf5b50b220bc8eb81cae6584cb8d1:mWQVEaYvce6e7evUFU1zKSrvJPpz96sg	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:32:15	7f576ecbd090907447157e24c447d685:RCXyu7D88WfNylcw0ViHgpDAArkfOKOE	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:33:09	44b32a7ea974d7d1b3963193abe6a1ac:hYvxx1MdzN27hzpjIqQ2P39b40JFcEGl	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.198
2018-04-29 14:33:29	0460c6f75abf734a0fceb3d844214f18:nbBxnuQZbxgp0cx9GVOVFuqr9ytM1jVj	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:34:38	31ca6ffa531d1791b004cc46b25e997a:wX6cluRcDDjaJmG0DaXdW0E0K2yM3Iho	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:36:14	905efb313a19b0ebce9674eb3aa11370:ahIyIK5rvLyuGcEKCXbl6zyKveyoRnaw	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:38:05	b15879d487f3dd0cff2c50e89cbbbb27:Ox9B4rwPaKpyA6CVRmw6C36j37kgGwUL	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.198
2018-04-29 14:38:17	a53bc51cd966b1a590453d827289f733:5akfpqWx3s5LMCRkOvsS05BtVw5Fls2i	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:39:24	14dcc88aaf7a4e0de005bf072dc56478:7nH40r2Lv5SzDX5XYfwe6fVlC7M2b1HQ	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.198
2018-04-29 14:40:20	002803c7861a3c522617b20b796fc17e:Naddnhv821s33pgI0WskSYt0GLaJaIwC	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:40:45	5c485fcc9a647e2ba133606ed553cce6:Q2eZbofGcNZl8ECF1WXzEyhQykA4shvR	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	172.29.177.198
2018-04-29 14:41:33	9d2d69c03d8d79d614f0127ddcd017c6:UVuJwqYhgBZUn9D5J7tLH7HLrJB2Vpjx	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:42:49	9ddec098fb9177147d66467a4c18917b:SsKVnyL1Td6A4aXL8LpY2jXUXCZFJLct	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-29 14:42:58	1c656a5117f3d74fbcb8cf89f18aa64d:M9BNFIEQwlGyRchKeHEQn1WSp2ZFgB2N	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.198
