2018-04-17 09:02:08	8a51054c07c4d3d1add07ea24c38da89:xoFLoW681fX1Gk5e7bGVoSZz1IT7ukhD	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.163.125
2018-04-17 12:02:04	1ba6340fc608080a4fa180c25ae1b721:WRJfhv5tAZxoLMxglVZlAGceUgZOGAt0	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	27.246.96.160
2018-04-17 12:02:42	8d250015ba7a87e1c92b1651d3822812:NLwVlLbk1SVBfZgwTrPzCOjwCZXUeA5s	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.7.11
2018-04-17 12:03:01	cd49c450c851b1adef551884769880b2:9ScMYHEx3orWWuxBynOzWSa2lpAakFYq	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.18.84.52
2018-04-17 12:03:30	4d23eb4e04a9949f11be87f573c819f4:nSUjCHCu45ashsPaZxlIVBKLjv0lkkdO	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,;	172.18.84.67
2018-04-17 12:05:25	842f6b0967c594bfc880ea9b3106662f:5c7I8vQb8qzQlOH9X3LyooVTPCYVOwiC	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,風華再現通化商圈	,;	172.28.19.72
2018-04-17 12:06:58	bf08d6193bc921b8a95f7e372017ed2c:MY16LbhHYB5pPdH2qpRky57Tz24YTpzx	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	120.127.47.208
2018-04-17 12:07:10	fc66b1649fe183a2a14f8edab7b07016:Ic5XzbrfJNGVu07ogTGMSxeORFMStDoc	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.86
2018-04-17 12:09:20	8a2e29dd3fa17ae293611b51fd7c1415:DKMT3nwskY9V7HGWjAIXnKkWJxddOSwr	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	120.127.47.215
2018-04-17 12:09:22	c07797281213c8b307afc6227d2ee072:ljpHpN5Y87xVcVEznew2R8Vq1GGoJ3A5	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.137.176
2018-04-17 12:10:01	b4f3cde9f46bcfd69fc41ed5054e74a3:HpzJcfwbHgh94vwcMEVO9yeR7NyicJSX	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,福州山觀景秘徑	,;	172.28.19.6
2018-04-17 12:10:10	5b8ad011786b0abf010c7c673141ac33:2pO6m4Yk1TZQyQOm1vRaTFnOrW7uZ9ID	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.162.148
2018-04-17 12:11:08	d7652ef4cdf46098e59ca36ce692b9ef:yUVQtw4qIrysuUFghBRz31QZ8k4n0Tcl	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	120.127.47.209
2018-04-17 12:11:30	43a4bdd4f22271a849e9b4a43b0c1d08:s01KkGNz8w8VpXkALsGTstFvc7l1p3C4	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	220.130.164.4
2018-04-17 12:11:37	f201dabdd2fdf91a6aab40866ccd2ac9:oLx9sxEWQL0NPyRcFn92KcOYyDqtUWkN	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	39.9.12.182
2018-04-17 12:12:41	515e629dbacd0c11666702322a787062:OcfXW1KonAnPpWqpKrxvBbl7tbYONsRb	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.217.67.201
2018-04-17 12:13:04	0bf5a5cd5c0621a07a1f7cc41fcafba1:g1haoPa704pmFgqTX88Q2xxi6RinUzsq	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	120.127.47.207
2018-04-17 12:15:22	7b5f95ba1bd771159308606c0e608951:ZVW2dGMpCjrf4aN1H8qbchxcjU3jMfLW	Q1:安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.200.182
2018-04-17 12:15:44	f4486fb089424f1bc85c6248312ae9a3:hZZTXde46VYvbmDyZeHhQwYG5scA1ezX	Q1:安養平民化	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	172.28.19.72
2018-04-17 12:15:48	1f4fbfb11a4d951a4f220ad7efb425e5:sSJk3EUI2j2PsdtfTapRyw2VTTiqUG8N	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	27.247.193.78
2018-04-17 12:16:35	29136fb1cda1875d8379cd19e49e91fa:07bH36hOeMsdW6BTpWxSsbetxOgIghFd	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.111.74
2018-04-17 12:18:15	3feea12a11849529a7cd66ef058e434a:ACBd9uiwmb7yBAdlzBhZWUx7F5meYbfU	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.136.76.179
2018-04-17 12:18:34	d19b84f3fe625118e63a3b8a1d8e0470:vBWY3hNhOleoGEB4Ldt0fQ52KIEJagOC	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.133.151
2018-04-17 12:18:42	0519d4cb746b46400c94dceffa974812:UOqHLd2mpstzo00OB6bPbyXTMCMyxpjX	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	120.127.47.203
2018-04-17 12:19:49	cad2cab8ed704e0a038f2ec3999a175e:uBCYLr4l3W4UX8gLRSkgl3dtrl4GKVX2	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.189.175
2018-04-17 12:19:49	5a57f5ee6ffee0857197688aebd1279a:VDjZXgVZD3ocgEQx0f982p9alcwBHajK	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	120.127.47.210
2018-04-17 12:21:16	dca95a4a22503a343104bd43e06322a6:4PVMAuLzTdipbbxULviON95VSpriUZx6	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:21:57	8a772334a298d342c76f110809a1ee5c:tOkWG3XVXoWZsyBNhizZTCaf4NbbNVYi	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	42.77.89.229
2018-04-17 12:22:08	51c81a425a657613090112c43716f21c:QW6QDTqVe3djNJcTYmSEausGHr4ZI7h5	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	101.138.94.104
2018-04-17 12:22:18	13452ad08e71be172388dc96d1d3bbb0:WqKqEwEKaIVIO6zLjQySzngsNuvJ0wB0	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	120.127.47.219
2018-04-17 12:22:37	7485c13e2ad1389cccd64152661183f0:UZCM3Jm88zAn95olqlPW8EPQbaePbm0C	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:23:58	8604d75bc522acde2b9be923c7db6367:u87qGIFZaEtDJpAI8ENenzqWV26GK2zf	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:24:11	d9cb10b19d78ce2575da43fdec28f3f0:NpidYs7HCPjw5sLswktcmBcA7ms0TLEx	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,;	172.28.19.72
2018-04-17 12:25:53	e2cd9b902b622066e1437ef6324608c9:HaBCzzxPP5uFLP9tphF4Lufv9xNCWPiX	Q1:安養平民化	,與自然共生，社區老幼共好	,安全大安，美麗未來	,風華再現通化商圈	,;	172.28.19.72
2018-04-17 12:26:06	8480c3ac40f5522afa16a40640a0209d:w6eWstYs6WtGoxVKihLTgslYeyk3QwFd	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:26:12	22311dda878fb0007ea03afba79151d7:fJo2SGGQNVAT02hais2AzKU2xnwjzr22	Q1:安養平民化	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	111.251.99.85
2018-04-17 12:27:14	6a5a617e93c329b824be14e4d57d8768:4Of0HZVqRRBRX6axGzQGM6qU2O3eQwuZ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:28:34	d0bfa8d03ddcbc89c401503438c028a3:hHv7MxWjHH22qnikIdSLMYloXbCC4wdA	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:28:40	a73e4b88e64135b00880625c7e800a44:xZ848x1yvxMYwizdbMmbrMmtGy4gwPbC	Q1:安養平民化	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	111.251.99.85
2018-04-17 12:29:49	ec10d0224c202d806572b4e24314e574:SppWwANszGTAeDAcOPx2cfMziIknxpEZ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:30:05	1d7c06c7713bc5e69e898fa26178e81e:ZH4lpAB9Kfop5LdQJC9nhGvxnCmQVFe2	Q1:安養平民化	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	111.251.99.85
2018-04-17 12:31:11	b0bc7e0d12254437af48aed316bde2f3:kPGGB3iqXkt3UPkKVjfmvjKgDeW7Gva1	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:33:03	449acc8a43564c82f3ec7c257ac3e6a2:apcPSIJtNw3y7mmZtUZ4rmszv5FKUrOn	Q1:安養平民化	,與自然共生，社區老幼共好	,安全大安，美麗未來	,福州山觀景秘徑	,;	120.127.47.200
2018-04-17 12:33:49	b9861ad5de523a28dfb452be75df3f1c:TTz6NldimqR1mOzziii9OAUQtN7RMCkP	Q1:米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	172.28.19.8
2018-04-17 12:34:09	e2749f440aabcfc79aa0f58d0c395f96:ndmsbYnAUVeF79dk7huBjqvaPBo4LD15	Q1:與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	101.9.161.203
2018-04-17 12:34:30	693fb263f2b166ffb5b08254892b1c21:gMtP7lfWI8UAokZqvgDWyJfR4dYglWF1	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	1.162.144.249
2018-04-17 12:35:15	a4798a93c24f9d4170b834ee7e2087db:Tuh8HRalsYM7a7CijLJimNfxQ6Q3TLhm	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:36:07	174d81750eaa5d1df898b462cc0c9d0c:79LTwMIMOexf9vwfh3o3qsw0utwPstGv	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.110.166
2018-04-17 12:36:43	1ab8e449a5cfbc2ea3ed266c81290601:VWlIZTpbbKyTJoZ3OhNU9aj0K7HD5ChQ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:36:45	c471657b115feaf919ec37e500f0ad8b:E306HFOEMmpMBrIokmZz4d1Ilbc0oxaB	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.217.196.123
2018-04-17 12:38:53	99f2766d6846a384fe92673c46490b6e:uyGdL2iZTw2Hf5nBxcc8A8rNXJc976UA	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:40:03	45917a16e5fa3468f8aa16fa51985251:nGo1F9yxDdOPUQBQB9QavZYJaUDAjqTU	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:40:07	81a942a31e721098b0804533a7cffdf7:Of2AxYEzEufbeaoSn1dGVmaft1nSFoDu	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.110.166
2018-04-17 12:40:45	8ba82c93cd8dfbfd69b88717258ed56a:lDHmV3aKGg4fhJVtNnL0aJalo9vvWIkG	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	172.18.84.67
2018-04-17 12:41:24	807b73ecdfdb5dd5fb901349440ec062:ERUCzBArJeAQGfH5btAX9bmRdm7T7JVH	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:42:39	5f7564f042620ee10e94fad6a09b51b0:5FBNvwVCYTA1hud7iN5GeAR5hiDYuUUy	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,風華再現通化商圈	,;	117.56.49.122
2018-04-17 12:42:44	5683847d412a534ef8b4783ea292068a:eSl7RG8G52vKRdXNLJBzh1MupP8p9tbj	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:42:59	fd91b49dcf7ce83045e2c6a00e4595c0:8uxWt1TxGIzN2LtD3Dy8dKrOaBNR9EdF	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.110.166
2018-04-17 12:43:13	c88372f0e6c8d0ede530a7adf4ee4a95:owq8FOYvWMkfd26p1ZQjMwbDzS05tlGk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	101.13.40.161
2018-04-17 12:44:01	4c50d8be9275c5a567dd03911e71a43d:vKP5iw8hZlIMgLrELUGmLnAM58MkneSn	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:45:06	c7815503866bbbbd660da1806520f339:fJmvMhZ2OT1LjTJhtXC0W1vWrKmoy0va	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:46:28	6ad29231d011fa7e5e6163cc5870a5ee:Rs8fY6nki0s2vAI5pZZjDZrSXx2hLsVj	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:47:18	4b22186e82c45c832f229dc3d06df5ff:7M9P8IGaivBVleunUhljorr0yBXhur8c	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	61.222.195.137
2018-04-17 12:47:33	db334fa943fb527bc5b0af7880337e5e:uN3nwsffm1Jbs3AVHwDGE9ZWaae0Dj5B	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:47:35	7848b0e0ed150150239a673fe253a093:zA8daJB7oyCsawpfwFwMogOr6wUv80D9	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.17.162
2018-04-17 12:48:24	f6131711b1f794d24edeaef0e930ad70:6MjRNzI3tbRydqYCsJ3sK8jDd6jkGVjR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:49:19	61a1725107d7b965bb518e22da8ef696:zfKb5WUn8syNTsUAskfSMv3SDPcO03Yl	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:50:20	8ffac65fb1af311c01095350cd08d0af:oK1jEHdj2UPfS1palO4pzEQoh3HnEdg8	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:52:46	fe7d9a0d9581607a106b8698404aac20:pp7FkpEj4NeVMjAdkw2FejJJBTCvfZ1P	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區老幼共好	,風華再現通化商圈	,;	172.28.19.72
2018-04-17 12:52:47	dc449ec7fb1d4f4daa245df84df75fbe:nt8kj0IabiDtiNOXXL6aslBKtCFIkuOJ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.16.213
2018-04-17 12:53:52	671598222165a7f4e38b0c9efdd2f591:MdNjBe3h815A9qtzr4r1LuPI1BBsr8ha	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	120.127.47.32
2018-04-17 12:54:47	544cc2cf3dab5ddd1ab17559418145e0:nEWfPSjGzBcTWdKgJivfXuadFss15aAO	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-17 12:55:34	389aaef427f7dd38111feab88de6d393:XqAHVUup9WAB5TVhkp4aEemVWGHuzCFO	Q1:安養平民化	,米煮的大安區：食堂交流	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	101.9.131.71
2018-04-17 13:00:01	cf8bae42a62e0be6118f1c60c1f308cd:LiYcfkgfvA4Ilq4o0EuBXJ5TNwfo5w7g	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,;	172.28.19.72
2018-04-17 13:01:08	bbee3414506c1a84f9f4da47c2ea52e2:Ji4AeQvtleyiNyBRslS92le2ki3FhSF9	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,;	114.136.12.153
2018-04-17 13:02:03	8f080a50d4aa183422a806e4ed0e690e:bubOmuA62p8mMbSmrjHBFzTusVmUCGM4	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.110.166
2018-04-17 13:02:25	d54be65654196d03600e039f5007220d:1Gw6ceRqD6QrJVAQawI3OARpz05wX6Rx	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.136.91.43
2018-04-17 13:02:32	db32ad9c185032d766b5789c87bfaf02:QTqar9BH16SJM6quADKwybAHvZklNELu	Q1:安養平民化	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	114.136.12.153
2018-04-17 13:04:50	a5263eae9f696536fdcb4b9f224bce30:v3Z9o93oQuhnkZXowgubjFrXQG6s8VuO	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.110.166
2018-04-17 13:05:17	caf271113f7b6e47ae6d560aa7cd1e7d:MZdJHibZqUYWORkSQm6M8pFolOMm2aN0	Q1:安養平民化	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	49.216.192.20
2018-04-17 13:05:24	ab1e67ba699d11889e9034984cc6861c:wlscNmI2d5OEhGIBc02FNI588GJ8Fpvt	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	114.136.12.153
2018-04-17 13:05:25	1e4093b894bf6497a0462890bb41e93e:JaIZfwYq6v18tqfZpbvNLMJiOk0ceVDD	Q1:與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	42.72.168.24
2018-04-17 13:06:41	78a689c190042e3e2c8a623d5aef3984:5VOsqen2aOlcthvfCaNcN1RbQ0xwJ5WH	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.110.166
2018-04-17 13:08:41	4928da82181dbf02f3dbcc2ddf07b136:TSHiCORRPqHzY2iqmGGFsziynGLblxGz	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,風華再現通化商圈	,;	117.56.49.122
