2018-04-22 00:24:56	2e0692733a753cb89c69279fb0ab5392:dhUQ9QVDMnqRxA7K1Y6zqhafOTT98zPx	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,福州山觀景秘徑	,;	36.224.175.26
2018-04-22 11:36:36	73ec875e0e8760bedb9a60d4ef77b920:MAvJLXmdhZRzgztMcX6Tg5SDVcZLlzYP	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.11.92
2018-04-22 11:54:57	ce5f2e64f9b33210556d7e8325e9c751:p7dFqwfg196XZuKp1kV5m0qi2zBkrD4b	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 11:55:50	0619da87f74453ebcdf87caa8593f87a:rwBlmkZDYmW9o0MtsC2VyagFqFmpedCH	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 11:56:38	ffac05385268af72ea1206f92b6a5c33:xFp1gS9fDas2sJEeV32ICIsOKxF0v9NR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 11:57:20	ba3ca60b36aebfd049c3c64ae95a5f48:Ew4d3JsDbUERR2KhQXfRfMP10ZBFFP2E	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 11:58:00	0d50203bbab0c866a39c56a3d68c9e34:rSmOVgyybWZsNDJhvGtbIyL4GAHo2t6R	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 11:58:39	2fe5787a4d817399d61f3b9d4bde76ee:dhV4cbppZhFcCwxrz5g0Yhld66GgTWKL	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 11:59:24	c86188f6475a66605f13be1cca495b65:Kxq0GppCV4mJ1kMdSsuUnnbZnoM48EM8	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 11:59:59	27b8706d02ec87aa7161dd4f34191227:3RxGndSdUHu8Y172BPHHUF2Zqfk9Dxpt	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 12:06:19	7ce87012d7bfccabc627648d940256a1:UUFmtAxEyDGMJduvYuVS1FhBjzfJkYkb	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 12:21:26	b98a84f955f31da148606f0824db884a:TyJx6uhw9d6PYLwUsmVOr8byCoCMRMLX	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	39.10.2.179
2018-04-22 12:26:19	41921cc1a361dcb22ab6665837c7f60b:5XC6ywKJ00Ospge6Kp8dhagiTRb0g0SY	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,福州山觀景秘徑	,;	39.10.2.179
2018-04-22 12:30:48	ed6cde858fdbc432de74d8d75a45ade7:pxDofvGorXuom2GoPBmCLWgIT9V3ELlI	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,福州山觀景秘徑	,;	39.10.2.179
2018-04-22 12:45:00	f4dd707a60b4339bb3862bc67a876f55:FoBfSsLxyDVLZzWpJA4cLFMxcntcJVgH	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	111.241.156.4
2018-04-22 12:46:13	12f02368b613b628934da98194dc5b71:cmkCrPx5mJ4lDkmsLFsoIIAW7ztXjvWl	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 12:47:30	0412062dd2066ebd372c215904e610ec:dS3P3FFi13q9FBNZ9smDCzk6bi2yrQSW	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 12:51:05	89fd0483bde71804c10ef3a597571a04:yWhfpBwYav8UX2FJ1eE5RHL0nqQRujS6	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,福州山觀景秘徑	,;	61.65.233.1
2018-04-22 13:06:12	4406720da412a5e80e775b9e62fa4ce0:jPmmSygBdrtbd5UOGdy1m4Dl0qQXAvwv	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	111.241.56.215
2018-04-22 13:10:30	83ccdafe1c2c87362b9f683705129d7f:EweTkCyCBQ6L4PGcFB6apmPG0yqfuCoa	Q1:米煮的大安區：食堂交流	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	39.10.43.44
2018-04-22 13:37:27	f57e11fafd61de448d8a0e5e31e5dd0e:yaYOYjEwugoDTeubQPwhRXvMF5lcy8hL	Q1:安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	101.13.50.153
2018-04-22 14:00:22	f9b12f579b0257cb670fafa4faaaa2e8:OIRbBzyvxr0Y4IXKfnfHY1oWDhl1gvyR	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,捷運科技大樓站の第2隻腳	,;	114.136.145.209
2018-04-22 14:12:02	8f85df00753c6eaf0513a249c4d34449:JPmkalclGBPhaABi7ENDM7f2EFoJSgcf	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 14:59:45	c512d131935046feb7b15e184e682eb4:IRyFwZ7y7JbVNmsR6ZW0GTF5R1TlCSTd	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:09:27	602a9c85bbfd0eb5ced9b33323cd43e9:SYKiYVQUHFFbZRFM4rpWlztQ46y90H9Y	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:10:16	8769867ba9ae3bbe4c13c7bbaeaa51f9:7ZpmcrKUfS58WEGJX6cnSJpWKANSCtvr	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:10:58	3aee75f7deea60b9a5f32c3baeec2355:FGaip12rPcY3AIKtCG0Ym56txfdjgIfS	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:11:41	6eb25f31509cfbebcd846e25a4feabe1:un29Jx8vUxitqsSlnZdxALhAS7pNG0fe	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:12:26	d67efc345500c675c7fa7686c441abf1:pP6cVBQXaeVoYC1CpcfCfHzpVhWVlBNL	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:13:11	46271d24814b7cda265161de60630812:u0swY5QkpDSKJYHnwG6KKPgRZ2QV6Y6B	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:13:52	26fbc1ea40148b8ec95bc993618bc8a2:XwnfrcSUTUg36Bwh0fPmLfs0LQkF49RB	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:14:30	c81844ea7c3577369dc1324b46ebf76f:YBnPujPs91txS7wPTpGhvDLqIBzFMbQv	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:15:11	5549e20c06ce95c8b1fc5223794d17f8:rnWsLxO470LCghQ4Nis7dmUpstV9SpsL	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:15:50	a98fb15d1cb8e2c1c405d0582a5ba7c8:BKhkhE3HokW05MvG2qVjsiWJC2XoC55j	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:16:41	fb1167a594f3daf66ac3c0dc93d2378b:m1u2O8YgmLoUxUt47yrxf6WY78XnQt2P	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	101.13.82.38
2018-04-22 15:16:58	dcf41184d9fed6dfa2dbdea756fccb14:OSW7ExMlXduqxB091SygMPLziRQl2Nwm	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:17:38	5ee27b24161a79b7073c5d0000a19674:z1V5vUjmwrFLadeIOx9UjHqQUM471S2s	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:18:21	50390a6d8771eedf078f3f24151b3121:yVkAnziOkVA7lNEQILt8bQTfYnrkU4tL	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:18:40	b95cf9bcdc28d5ba1b1d9a3b42146fe8:jjhB9aVVwnMkAR3puxAtDd7CHNLSQeC6	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:19:04	73696303a190e7a16918b4e964131dc8:4YGLwoTA8UyyJQW0dgoFe5mkQwbU8noq	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:19:45	ebb2833871ca66d9bd158c155fac8b7f:loEx8tAdzNikSjgUsbtu7lFZNZkNTCDR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:19:55	3f240d93dab6be0f4385e57d66c1d447:GQkU4rGbmMVaP6NfEImFFQYsn9PBajad	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:20:26	09df86599e4e76235090d769873bf81b:HLgCzFlJDlqSWHsXmDmf3rqxkHMrEF3T	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:21:01	1c304319164de9d9c4d1606d269b7f68:fYCiDhoXR6puxGzy7YS3qPy6CKJ6ROEL	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:21:09	2c670f630cd6fafb79931e721c70a223:cPNuybTUOp55IK8H6NBldbLaCPWc8WhM	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:21:48	70b101b91f2e53acf634473c44cacfd7:EIxMbZ8iQFDI6Km4SsIsHaPHLKN1uxv8	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:22:28	362f8ca4f7bdeb999a82a3e80382235b:6xvF9PkqlZw7kmhBJKqS6P0awoVdphB8	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:23:10	5126b4b60bbdddba38834f67bf97a80e:VEzFVCHk4ZtblNwrbAjuKsJYBf6ZMoHH	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:23:29	819b5794b7c76145ac459445b8263aab:mRiipYe4oXVGXxWi6wEa1JSKvPY3mRSu	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:23:48	08b99bf09037e55617c21e7faabee21d:xDjrwDqeicdChZfnDcdNRRfBv6SlxWlS	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:24:32	7831f457be616f73959a103f89918526:SE3EEZ8FZ8wsn82Qoq0fEmvz5rL6WYmM	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:24:42	40e8f2a9fdc4879537b43d37a50e633e:LntZnAFWlAYExYZXwz6abUMcAymFeDHd	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:25:11	bf406496ad02c3cf44c3781aea32d46e:2mH4btFEFTVjL3hnFtkrKTvUo8EKHHGu	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:26:08	1a9a11c2a5e9b000b82cffc8ce3ad86f:VlFWCCMnLCu1bCc9emFwQ8PnB6liRRs8	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:26:14	36b14d5216ab03d66651fd36568be688:g6Q86kG9CFyOXcJx0DM1S7k2sQQwaqAy	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:26:58	0727a03bf50db14f44df9a15c3511d44:RKgqrqkElcBynA74vOCemqw6MF2v3vnI	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:27:14	22958977ab6bcc8590a40573dddb0b65:D2XiIRjieU3C72ULeWsYJaWag0RbH1WS	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:27:40	ac8f07a3288020a133eda943e89a21c2:UT2D0PgMd9I44ZmA15I6ehh2GfhonHSp	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:28:21	25bba820ed0739c371de31067613c4eb:6VCiSWxTE8LnMiRsbIZFm3UI7zv8RFxf	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:28:58	b7b9f833468c3c9a18dccd48a8619e86:uXoU6pbA66U7SboZSldfXV8yOzOa77dR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:29:21	bbc31ee69e03a7f1bd659f7be9407f80:wytNY67CrUR2avC5Fr9db05xAho9qGVm	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:31:51	359225a87fec14bd43f604213be91019:kuQSjjF8c9e2Eypxe9jMw7ejtUwt0t9u	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:32:41	c8de0565f5f4ffac4e5c3f12ba3cbc41:fHNc1Un78aufk57ZM4VQWP27Mf94orLk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:34:56	54a4f4778bc42522d486c53d62311bde:DD41yRB1eDzVUbPEbn38pbqN9jb2v5N5	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:35:41	630562bf6129cefdc2e8d2e9fce13d5f:xwcGOBMo1kzsBGrYFMhopG2FJhMvmtEW	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:37:04	5bf2d1872dfac0919cd18ba57fd215ef:0cvBGPQkgwhlhSzzGzvqUITVSWLOAr0d	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:39:13	02050a566137d186dea1391f0792607b:PXV6TgWgGf1PAgzvwri3ingvbOQJS1og	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:40:01	00d1627535babd9bf66da698c324b9ca:PdUkbNiOUttmnzA54kkUDtICjaY74cbW	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:40:37	e63fbeed97dedca024b1a9b693dae1c3:gFkyP0FtEsZpjbRSh2pfQHb4tK3am88c	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:41:17	ab0b94fc8a1bf97cf5ac1642961495e1:H5lPyyx96ccTxka2y4KmJknBp5ue6ior	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:41:59	ab2f8f4af308ebd10d9d61f442bec637:RLkHyo8TxXF45JQiMGWXCDJJOuetvz3G	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:42:39	e7b966c004f2188b14c947b5500313e9:vSA9ehHfmMmqNV3Z9GbvOZMpsDZ6NnjG	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:43:22	770b4c57ad768ab5bfb31e42a202dc31:yaf5dqdt1QLgqZlwI4ZHpxvsSgI0B6hk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:43:40	d6f1d5594527106bd0a0160607118332:22DxH8kJPspNKJAmqZiyoTsSS6M2MBVD	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:44:11	39ec554736910142a7ff715483251298:W9nFV10WFaExSR0MNOYijYNL5yX4vXQq	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:44:51	27e2e455af256283420e7d6a1df8f7cd:6EDdZ6LUrJmXAbii2IjW5Z3fielmirxg	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
2018-04-22 15:44:59	58c15ff2a91d76aef1b935ccf2b4713a:Apqg8AQ114fHGG6SXtUyLDQ6DwGPB4AH	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.106.201
2018-04-22 15:45:29	0119d65cc5420bd15721472a7a87807a:UNcaRaBprOLB3lElFBY4JiPuCIC5r13B	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	110.50.141.193
