2018-04-20 00:08:02	1211b0705107235db4fdf56eca28ec55:iR1PiLWjsbrD5FzLySxsGLb60HI8YTLH	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-20 10:38:39	82b991bd0d78067c59221ba9f01be233:kAIGcm05sg981hsQPfksS5LB1sOf80J3	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.29.177.145
2018-04-20 10:38:44	933789e39e21154546b60f7bdccb7ec6:Elc0dN3zLMkILpvTi4WehgBXiNSxAxp1	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	101.14.148.36
2018-04-20 10:39:16	a4f005adbff81eff583262ebc582ec25:lpNfQOdmqW5JNhVhQRIqhqWQzSB2apqc	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	10.14.100.1
2018-04-20 10:39:17	060f6c70df938340afb98801f65ccf3f:byz5v3XjNMAbmzCvBczq9TQan9BIbBh7	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.136.83.109
2018-04-20 10:39:28	d5becb9b12cdb89782f6405812df5164:fzBDyTxRA41FrMH7BQi8rli985ipBCfS	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 10:40:05	b02bb6866776f2387f5804ebb4179482:Pukad2U1sWXA1XEg9NFEtGgWse1Ryx4z	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.29.177.145
2018-04-20 10:40:31	78bd304ac8e6051f9d00cdfd9101be2b:w2INxiRq1LP2RL8FUUTdhxhu3A3DeNT3	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 10:41:23	701d3dc5a4bdf24a20df57501f2562b0:BFQ6BCqL4ErpRF8sje0hYxYWQ7rPqNsS	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.29.177.145
2018-04-20 10:43:00	5437683d48f11a88df264d43fb04748f:TGfJvoZ9uGJ7UA0BiToMCDUfZGGyawE7	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.29.177.145
2018-04-20 10:45:04	eb32e062b592599d1a8e22d25b4dd33d:4IXz5KZydOyYHV6TXAwcwKESeXIgH0xj	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.29.177.145
2018-04-20 10:46:44	95adfd45ef74c59e6f4874d155870ec7:8m3ZEet6kYzVTibQIQ0lorTOuKoRrPs0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 10:46:49	3c2f0335d85788ee173b6e16a516fe09:y9Da1De1IyOz3fiQHmvMq7phtCIPdufz	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	140.120.102.50
2018-04-20 10:47:10	7608466a9ba2d3c73ddab71bb64c7ff6:S22eixNNhKMDlQcA23qBzXnU3B3KQa7V	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 10:49:13	dad1f07210de143ab59283be318cfeb6:4PJ5EQGj4eEUsrL0LNezSGDOfm5eW9p6	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	10.14.100.1
2018-04-20 10:49:18	c65013f9ad3bf06b41b099284beb6746:TdF6y3VJXn0FwznOfvafCl8wkCTTJWWK	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 10:50:25	60ec3210436e7c4075682e35d34ed785:M2OjaBfmNMmyi16qwSZXwkHZbG9cvcVq	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.29.177.145
2018-04-20 10:51:37	ed4b85852699b806c710b43685168953:JEKMV4Vgrjmgolv3lHng15KXgUvxXXsC	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.29.177.145
2018-04-20 10:51:54	ccc5b098ffcd46f0c8f2181b3e1bed1f:KjGEDpKN7xpXxTBS6Ms1GrJnCfLX2CJa	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 10:52:27	3ae095c31f6d930ccd8fcb757ef24f5b:3OQi0HRQjnv5JJ1092iDQmCjtgascubh	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 10:52:32	05d1cc5c0fe91a910b2b6fff0e8e6fd4:FFzp0IO00XE2u00pCOWD9ZD0eaK1FLzL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.180.191
2018-04-20 10:52:51	4f3812e497cbef485388213d82dd0d03:QrvZyzdr4SUkhFMiVmtRr3PkedEv4XTw	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 10:53:39	46fad1dfb4fb2ee30eae8a9ea1994122:xir4o0eL4nbCLmVI43QCgyos0jjxRRY1	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	10.14.100.1
2018-04-20 10:54:09	7fa1214bc89cdb09e656072960e475f7:LXkX6JNjQGiNqZtX3qmc970G0O9mysqP	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.180.191
2018-04-20 10:55:15	7af7aeb1a4c3158f4f24cccc4748afb2:swOkFcNoSK9bQ9TzmKvYmretGmVzBg4C	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 10:55:19	6070f63963863f7f53c085cae8535662:KHAQmRqcgrZk3rKAD08ilBIpV1xLu8mi	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.180.191
2018-04-20 10:55:53	87de7ef5433cd8bed3d10e23c9fab8d8:xjpXESI7Ud0zU3sWABr8bs7smOBdas7W	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 10:56:30	7837075a66c9d24f189aa2759919abc7:76PYN2sNuKZ5Rjr5DSkJBhbgnXBEhqsT	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	10.14.100.1
2018-04-20 10:56:47	15cac60dc5cd02e9b45c35acc5d9dc49:D0LghUdz48DSSWOMVdWSvmnfJgDAslWK	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.180.191
2018-04-20 10:56:52	438a22c3a156ef57f3c04803bd2b979a:UkrbTM7wipERrLxYQpGYCCQL2JghS3Fe	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 10:58:00	a2bf7e3917ab06fa9d06e2b1b1d0a0df:jgKxzKmlCiQ0ZT3NgLZPaApTJqFKgDQw	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.141.239.253
2018-04-20 11:01:09	5830a67beb398ca1fde2d69f89321cfb:h8yKSOB2hZPdmFqxcTXQGUr8wTKjmhfs	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	61.228.124.18
2018-04-20 11:01:35	b840bb5f97d9de66c7496adb6f5e9ebb:HmwaxL2DuI0oFWnw5HDKgkncrIsWRCKA	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 11:01:51	9165bc47e40fb85ebef4bf49fc234b83:ol0kpioqBU6tQL3yBh76pMzu3vCav0Le	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:03:14	d1b01944becb4c9287fe473b96e56e13:TK2Ph24fTAfwfmGPdIHnZBfq264BKPLo	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 11:05:45	11f3e42c89d4333fcd9e69f8e6d25169:lATWGH3Ak7qmVddEUqiu9PAg28dXU5Xf	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	101.13.112.233
2018-04-20 11:05:54	7e27104cbe5d7fa7b270e4f5deb6b909:MLanBuNWbq41vBxmUVcJLQUxrNXN8NzP	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.147.132
2018-04-20 11:06:19	daa8268488349ddb052d5a396d5c6c7e:87iTF8vULVrtgr7sGxOo41Ygk0AavCEt	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:07:48	2b766a036ba3517b4b95256caeed3d0f:4ioptlS4iONo0y8b5JmmclKL751iCQhz	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:09:07	00dbd8b7ee8e1ac13d624be661a9e686:UpSRyeH5UJl8TaZARRNhFAsyz7X5lgMc	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:10:50	4768ed3be994d86946d19ce52dfe440a:Sti8HebjUI7qU8Wzh1xefxGDzx2uZlpi	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:12:28	e22d28dbe7fed8403c1909418ea0d67b:864dhuitK1EzyPWB0xoLdyFMqBb6xUim	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:12:38	b36922c65b80e79fb137f82d91063d06:ENBiI6MgS0YHQ0akrifctP3moBe0BuQF	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:14:00	4a24f7f16ce26f9f5c17c683cb1f2c30:blFGMxT2MgcUlhhd5DSuKzkbXXYrUbB8	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:14:29	9601eaed15eb3a2055a0e6b199f6c437:Xd52KEcYuNIZ2i9M7jCCuVf36mkNtNBu	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:14:34	8d03fe89aed18ec3b8f4defdd76c6393:pUUrNZk5f73eYB5CD4qEsTp90Em3ieon	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	27.247.102.81
2018-04-20 11:15:10	7bd29a3d18084a2eb0178dddb9ca0f95:fd7UE7RtFZ6gKWlLUrOMXT4diE9NmWbH	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:16:31	0f5d161d819818f7d0b6efbc85efe583:r3CvPccaSuMNZM8YCXQNyrt9lAQREzFK	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:16:35	1f15681aff79da390518802b27873e5d:5XKiWC0nLkCTQjaUveQqr70xCDXWB9WG	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:16:52	c9f570a53f7b938cf1212e91ea13b8f4:NkwVjmEJyEApwWNqlctK5ywZIh0gdTVr	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:18:25	efe9f210bb271c0e6355f0d7a6954268:pwTYBXLuQcp5aF1jnMHKkLg0UHoLhimX	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:19:11	a336ab4c30cfb9f4f1b761b4272f04c5:DSjhp8Wi83PAq222shy8gvCi1zHvPKx9	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:19:47	e66b705da3df5359fd080091d1616ad6:ZQf1GQ1Ok18RcpuVsuuqGPxoKqsrr16w	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:20:33	cefc5986da84c31c8af4891b7ba1ee0c:UqeUhbN9kQB4of5cPaTkZzwcwOhrEJLa	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:20:59	02841064532919121e77ededa7a878d9:5v14ZOsadYYjoJDfVmhKmHbEvlM5Au9s	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:21:15	aa18ff8235dc406c1eed73f6c33c3fe7:rms5I4NszcjWtUU055xLSRTXdY4SuUV8	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:22:16	2feb5ffb9044c0e6a7c85203ba2d769b:Ay3t7qJEzxSwCPYeeLL0vU0ic1KY0O6H	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:22:55	3df31d87d825010051ab6a0285322090:p6dl5WmWI6000VKI5g5q0tivbQZGXfUN	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:23:11	94482d7945dfb04caa4142ae724b5e7b:VdhhBvjJp8RazcWQp0h3p7wSjD8R1fEL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:24:28	63a232610c4e888431b025a991ba80ad:5VPzY1k9Xb54HjtnuTsaMisS25lD2Ipv	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.136.86.18
2018-04-20 11:25:08	57ccc0b3769d44435bd48ca73b39d751:faKHtvxxQjZav3dADnYumyHOZbBDkF9u	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:25:57	b21d6d035f90b7f7b65a7c2c6c95dff0:qfAMuvfwIjFlxsr4iRb2IyabeXZqs9wC	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:26:40	823c28e3e99a72b4a77ef25bdecb9f8a:phcpf4jhqSyDSkhbAgnaOiiTMjFkh3Gr	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	172.18.87.39
2018-04-20 11:27:32	5f69a524f4ea0dff0f7d296e831c90a2:DFeh9XZUSgfpkS0Gir83UfP9nOGasi7W	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:27:59	1909dbc29c0d7c95a78d1c70ea54af05:xkEBlNBIk1LzT08yKdQsey6PNR6UdkpZ	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	42.72.129.65
2018-04-20 11:28:45	d43cd862f388db966089ce9438165dd0:svnQpTOdIsFMADBWaG1G28r8Wds4rRvf	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	172.18.87.39
2018-04-20 11:29:14	3cd7c8c57be590fd1502878c872b9a45:NcUBuX4RyLfiyme2EsQzgY98NL5Ui7nT	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:31:28	e93a3e9bc276308b5268e23b4fd9c7f7:2vnNoeQErGNcDDGP5fwA4ekXXACI07Q0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:32:32	faa602cb165002e1b9fa809a782223e9:YgmlAhZvjgHE77x2arWjrZ0pnPUhKVL9	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	118.163.12.174
2018-04-20 11:33:20	22b07aabd8fada8851cb084277447d32:1EEBpSgeBoZtivVsFRCK2pcEAyi39Qwr	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:34:13	a27676789a36b488597ac53cfdf4a90b:1qbMvw6KODQNdjxnH0MD88t4R0E0xO0k	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.141.239.253
2018-04-20 11:35:35	21fdb7908206caef51babce52634413b:cOxpXtVNaS51rZCbxRFwiDuhb050Ro5x	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:36:03	16fdae4d277bb194509d897ded1baa18:oF3eM77XnW1LTmoHjekRyGYXuolaWebp	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:36:21	2ab43c7352d12bbf575c57cd34c1e49d:6hrMbuT6lDFmQCUkZXeZMT4SVMNpvPWX	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:38:02	dfd55c28e5e0f7cde8eb0e050a4b7347:145WVY6bLVSgOm9dUsCrQsbpLdV9FuQy	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:39:18	8fb1fa299c055f012d298516d4fe29d1:l2nALDTFOhneZn6j6w8cO0LbRqXOS7Fl	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:39:30	1838469995fe92a6e858490e4506fd09:5ORhgQ9PO6IMoai67n7azAyqNlLc2ZsU	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	180.217.135.225
2018-04-20 11:39:41	69fc2ec40ffef4200b3b1dc0d9052cbe:oACCL4V0cTxb9OJ9MjEKTGBZjFdbxZmA	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	39.10.232.171
2018-04-20 11:39:44	f94d6304ca7f850831ab368092e3583e:QeiOmwVjseSJX6vpPNghcNCTvnZUpbFw	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	172.18.87.39
2018-04-20 11:42:40	396cf6311cf832f8b7f33075c69e8b04:x30jgzpkKnqYNuAMgw0qWs86bBBFMv17	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:42:43	a4865d46dc4082dd46ee2a3adeb19b9a:5T55NPe9Cgz78rTQnpMMlItl5hZqw274	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:43:21	eddec5255e987f8332887542e13de0f8:9ngipH1AtTGKR7NzPUmoNxBPTp9BskDb	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	103.31.196.193
2018-04-20 11:44:25	fd0593f5d37db2f28be8e6811495db53:tthwyykDput9csehfnB20MqmlsisjuGI	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:47:31	0e2724784723aea8c8cb9178e61ee2b1:OWf4mthLHoCImkuiM3PWXj1JRjndIA83	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 11:49:02	376d883bb4bc4c5f0d07a3e2a1ca04d4:X3SZyu1fPOARt2cKB9vGApbqncONJwSL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	103.226.214.250
2018-04-20 11:49:32	06589d06b904239771b2650d488e07a7:t6d3VtLQNgz7VuEIZXIXt5xnKH5zee3a	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:50:54	3522eaff9669fbe376d2f58e12e7f100:E3ICSaSCM9Iq7jjCO251ZxtIdXACvTRA	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	59.120.13.124
2018-04-20 11:52:06	84341e8d8efc07d5ad3c587e1b5515bb:tqjNQ3a2lBTjnPSQSpy2oiMY0H2k8Lrb	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.141.239.253
2018-04-20 11:53:05	2e7f30537bad6ff3fbf879b9caf550c8:CAdbuDLTTnRgkqlxSKTsNpORRlBUJN89	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:53:08	808c0b0515cc3210d7f672f33cac80af:EoOx6eJzR6W3ZMmYyNmRVk7HAJ5XXyrr	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.136.152.88
2018-04-20 11:54:28	f864bfe7d8da3d84c0c0232d57079b90:qaj4J5adACdZ2EDcEBK3FF8xASpNJlrv	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:54:42	e1cdeb8930af52b3fa63729142da1b47:vzndrXEOSujcDahhdoNIEPASsyFUoy3O	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	114.136.214.219
2018-04-20 11:54:52	23f167d8a37db5e837c0a4c2cf9ef9d2:9gkloMy3jePP8j3pMurSknbkoxKblspW	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:55:04	84932cd4c08b43d71db5a40a11526ef7:FlVUeFuzmPXH7dmCBRsFwvWcyRL4iaav	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:56:02	aca82495f30b4fd1c099653ae4d66e3d:gPNcrewtclBQVPy3yHk3QZjTZRVYQ1cO	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.141.239.253
2018-04-20 11:56:43	8debdd2e88a25630727b26e0fc64b00b:EQ66dqDZiE0i9WRIufbcTIhKMv4Bv2Ny	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 11:56:49	dd271a89551c475156a0c17f2c2b6929:U0ayiUzvEIowscuX6ymtprKWW1orp4si	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:57:51	83b96f9fb182b6687b291cad699074bd:R2UGaf9AVL78WNgoLbow6EAixvCXWyy5	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.29.177.175
2018-04-20 11:58:43	53ab2e7163366fca39908f6e18bf4476:jpGMkgzyl7z1fxW4GUZLDXCsL5WY9ivw	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 11:59:06	7763a1fa95822791fcb05152119be2b0:d38jQdTHeFfXeSufChqGfISgEsPWFyLP	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:01:16	ef6e127ead0d39abffce60b5916e0170:XdaEyid71tL0roXHxdqeTUOGqLDIXZdB	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:01:39	d60d4465b1a677349869ecf986be6eef:1pFzXGoOhhaJ6RmrbfMJLbC9qwIRmr9f	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.141.239.253
2018-04-20 12:02:49	113f60afa9c6b0bf219dbf10b924d783:jLPMsCAY7bYUWKYzCU26CWxso7YbOna4	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	117.19.18.14
2018-04-20 12:04:39	b2b2ffbf5ad0eea35022ad1fa7676201:etBRgU1daK0534io9TIOIDmimgDLECB0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:05:39	c7c8910e0dc5b34c7b40c438206bcfc9:SlSMJcu7S7x6FXwXcBcBdXRRScQEcKCq	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 12:07:25	7d0a0c8545bd4e4a2fd15c13b249b8f0:rIodybxEvNKMam15FAjni97Y0XumZz6a	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:09:15	087768b8b47454a0e3582a98b86f69a2:FIOrOpQI6AJKKbAT2y3mVevJTcOF0OSd	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:10:47	48e1dfddeb9f6d6ec342fb6d8e416953:AEkGtQiJVWARm839W1g075cc5BYKDD9C	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:11:29	0792cde732f370801c3cfff0534d1017:iesqWSGj6E8AP3oNn4OGQOI4GuGd4klg	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.141.239.253
2018-04-20 12:13:14	a8073b1bc1ba4c9737b5f010047b2ed4:qnFEKqSOzJh7AzmUCE7jwVyTEp6rEPy0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:20:17	269d387ca4fbe6173fd065496682904b:hqyM0XOfsYAatdP3QxOL4KklpLRbxQb7	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:20:30	87ff0f8063be85a17a8d20b61b1c4647:73Z62OaCFpUxhdiD2UywxggiReWZLqJK	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	119.14.20.27
2018-04-20 12:21:36	d36d722f296200d1e06b2c6dcd6d5c65:T37IRIkKwCDUiITIghTm2BTW1zrggBX5	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 12:23:38	9659ea7dd221d8e79c59205ce552d05a:59D8otOR2oTcU0VQ5pyoF5Xk7WnygEFq	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	103.226.214.250
2018-04-20 12:24:41	f22a144443bfa36131706ef5075a393e:LkjRUbyXNerQKAU78n0sZOn2ShPhwfBM	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	172.18.87.39
2018-04-20 12:26:17	745c5625df0dfe751c53dc8edf526d0e:ztIWGyH8XgEAossl4g3TDTIeOmKDrNXQ	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	223.140.237.159
