2018-04-25 00:23:48	267101e14e238b6c39ca3065b580974e:fWsXjFHNvqsbH4src2UBg2Hyv7POVJ29	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	27.247.133.73
2018-04-25 10:00:20	8e5e928e1b40aa0d4fb06e16080b1be3:AEX0T3EvxgThsaHFEE4GzgSyfu0NLaXS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:00:55	6a344ab6f895c00a80ff55384d87a488:732zSYFZp3H44Y4jntBDdK2DLd4yGAez	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.29.120.140
2018-04-25 10:01:13	fe3eea9f99004db71ff803f574d0edd8:SzjAKwjNJlymAXuvb7nTk8rYqy8y6e6c	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:02:11	d7694c97867c7a898e1c1003fba53b2d:BaKjboJaHuu4mLG9nMp05MLIOC9gUSix	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.231
2018-04-25 10:04:06	e7c60abc0b0407c8536ee656d932b161:HqmB0NcAJWmdg66jPHJF8EOhd3uIqPMP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:04:41	dacbb1c34e76ecc519231136d11f96a4:IOeHBdHEwsUuH5AdrEsqSUClNAby0Cqv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	101.12.165.121
2018-04-25 10:04:42	41566d6f9347578b45fe806be2104f6c:M2wCLXJOCedn1oYIgWjS4Bw41YHfVitf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:07:41	b13de2494bdbf12d9fba8d7971fae1af:0ChijXssgLckk7sOrQ3WGUnQqcq7CvEl	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-25 10:09:59	7b02063b51fd8884f56ac167022c8517:gnakiapNnVmCYbPPoS9s4fy81ppRQYDK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:10:46	85ea083360a1c7e34b41a3f2a36cd4c2:g64XgNuY6eN4laYkgrpbOHr88qG3rKs8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:12:07	8828ba4dc3ee8178bc65f838836ae1aa:worMVWM8qIfdmqMGUh71TS6wizSls7g9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.231
2018-04-25 10:12:15	fb61a4ac84e4ad1abbe003d5c9fdfbf4:dQaFeIe2thMhYSgAe0iNR2A4M2hi7oeR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:13:36	45d955dd2493b6c5ce5b8053ca4eed05:cXqHSFUApYMzoOtX74ITlvbffz2OuxSA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:14:30	7d4b603d1ef58d5c49ad5b2fe87efb2c:6pMZ7hVUvaKabI1iTMuAXkWorLSKgZQg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:15:18	39615dadafa85694685f9213c7c9acb9:JL61EKNGDovhhrrTAR6CswRU6dloUqKF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 10:17:45	1e10dfe33fb47f3b0d3881dfd7cb15c9:KM0TuASJSTb9eRw8xuQXeDqtcsnb6xMS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:18:21	1e5d64fb85261ae117d402f679762420:CH1mG87e3Kye7QyAlqovGshm9wCNLmPT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:18:54	cb06394939b8693dbd76aeee81b22ebb:v720RVnxhOVreLwZ7YJ9d9rcKSzLyxv2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:19:26	76c0117123bf1c477d9b2d37e3a4fd51:Cc7Nl3TLLAp7NK49p37kQNDIGCGaCy2R	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:20:53	7b2ec3bebaf9a1045760f0523cf20529:3tkBET3sm3XAhc3HYYkiA21QH266caJT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:21:32	1a27133a89c67597ddedaddefdc08f7d:2LRoZELZJSmw4qE6U8bFIHaefv2Guu1T	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:21:49	14d66840f52a5c3ea6643e3b4f0a312c:HtRp9DAN9gvumdj3FhAPFdKO7njMRidu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 10:22:20	0e473bc35c1079f8c81ff99562510ccf:xP4Jis3NBUuZLQ3ZpDsfAY0S0MEC4Kne	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:22:50	864058c18f5c63a3f016fdfce2c97634:LTUp0HRfHmhnn9tyPorDoaNOfqfzMafB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:23:21	0843d215dbac30e26773449fc509330d:8kMghb1UHL3BbTVRPOkR9nJWc9dzeK2G	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:24:01	a77a6afaab242f9cf14d11a91b72a16e:tqUDnt2amOfEOtWFHd4OQWxgfkGb6dn0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:24:49	4d056011e15a690e98a5e161599c6020:4PSLaqfPnSIvMOdWP3pX4S4avepuSRkV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:25:24	8599ee878fcb40113221ec4126d20154:7RbNvhRi8lWVQj9YMGNtOlb1tr5V3qkM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:25:38	e671a3d6abd942c6c617787bb3862745:RssP8XCESSF6u9ZUD22cmC0Ib5bw9WU3	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-25 10:26:06	ee557b29597d8598e24831675d37505e:YiJ08sbaDVGjhUGbbYgaYmTAgng4fvFs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:26:32	97db8e432043647ee8b19f5f8b107c97:0btgG11xg5VPpheXVsok2hdzHXVVdNBH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:27:48	ec26e69ae80d85823e86282d11da0fbf:PGLoNbcnkwavoqsWchorxaRYA778PX8L	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:28:02	84b15d176d5cf6ddcd44b66112e4c27f:V70eQkjIODAQq6uMWd6u3Q6HOrdZxZsE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 10:28:13	fe5cfd3d7b62ad8157263c183b7e0af1:jUD5xa6ia4diuvQxZH4CgEfThmbN2KpI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.149.131
2018-04-25 10:28:24	5844b3e4582e196445cebe19a9ac28ff:2BuFXJiGe5i6HQKRZ0FpqyFKGpnQ5ous	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:28:53	527aa9a80bcc4127b8977a832baaa1ef:FGX7KZX2Tub3O6dMSfQ3ioxNBVwn2Y3H	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:28:55	87d6bc31ed39b483e7cbc6a5dd066bf2:LrEDHilRRXoFH1J5wwTxcaledNVb0Gid	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	76.80.178.3
2018-04-25 10:29:35	f7521386f4424e004e0d810e8a6e11a6:jqdeaH8Xi8xjXVhvyn755Iszd9NipScU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:30:04	0d3e56be3fd32d20cef57f475206c5a7:8HUGVcDoJjUUPtuo9HH2G7yu8qFQ1QSD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:30:41	e256b595c26ae86f8bd75838457e0f02:AL7kYm4vtNq73X58jKiV3mKupSr4ZSUR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:31:15	eb5cec8e248fa419cf0534fcee5575fd:ivMV9tjMKx6V2n42UUNs7IMq1TCbnh7e	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:32:01	14e13bbb50be495a62b77e4b394e6e69:ZvWe4XCSPNOHa2UIfp5fqS9ElSCP8h3I	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:32:10	72528d23a1becc3c907751077323e7a7:DredCCxQETxCBlhVzri8x38K7sEh5GCv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.208.131
2018-04-25 10:32:43	6e393a66fa76cac9046c72860c35c4da:CEJYvAZeIMQHUKCPWmuqpuCKdDqKTUVU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	180.217.106.83
2018-04-25 10:33:03	25410a992067774129ccc978f2db7cf3:V5PxL5HFFMVikIQUZfai7U6S2ux2r1rP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:33:32	b10836e45952a688d7f45e4b461c055b:ELKRCY1dWc19nH7QHjlyvnIxg0vYJke1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:34:06	cfa9e29c2f78df77b4ff8cbc62f34424:5mLCjK2CX8axDac7QcsFa7aoVISnLha4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:34:35	3515be641864b026afd1816b69b90993:cg1K3uzgUm4uUmpUDb7IGwxTyTjt6ybV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:35:11	3bd84d4cda0227c6e4d1b72428d8a54c:fT39GF6yRx3He0shyIADYhl6RhSQ4bGi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 10:35:32	a298cff35fd8a75e6a18825b3c8a4eba:t75Hx3Z5AwBq8HD6cxY7g442nH0jxMn6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:36:39	cf575ea38be20ac051c114daa564a45b:vJSuq9jMmVjtVgZlFONt3J1DAKYBbrwm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	198.178.218.4
2018-04-25 10:39:10	24f3511d6dda99131944fa7f5fee7552:nsC7aH8MOCL4MuzAlBOttaAmgJ7aKJAu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.231
2018-04-25 10:39:56	ee94a36554ecf07c0ea9925a0a087746:BWcSgGwVMQLa62swSvm9W4dTVe3lHCZ2	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-25 10:42:24	dd58b7d5405c66cec23730420bd799f9:J76El3ZFmO0CRyy993cl2wPmyPkPxth6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:42:55	991685b0a7ca35074d1807fad47c1f0f:j32pITpWxpDuNLftsFnvc6uwuiJD9agn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:43:26	f20d657a1be9e925a857887a6461f2d3:VKMMizSp4D1obl3e1Q54qmbnpW4Oc2TJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:43:55	76c84a015b5bb4218d991119641b1fdb:T1gP6EKQXgyi0Zu75VmxgsBWqkfil5mt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 10:43:56	c75aafc7d135ad2ed7a65a45d9f55235:nTCe7XfFQWGhjqgSDy7C8LJZmWeiDeCH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:44:26	e4503133f1c6b58650d871cd5febf49f:eRgDiz5BHKx9pvTflv2hMoRM49cMhwpN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:44:54	f7766205eef3db78dc37687741f96760:GZAWc0QgEhubtAntwCeDUX6xpeK1vpCe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:45:27	924010f91436b5e0e563eaf6c7d51d66:Cbr5QV6UZuH2xQmTBshxJxLrEMUFIUMv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:46:55	a08bb1b5555b5f78ca41a076dada81ae:X5HdOfunRDCDJDQST9mRyuVB3gmfUpDJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:48:05	8b8f9275bd038dd99bee5e5dc43c3be4:6Ypzm91bxmrp4LNCuUWEMqRwkYHoMTMA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:48:37	9a92f87869ba1f114e034d03c13774c2:niqJTqa3UY54YJWgn7nHxcwpFSvPTIQj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:49:06	d1a7b6b08132ac34764d5adae9cbf8c7:ue4JAGvBuIPz4ZpYPfQqj1lTuarkPMcc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:49:30	0b43a6104985974fc95e2d3597d31a88:h3911M9qYqwHKva75lqQSo973jPseeuJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 10:49:39	8f19bce4de1320830f06db47b559e0d5:X7xRTbYjTxZ9XER61HOm1LtUlzlkmbAr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:50:13	8e3f4de8f791dfefbfb0b931f6deff09:YQHkjQztrAFIrQrFjLV6UKKhUpviFj9U	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:50:28	bbe9ac5aa219022ad579f786e5b69b1a:CSCjyEge49XTM2NlJPIhyHLf7VPFux7k	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 10:50:44	3a89662a898d4cad57a7ceed8d4b0359:O63fZS9VdfrBfM7i5zRg1W8JscZX8FCo	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-25 10:51:34	0af9b84020987f6f4eb82b7dbb76f77e:t6FDnAHhg5srVa8RqHKuZa4hTKkGGCIG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 10:52:48	8d33395d5fc467d46cd6fff7e07bcf14:9Xd9O7XLyA18yruXfgysrzTvd1007FTi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 10:53:52	a765a4c28c8754428db01aa1b2c76ef0:sSmbhWfYvaCnj7fAIlULRy7agtx8FFpt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 10:57:00	0b10fed64a272b353b1805d60bcc1ddf:VR1USvMTdpH8sr1x4WH4XocUsSJqfhYk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.62
2018-04-25 10:57:22	d785300eda4405d4d8ea1aa03d99fd74:4XcU8g7Bc6i6kiRkCRQmhoXjHSuFl5ps	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:58:04	a7dfe005f2569bdf17f11d29a73e3ff8:Etmah21YU8fySFALQEwz8HiNSqBTRNkX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:58:36	c95b761227e4efe58fbe876c504b6e17:xQYEZLUyl3W8F33r5djMwqdD5ptMmYC0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.62
2018-04-25 10:58:52	4f7367b860ec29d26bfdb341c5365272:DgltMNkeRAfsNf2koo2ikVTN3t7Xo9Rx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 10:59:17	f54aa7cbcfab4b91f46fc3ba1a4bbb9c:QLruGwzGxNq9aqG1Y1R08JQcTFlrxnEJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:00:20	544629813cd4f6135deae2b92bdbd04b:fXrKqZng4CU1ZXTBVi0MWbHnS6DCKuSg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 11:01:04	939e70197004b4f1ffbe372f92a9ecd7:URcBwZxAsRD3lbVCsa572DCJdIOdgpOk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:01:56	5ea0ee2dd42d37e4db49af4d6e54c350:TvCVTaLwdPcOVCSP9qrtkPuuCtyU0lIZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:03:16	3e064414de2d4a8c1bf32058753a2351:bW8T2xMpOcjgKzGX30ZNK7WLKPmFO7pg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:04:46	3b26d1d58ea4875c400a8af0df5927ee:ou5j3YdNjoKeZ69AChK4JPZA9rTUUOvP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:04:50	969fba0a2c7d244425ed9ec0953274dc:Q9wmLvRzb75c5UOrMIy7aKG0i4W1qz7L	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:04:58	0606c6420f2ced3b7a60a13e681f08bb:ziQt7fwUMTIXojQTjQWczIK9LYAAFZZA	Q1:提案名稱二：閒置空間_空宅空間改造,;	203.69.34.30
2018-04-25 11:05:19	66283bc84abf85550b512d9c29722e62:BomUei1jwGF003hnZWWI47V3N8WqsfTX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:05:51	1ab43a0ac54e23154cebb25a45549181:Avz5kJ3wnzPzEAlUXFaaTZAnJJ02YXF3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:05:52	99e92bba98d8b43f297f4f554decb2ad:jfYAO508eQ9SmqRUovQuRKzcphwOsWLT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:06:17	91198cec07f174986abb4a46cfe82fe2:bAjjzRfcrWIUPSDfh3tI6rwdjagT5lFO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:06:50	36768fe603973d1e1cd75f2fdd1aa39d:oGil9zUtKr9NPocsrvsOgCV3ZH2UWajX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:07:17	922ecd34308458bc5db2d091d97aefda:Keb0JIDFxGpUlLPyQsvMiFVey9aCHNnN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:07:18	b692ae595be2d018d48585e1600dbc16:971YqspIUI6TpXVwTcW7KfyE5VUww359	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:07:51	a6177fb1d4d45a919d6215e8c1212409:BsoCas5eWdvNjZko8s3Nr4YOPymOdFvK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:08:22	42747f528b93a95984c9d9f4dfd53606:aCHbvbfpUWViHeJZssVitPafWgDCdHtR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:09:08	7b110f1492d0f004fbcc1e07527d11eb:cJYKo9m85u8QibF1te5uIuAXbLLmKwe8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:09:26	5767087ee214e0c5cf1c95f2b3b19120:VH5S2iqRQY6daRK3bvkI5XgIEpqMQxEF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
