2018-04-18 01:30:25	70c3c2efdc8cab63f19abbc03c8147b1:sKLfEc73qek2JzGi3VFNC4DH8Us1Ss3d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	1.164.47.183
2018-04-18 11:14:03	53b7760e8689f548203f422f07509d81:hZOj83f5FUznRKDaAV0SNqnge0Yp4uTN	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 11:15:34	230107aee15941776f2256f687db3bbf:prIz7Sqd02gG8pMRJBNl5xsPdDCPxc6u	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.53
2018-04-18 11:16:30	fe4a69f4c0ab0edf7297172ecef6b4b7:RcblxroZICvpg0eg8oOED7PeSrZFB9gU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.217.4.215
2018-04-18 11:20:10	7c2aca9b63166388ed52324b968522e4:BC3jItA3Yn2WTicZn3tWJpNwLB6XgOj1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.82.99.147
2018-04-18 11:21:05	8e490531fe3687b6844799e767cdc621:uKPZ3VRanztbhp64G9CxZ2yUdYGPYchy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:22:25	330b7a1562a49fe5b19c3a57b421df9e:lMZeWRMgVRXNEcTFiLoQlqxAjFJjI0Kg	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:23:55	44539fc2c905c59d72a3d129f4e6a936:VFo897EPUxPQluhY9bb8NIdyXvdIP7rG	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:25:03	cdc95c73668fd2125843675641cd3da3:VwaZJF3Ol4VEAASqJ4JuGAncQnWqwVhI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.53
2018-04-18 11:25:31	7f9d9853094328f52cff55f815f81804:FyEy3FSMItywiRmatIcN3iqvPYorST3y	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:26:43	c3c2949578a97e45133e3ced4a9dece3:uCH69xGxRgfQuphp1nimLIZ8HnFAYEyW	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:27:09	048fd8227f0b183f4202012f3f5e8919:3RR0nx35sjlVT9pKBDI9Shedk43FcFxj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.53
2018-04-18 11:27:15	c0c714ebe497685fae5478c654f75b3d:lr15fldBQH2d8BHrBeOJTZjNNLldnkuj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 11:27:36	3742743332dc55248df99af6c60588eb:JuDee7B3Liw2YFARjdzRgpdfHiUbL2EH	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:29:01	a2e31e47dbd17c529cd3c520921e91c0:edxXKHBQHOXSVFNlEWBHt8neNojZDJcT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.53
2018-04-18 11:29:02	79e1a0c081c25f7d2344a8086eaa92fa:kvqYo7XUqufRAx1tX2sp1dxT16zXqUbU	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:30:12	01eaf41db9d03bafd0fadf34cd5e1a0b:S358KlRBXxpxyVHZpR6Dd0x4W5Qklenq	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:31:37	35f04f6153fb824fc70f182852e8f53e:IUyjNgnpOIId4y7wSyxAVt2EcjW3eTQJ	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:33:04	1668c93b2bffb3bbf6e71bebef2495a9:qbMni9Ip9jyydnBToDSp9IpzmaIarSwE	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:34:12	597c1dd27a99ea32250ce975bd26901e:x52R1MM9nHyxEYuruCn0U6QdZnANWknY	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:34:16	3d440771cceb0ed44c8af5b2bca163c3:CudhTomBTwYAX0ACt7qqbtZib2gT3qfl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.154
2018-04-18 11:34:18	b1b8d35e2931b036b804a5c3342357de:yVjBU50AJBccZ4fgBnrqI2ahmGqiyuvX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	163.21.150.206
2018-04-18 11:35:22	c22548672dc0844eb8c35afe33cde12b:H5H14z5aA4n6cacvR7rgBnU4wPbTYhlF	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:35:48	b580eb78e7bc1c4a6d53c1193bc00922:ERRknFyfDYqev6tGke3kwAJEVNSQfTfo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.154
2018-04-18 11:36:31	9798592501c21f94e6217b587f55a362:nXOxD5gZgO2kJd5fOcYiCcm35GU1u169	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:36:40	d5581e6ec2b7a9473f780bb28dc8dec1:6C0sReoGOnQbqvhmsL3mh59PQR1VWKOO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 11:36:53	aefd3123244579295cb7461d9b273361:tPQj0WytESPnO1kZhtWDcDZ5CFuHzI7e	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.154
2018-04-18 11:37:41	265996ff03856e60e569012ab4264bb3:a1QG6S8sv4GDoQTZV0TJKZ5IAjFtztRX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.154
2018-04-18 11:37:41	e46a5393830695876e8cdc10cad21694:R90KOqmslExDKccjKaklpjB9zcsECqtF	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:38:39	c000282846ca993643061ebee3a46104:df7mQs8lA2BqgABCRhqUN35eJvwUY3PY	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:39:35	bae8da592c642ccaa6e9639575a43f75:PbhhiBlurde29HKUQsbx3HX1PEEkfLT8	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:41:30	6bac346e78bb3f978c471fa56edfb652:kxA8BJ91tPLt3XWCSIofioLQNipRKFNZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.140.201.228
2018-04-18 11:41:33	ebbcda9f130a874d7efe185480bbb120:T7vYSquc2S5mGC8NrlPEC3XJaI92ra3M	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 11:48:25	177dd86b3b4d87b4f39baab464798460:LducKwE1JrvmFLahvt3Osbhmz50WnroJ	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:48:37	c13cd9c63117b0a961b23441616e258b:n5yFFZVOGTkryQXXHF6ltPt3W44MSMxf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 11:49:19	75155eaa365525681e283c77426fd660:92MWJ7ZTrnXwRud7UaUKLkr5hV4BExJb	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:50:25	6080f3e52d86166892dd8c94a3bba1ef:ma8JaVKiwKFqpwUmBge0ONevB8D552Oe	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:53:33	68309f1e975fcf40bbb859d3e4fe5781:Qf7cZ09ymcIKmwSDhsnwvJhkSo9jbx5k	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:58:23	242b68f2dc6f7cd366d083827c4b6338:xUm3M2GplRcHRgSc5hbwLpKjlJUIRaxm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 11:59:47	924c907dfa5ec08c326acd896d6dfbce:PzYMkXGunFJL2JPImpWqRJZL5fYUsw9T	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-18 12:17:20	2af80cb24b52a0776c2eb66814033a28:OHoDG0JyEheP57Y2mgx6DeaoqzYZBXwL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.33.47
2018-04-18 12:19:07	508e6eff4322b92977befb67369d94e1:yG5DSSqCw3aCs9bz5KKWIejMMn5YXhsd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.33.47
2018-04-18 12:19:37	87c2b03e5272cf8d5a0220c05618fa05:oQPJggcNmFYa3EM0i2OnKlKIJoMx2tkt	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.64
2018-04-18 12:20:25	463255233a19f5498d5635ed03caa810:e2ZHCu6xPbjtqivwxoGRugsmH5HBamXi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.33.47
2018-04-18 12:30:59	bb797cb9410d149f77ecc250bc35396e:ek3N0tSQNXdGu2UycbKCgmISh01VrMtH	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-18 12:37:33	38ceffab0c91845efedee4f8c067cb23:jHr1ZwKKgcMbSjCIrWjnfrMmFNMQcxl9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	58.115.26.84
2018-04-18 12:45:31	0581050e249d2fe88013b2d0b2c62113:pOim4knPAIM7GGiHVR9ybeZiBNX1e7Zp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 12:52:46	e59687003c06c891fe124770413e5922:xCexOOV6j4P7V5scV8ZHEKqJ3M3QGSmf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 13:10:58	ce3c777dfe92fa921ccbee798763995f:XIiwQNnQgXRUrmSXWp7QA1vSTpB57cXY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.139.93.156
2018-04-18 13:12:54	f521155054ad113955686f72425f09de:yEgbiTehUC4u13POIOlUxEVQ3M9cdeQv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.15
2018-04-18 13:15:51	f3f24c9a13b4a19b5a53f4ae108ec438:11i6cTAcG5SjzDgl25j5opk0WA0HBH0R	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.130.181.88
2018-04-18 13:15:56	2235d010852ae295c5f7bfb293d1f8a1:RDOXN49C9iE4pO9olKgQXIgpIp3c86Mu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 13:19:41	d5f69c5e5cee1d379fa367817d8c876a:g2bP2HLFDNogDf4HjwppDFzuDxL96AY2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 13:25:09	bb70d83af3dc7d658d16699ead97416b:UGoANACwiDXXtaUkxS0Jg31855vAa1yF	Q1:提案名稱二：閒置空間_空宅空間改造,;	49.214.48.208
2018-04-18 13:25:16	1a4dfdfa2f6d9487eac56b1a8f48b9f6:aGZGn2dN2ttxwqhkec7Q5PeT84BPr4Re	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.112.200
2018-04-18 13:26:58	5a643a54eb21c8d40e145c53c4e26650:mrEjSpbFQvA6avYFHVEyFMalaQ73RBbL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 13:33:17	f0e5a7891bb6e063fee704fbdd42af88:0GqNXkhPhZrkjkYhM3VXyt3TAcasaYxS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 13:43:17	f31f9eb6105dad33e7e2b4101ecafaae:yVapNzrqzk4KtuLMM3jVfs67jG0SRGa2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	150.116.177.67
2018-04-18 13:45:39	22ef7e9bcdc5d2922e4da14124f2b228:QsaqFRRN8c36yRubjMrwqeVMhP6M2yAL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 13:48:51	1d4037b5f721ab42ddbcdf831267a9e5:jO8ddUfqtqrJbcA8ycDD0EsEKP6Y39mt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 13:53:54	349aff6dc143b6bcc36da21b619c3525:8F8jRxV1oAKFNSO64HHiPxKy2qwQuwTU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 13:54:32	00fe027b649f7a26d0902e914cb24a00:ZVJ6z2xz9d4gMzvdeCINPhxnOwHmoaBt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 13:55:50	fed2c94275437073e246a850b06f3306:WoEpCt0h4koVc5P8Rs7mmLb61oep6u2I	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	39.8.160.51
2018-04-18 13:56:27	8d124a606623450ad6f9597380122d4e:47qhgBkGLJf8Dh8Rgr3o6EbOng67LfCY	Q1:提案名稱二：閒置空間_空宅空間改造,;	211.75.112.1
2018-04-18 14:00:41	66d3d5ed8f8a263725c9aa53752fde9d:HTKqUAgyKlWYgGWc4quBoYkw69b4sUhG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 14:01:05	17abd3ee30e045114cfd804078719d44:9JW5yLUd5hrtSLpB7vXdvPTu4TIqG63v	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.64
2018-04-18 14:01:35	04a27941cbd0e3809c0d1f610aab633d:DeNsnVyxJBDiDfZeCLhhK5jJKVojvOex	Q1:提案名稱二：閒置空間_空宅空間改造,;	61.230.22.75
2018-04-18 14:01:50	fabad1dc526edaff164dd23e5915e68a:c33LnqEjN0HL7n7MDyUUYW1y53afJrxG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.242.163
2018-04-18 14:04:00	84c98fe9c1f5a97d8bd5f4fce20893de:FHJqhzqTiK06mh5xAzqXFeMME6XStXU1	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.10
2018-04-18 14:06:16	a7a03f24ad2300c3a6d55a1c539448e3:2F6pwTwKAYcuJ21Gw46vpCGW1wtuADRX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 14:06:41	4e9ca69e4409c424273a0c0ba419fd32:SGnQMk6z4uABg43CfUPUFSgBUghBvOYN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.10
2018-04-18 14:09:30	4a6ecd18d6861b3560a1fc28a3d94aaa:hopgDJb1m8TBDZ6BC2Wm5sVbC78blUuq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	111.251.44.169
2018-04-18 14:10:54	076de956d832f95f53a1aad5b004d7a4:5jMe5GlnRSXrMUzWzOiV0Mw58hXMUYVD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 14:11:43	43b1a95fc5802a4fff5e411e1a808768:JEQcK6bGbUBwum8syIbKhT3OS2EMuGuG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 14:15:16	95f54089a56799fbed184f0c2998f6d2:rCJpiVTswjfts7PrdrOaSC9RAiqJHEc7	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.64
2018-04-18 14:17:56	cbae8f077434276ee79f803574fcb8bb:HBbarRhlFvWZ1ajovqzQn6Sb4z7GwSAs	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-18 14:18:31	5927a62bd0659090d0716034ba54d76b:wXqCWMbkBXej4oKMvxqTX5bPfKgVRXlk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 14:19:57	a7c090fd32dff0c082c7b938aae61e1e:YYbzt8zeI8zGQga6QizLwsqeJJyNel3j	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 14:21:40	2a1839641ddd1de1d2319d08e91d4593:udNtcojaarU3JnXPwILQT5C5Kk7PagUj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.29.164.230
2018-04-18 14:22:02	c756dd5ac3ecf0fb0570036433521925:yrV1iJydYdY4fQwLeSlL9GIItma9vlru	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	103.226.215.165
2018-04-18 14:22:38	74ec9c719e50ca70a5bca23d93ccb834:rJgNRykLQMFgywzn8EVRBZCCtWfTw8IY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 14:24:27	60683a67dd4414a1b3261e2d3743ca42:tvnOcBGQoa6RCW8rJk9r7f8OcHq7X70r	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	220.136.72.78
2018-04-18 14:24:55	7da4fe3a0209192c9a8614da4b78c631:YAwsr9tPytIXRFycoG0LIKCcUGKptYZi	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-18 14:29:54	dee53d10c918ef2f3fa00bb632c174d9:0njtApc9BYLb0BlzGzfFXxpdgJAI7OPu	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-18 14:32:16	0f43aca0874372001969c99b447426b1:qjwsQwUU8Wt28VfUCxuS7YNYoQaOwNI1	Q1:提案名稱二：閒置空間_空宅空間改造,;	202.47.205.42
2018-04-18 14:36:14	a702ade92f82b47495e0d46771c858c0:kjD04ozjzrjsoBWXPea5meqHSuf9OvAO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	180.204.81.222
2018-04-18 14:36:19	3dc3093ac756643f4bce214dcbbcf226:P6XkfWA78etuYw6USDj92tWwdSlgIS2d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.248.182
2018-04-18 14:37:20	21bbd57afb97401dcb9ba5fd3f0c1710:kRjZNmZ9zV4FCilCx0vbe7npkiOx6Y8E	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.136.242.163
2018-04-18 14:38:00	be26ad18870db4011d7c1a582aef03bd:KjmLqIgwa0P5yEwtjE2OUkxuZH0JqO3v	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.38.28
2018-04-18 14:38:59	f2c759fbced08da707b24b8c49a6008e:YV8QXW4tSBfxKZVf2CUvfs6ExsfX0xEh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 14:41:05	932028524c63c800276cef16349c0259:ML6RSym0W3HS23fI1DjEuuNZMN6Zvm1a	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 14:43:06	8b0937098af8b5bf790000cfba474fc8:2lYmbYNwr30uymlBNEtX1uhVSgMFBOPO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 14:50:31	45bf59193f7f4239a73d66b3283b00a6:d3lpLxsD8CKOEeafBfKPGJRMNV38JQbQ	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	101.12.132.172
2018-04-18 14:52:36	0adb98802c5cd6731344ed68a2681ed0:MATFLNCiL4umnbQRYP4BbSITPu1Rq8RI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 14:53:47	1c123e52c9c458b1176235b208d9443e:aBv4IkT2Mq0IHpXGwgQqB3LMsyhRhXRq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 14:56:30	7f156c52bd19b52fb5df7282d810c8c2:VorC9ysWgBJWO7U4Dqt1hyF3R7jAFNmZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 14:59:24	10c83e4ae0baf3c4c12ac35be9dd17ba:3b6nN8tmT0x6OdxcUHUdAodQokUs7F6r	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.21.45
2018-04-18 15:04:03	5cafbb51babadd0ee171d16a7e0bd30c:3P4D57yDKl2Qr5QZ6V79q1G1JV9GQrsB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 15:04:09	c56b8750c8592b2e7d2150ccff3c8ccd:NybuP3vUPI305kI683Z6DeDHEGINU4Pj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 15:05:57	da47dcb57bf2b150f9b3494e306259af:MpbetDkCV2LtI40JHLmp0pOXEAq9UOzp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 15:07:51	39cd7c5b4dae128ebffe10e892e07221:piZgaihA3nmkkSPrgXBAUJct3av2LWZx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.73.45
2018-04-18 15:07:55	a7636b04bd60413729a94ef1e86058b0:JSBWFSnrvoUNabJrNafh6eyiPiZLpDeX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 15:10:12	4485e0ea1ba2b770b5be4590ee2f5c81:VdPCJeW238NFA2ZQ3hkBC6oARgkubuOF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 15:11:55	dc8da342ca751236094825a29754ceeb:T1wAiLDBhxLRzRx1qGfEcO0WTonXjuJu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 15:12:49	d5ae7973b0eb5a63212ceb16a8ff705b:8dh32w9HhWaaFwykJ3aGBvrr7BSkohap	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 15:13:40	e1796e339d0e3a14787eaa4c025f60bd:FYvzWHzdjKyqbLLy7EZDgoNy9v1Cg3Sv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.21
2018-04-18 15:19:37	c975c70774df2a3d541e4b583a4ebf6c:4E1nCH8ZRduwQgxCM6zqxO5pmrRK7VG9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.34.2.56
2018-04-18 15:21:57	3ddb5f736f26577bd0982263bbf3ae3d:whpfYhakDS3rXlpEJYtgz3lJztyBXWFM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 15:26:22	7d7e9af4fea437f7b33c01b9584fb534:khwmcL5Ig45HZuB4pOQRHPxRDNGj98Ik	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
