2018-04-17 09:06:22	59d86b3f2f7a103e68f4006ed1bf12ff:4imp0XN1Ol16x0CrVq0QnFJJiZcatY59	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.0.192
2018-04-17 13:36:51	1818bf54dbe0e653ce2e40e98c8435b9:bzRpSZKWrZZsf0IiOMZKmNTm21MoAGZ0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 13:38:16	147088325bf084a1d217151c9f8fcf34:yqI3ZSNrw5RtgNdcmXJN28HDFOtE1p6Q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.99
2018-04-17 13:40:20	51cc2612b18b2456f082d726d38e0ad4:FO2jOqsFZW99CXyZS2bnjyNalPgqqWAy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.99
2018-04-17 13:41:07	8fa5cf870e53c445569628b4fb6721c8:VmfMFWRuj89DDXHw0h2wOKUfOXgDJcoT	Q1:提案名稱二：閒置空間_空宅空間改造,;	203.67.242.152
2018-04-17 13:42:15	6332ae6676c344ad2a215fb84739b7c6:QseZjDx486zGnRaaMaWwlr4KfIMexF67	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.99
2018-04-17 13:43:59	c1f299563bb932e810ccae98be0eb6da:3eO4zLGXUSbP34556aISrDKTRXbfwUrf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 13:45:32	0d2dd0e54b109837a0c61e35799915a1:4yXBYQy8sJrka710GqmlHh84phEQN81x	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 13:47:00	63df5ba65efd0d4165a5ab98ff1c303c:tvvCgIMIcXDl814rGMcZfnrGJMHkP1il	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 13:47:29	7737c422abd1d887f7880e52bfaead86:IfKOk5ppwx3ODW2T4I88Wt22EVXw68wK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 13:48:15	3888481bda97de4765baee4202d5e663:vawG7rv5JKpJMEqG4am8lSJDM0NEx12b	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	115.82.39.200
2018-04-17 13:50:04	093d86b9e3eec9fdcc56295bd9c02a9f:P5BLjMbceXjSrru3giqVwLX13bP8ZDbr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.13.33.30
2018-04-17 13:51:06	c55fa3da479f3639cccfd8ca17c8b9c9:yLXT9SqnX5fujR9GHWBZrDTehM8N0juz	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 13:52:46	d5e1821eb8b38d5cd311bfaab0065f2f:e6Gu7Qu0lUY1Pp00LBqCpsOC4x2rvteR	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.29.1.235
2018-04-17 13:53:11	9853b3eb86dd7e5fbb369cf63e2228f1:ddwxrFgQNYqMOqOxCLlOCF5aHTujSe3J	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.52
2018-04-17 13:53:53	7c3b8b2f8b8b9bb03db6b8bc3af91eb6:caVlDhjNJx4xa3S2gbyz3IeoeVGnUrYe	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 13:54:36	b0870beeba877192f7356eb0d1c77b00:b09tsNTukNoqmZEiq29fG0y1ZJjByFTA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.34
2018-04-17 13:55:22	f6454558f33189a89a312b07db37848a:gsETzUlivkaKMDGo6zD1uuhuHC7Jqn1k	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 13:56:25	bc3b30b7c9994ba6d6c322f8f2740352:quGeqFSIJci11tJjYXJbsjg1I5ujBE7L	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 14:00:26	af67975ce7ad374881b989ff179a5a96:VUtUfqsEi3ZRLdayV3dr2ZSWhZhq8tE8	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 14:01:47	080bf55aaa4b954cbae1abbad54d7244:OBKBVaokeaq5plzt5oWvNPc0XGsk9OvG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.199
2018-04-17 14:02:12	ae07b45575f18aa7a6d3ed00756238be:dYabCgG6IEFUfB9xhc65Y90KGbORXo2l	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.140.58.93
2018-04-17 14:02:16	59118ef11214fc64945d71c0cdc9dcc8:3FI6kxuLVRrUq9UCgFtvF1xWyjkdtSsC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.99
2018-04-17 14:03:20	176d03b58307a445b287575b66e8c352:aan3CZkDyBIYb24HynjVxWlMxJfkoeeH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:04:30	431e54d6fb362ad8b0736e0e07fce79f:XTZ7h220jlpjZ1nmPi0fTwPeU1LMfhGM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.99
2018-04-17 14:04:58	e086d2ed39be6d7b5737e64d358d33ba:QHKYfUQM9gXBQOOOfliPDwJ5loUwkEij	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 14:06:00	074957f1969dc7925b5aedfd7741394a:0LSpMvOYkcnnEU1SmhbCtGWaB7VDfBSj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.231.115.94
2018-04-17 14:07:50	617a734666b31e47c8830fdfdf4ae528:dDZoS8syBbZ35vqDMGR1eXlXIjPD1YBm	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 14:09:15	803fe5afaba443d145754ee37d7ee716:SKJPEuPPL7ljRJGsXOls6XqVB1EzgeCd	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 14:13:22	ff62ab1d96511d69b2437b76c0d5d20e:60ju7WcxYjXPiNzsy5noJMw9P9bqVFHp	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:13:52	9bd5d6afc167ae774993536f37dd5fb1:SrrqrjQPOxYZpyzwS35zGwYMhHIsQKJs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 14:14:25	aa60e0cd8de737523688ee1c48ab2ac6:236Irt5eGvOKEG3hoCQsLdZ3EDaHhgVs	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.250.46.74
2018-04-17 14:15:04	9ee75bd3ac2c5199bba403aa1ab07134:jvTJKBrWatcCLYKT25pNZZ7X7vFAidbV	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.49
2018-04-17 14:15:23	011c5888a4baf046edcfadb287bbe044:eX07XvhXbXIozLKxftfNszh46jVstgug	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 14:15:33	8cae6654315fb3db1179f6b66cdf9571:CzyWrBllA0uvtzfIienxXU61EBMkPKoC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.52
2018-04-17 14:18:06	8436f268fc0f98fae8acd474dc26cabf:6obnRZYvpkognALLCzFyN73lkf0rkJtS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 14:20:51	8a548d037795e5beb54e37baee2865c9:VtC9ecRhSXnOR5TKKUOz1gd5LXOFLCTo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.44
2018-04-17 14:22:01	755fbcde15b311a336c829df37dbef07:G5PTV5WnxDEdrfDH65VtWhKiIfh78aZI	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.29.180.184
2018-04-17 14:22:02	ca8f47ec6cdea2e0de20846db17d4ef7:W4lrdMxhuziiC7eha8g8plOCFBiwYZvw	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:23:36	2471f002f425375ea8c7a6d643be7aea:16IOSjGZoRF1YLaAg7OPoSDLM2E875SD	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.29.180.184
2018-04-17 14:24:22	5912439423c4e01e6ab767f7ffd0d965:IEUR1PMAkNBSlRjRJFKtUozsxQekIGbf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 14:25:47	1ce5c4eb6fcdb223123b191239750908:eg9LdD8pFJercu5rDSijYYPaKpdkCcFl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.180.129
2018-04-17 14:27:45	1f3e2596b5bd536e166bc37520a35c1b:HZuG6AtELLnWklqRgZ9J9XevDK8iU6LZ	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:28:46	3e361c64a0419a2eaa79150903c82436:3YXghmV2YZLdejPHX0BWlWhlVk9oYkXB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 14:32:57	fb7a71c55a9297382e4db1676a60665f:gbGq4ZSeGsINgoyifk09YOHsp491Z3Yw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 14:35:54	d860f9298a60fd567518dce43a100251:f0OqA875p7qLLA1B65KZFH2JAp85ePBx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:36:02	9c7d76e5be7f19beaa40a6bff3618dd1:F8wu8UREVD8lxUvZmsn4L3WntY333eKF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 14:39:20	bb255d698a765e44a024a3df2e0cd62e:DGklr5WlLBScU9ghcNGrqRw1a69f6oMd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 14:42:22	220ead2219422354da1e24d5c20c16bf:Zziyrp0x3NMyMLgy3UoGhUq9BhFLOvSg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:43:06	34563f8e1b2fed850d14c6c42d02017f:9VDuK3HGk3PYAdjp9BPFsibmp4aQc8i0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.217.4.215
2018-04-17 14:43:49	84bcd2d7e2e64b96e01dcc2ca430282d:zf6SHf7DflTQCFyDDjiGAMt0WdZxsjjg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 14:45:55	2257955ca20007c2b221bceff5cea26a:FzzMP7BO9CMzoA66A3JGQtuAD7FN4aHi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 14:47:25	ca546c8cf2b08ec38030b9cc2d5cfd23:a7fNSaRJ8czq9gVfmUs6IS3OfO6PYrpU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.98
2018-04-17 14:48:24	060c5d8ae1485e55b325bb6b1cb3fd9f:YDwZCcPnGSSgicnvBKDWZAOk0rdh0n7R	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 14:48:55	f3c955a58838e6268f36e616147a9c5d:9DTqrFnwxp0FII6wKLGcomDeFGtSCaX3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:50:29	7b0205debab58472321867f188632b5c:1qupTAaACoVIqvJY71VwZlXO5p4Aszsd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	10.254.248.228
2018-04-17 14:52:16	132c1c04b38fce2b4f21b35ed694aa68:qGTkrvhZEJfhZK9coGoXriIgVwKOUsMn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 14:53:09	2e865d1827a74e710a42517321076567:8W9NV4tc6Z9MLBU10KND3R8OX2zNQO5X	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.9.142
2018-04-17 14:53:33	6fbe36a0774cdb553bb11ded6e6f7b95:BieKzhQjELyhjTW9n3PsHMHLnZjzi12L	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	1.200.207.191
2018-04-17 14:54:08	538a2e146f1b1a6d3af6dbf389bf9b98:LhwJbLNrZf6EgWP1sqsMOxzjKgmh2B30	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.52
2018-04-17 14:56:00	fbda43ba7350a4750e17be70fcf44c6d:cslRggB9gWMqltsoLTIrjyUTDHCNqgUT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 14:56:38	72d9fccb9956c6d049cee67c7093d379:ZfVjYXi68Ggpo3ObqXD0TmctDlgkggxO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.50
2018-04-17 14:59:36	4f8d081c0cefd8d30bcaa0624967bd71:5sjFflxKE6q9Fj5dypkOwCGTUgEOqyC3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 15:01:50	5d23cc1115d738bd12464679be0b8f8a:GOc8B9oOU50QfCPv0639dBlOzsiRzKHE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:02:29	f1163929d74c71b4eefbd3a56845dbf4:W2Ia5EcNnJJ0uhdwRklAHMkgU3DSeA6w	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 15:06:29	fd1f5f6c1b7bd64d10e12bc6d6514f29:3HQCBCzm2ZnGtobZ55vnacOrrbNXHDNB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	42.76.108.153
2018-04-17 15:06:46	ff81d1bae2687c803c108a43beb352e8:qSHHiDsIDxTp7oJsORmAHRviH49CbfxZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:06:46	cf44a3f482ea9d6e445e0b264a0c8863:73OlmKVKDbpc6rlFIC7Lw9kS6wI9Ft3m	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.67.1
2018-04-17 15:07:15	fc2e2dbf53c4e6d271396cbf10d68025:wBZMZfajoCC1tuG4z7lRKkP7gjK7uuon	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	61.228.187.96
2018-04-17 15:08:18	9a6c7ff6f4bb5efbdb6842a10137a451:IoWqMOpa67X3pcQoBwGB8doSyDqsB1Lv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	122.147.254.158
2018-04-17 15:08:32	5b2eb3e50c8a625820a681ef283bda1c:ce8FIwtfJCv6NcgOer9v0e5eBrJResB9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.50
2018-04-17 15:10:13	3a1e41aaddf2281179227b868f9a7235:q0NSM805w6mUCUmS9g6c56CV33EF6m9b	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:11:47	cae7563863c8a6468a4e44a282a62561:1hmRrAUIF23lKi8eP1hcYegq70THvHBW	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:12:53	73292082de20b08b20eb32e098969102:LtGzwFZ3z9n5o8XwrGBsBpNvyf4m9jLY	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:14:26	a313f66808df2dc615a591d2fb8880a6:aEmkT3seaeWQh1AJW7VLsOGSWf5cqd9d	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:14:30	25bc5e881276bbad37e3f703fe01ae83:6trDDwdx8Y9bYOUUGvoQ2UEnXiNHxyGd	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:15:46	e56506555cc25547ae88daca00ed1962:kUEc5q4w1b11NHh9h13yshic4dRTnF8O	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.50
2018-04-17 15:16:04	9444dc4d589c6036d8f6d819b22196fc:WUHoxospaVZBzkofXRwCDAMbDlMCZnvP	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:17:19	57bac76ea7fa81c6ab8d687cb8345aed:DUonWVMZXzMcwGI5g0y4E0OBmp9hZEWv	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:17:36	c5d6a558e14b0120b486a73276d28ed2:iEY5e2tAFLL9LYf0gFk9tT59Y52vfxkO	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:17:49	5886ea700820113bb7f8577a5fd7ffb5:Qlm9Y3P78rvevMAA9w08iLzmJVQSsQG6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.50
2018-04-17 15:18:18	27325cdeed13ed78e765569e7f3f01c1:YTaA2P7CNGujswpKJuN0OrsPSzvkajic	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	10.254.248.228
2018-04-17 15:18:24	bfef1291324b90e1d94f12fe62c2d97f:nu3nHEEQWWzPMDpxLH3KL7ECcqCedEBW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.123
2018-04-17 15:19:14	c6d899f1991c7300c5e6df1757bef895:VUXrw1D8PHhwxNo7MTs95QDG9cppGn6C	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:19:39	ae5c308a370fdc3fe0bc68bb205dc5a7:s3Xp9u3JmzU3s8RQgkZgbndPnO7BAwO9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.50
2018-04-17 15:19:49	03aaaf3e9c9ba646f435013b865a5e89:6vVhMmMYvHd8Dv15y08nVW1ZgjuA9D4F	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	42.70.100.115
2018-04-17 15:20:02	7b2e73218d8b4ef09e4e9c12b60c4c58:6pirZPn2WLMfXQDx2JLpju4kqqBiqBk2	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:21:26	ecc602025291c68fdef48b17deed4c6d:ZkfYTDfLCwMjtcSAZBCCAW3FqXYKCD89	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:21:55	ad870a5acd2c9f048047ed35d96f0d15:E5eEFFf2WGhW8lFXpycdX6ZRKDi21ljs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.16
2018-04-17 15:21:54	53f6efa73f9dc758eef07e0899ead61f:KwETaTOS8Dw2FbP4XcOBz9PQUtd9avEz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 15:22:55	1361f6ad242f43d5370bc3ace4a982b1:TwRIzE0vYYUcuzBdpip8U0wskGMZZG9Z	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:23:15	a8b0aca8a4e94578ca7b69fa3b9e947a:Uxd3EDLewYYzU97MQBvBUYjlAvbzwG7t	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 15:24:13	6eca067244cdb090b7e81622824cc1b7:AenrbFOKMVtOacV718a44VBs8CiLaaD4	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:25:00	aedfc478df330dc57af8a50785dfc6d3:6Gwxxkiv8mFNeA9Ax95rxw1W4PaKFRzr	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:25:22	1edfe99917fd8ac972acc1121a2b4974:V3rfiOnRSkeM8DKLB8CcQMD6grnU7jbh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 15:27:49	4addff86296c9ee195ed763bf3230bc5:qSaKIpGtQo0cqE9ZEDFenatgqazsigjc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 15:28:22	d056002abd4f374d72cc4aae15c9c868:seKSHPZhhoYIPNB8O86b3vYRwcijPaff	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 15:29:27	64226e13ff3d3f6a3bf3b64ed6a38559:HbvAq6950vD1AsKpQ5iAOvvGgmo0S8vc	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.15
2018-04-17 15:31:02	83270db0489d30a0a7cd678df4ad0a6c:lDfHHBL8IdOhrE2QJptX2MFEZbFmu5om	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 15:33:11	aa4eb48d4ce40cfa39196e6cbf97e96a:IA1Pe8Ocn6Xd456vHOPEG8sw6uGbC6rj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.16
2018-04-17 15:33:29	2c7ef0518c8ebc0feb4763c6c70756af:ZIw71062WD4Ssku4qPK9bXqPqr0VOpCH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.18
2018-04-17 15:34:31	f6d91a72af50ac7d0d14fa2c4e07ac48:DwScRANTagDl9oaDUe7dD4RrPQ3URCd9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 15:35:05	1615b91062a579e7748bdb40121ab600:ADegpTycrYBi3DknTYijiYQ09Qp25JEb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.62.177
2018-04-17 15:35:54	18d6436954943cb633b252b3a16e4ec8:Wwb2EKVorLQVK8XV8GsndjpORLiLZSQG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.21
2018-04-17 15:37:48	1d170b4a0b877bb57b7299875ef7d836:QWo752wgxiqxDkZ5MUvWWMc2cz6woy5P	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.62.177
2018-04-17 15:38:15	8ddadf8a792bf019f5ab282b84b9f902:JRf8loX444mJuOQMtN6yllDDIwHsdeKi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 15:38:19	ae2479ea8cc83b1eff076dc1c69ba233:KO5qyB46OxwZ0Jep7Qw42bzXKXHjGlgT	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.19.15
2018-04-17 15:40:06	5c96ba8b5304b4d0ccb55d61cffe6b38:vRl5MCHaz1dsVZIS6oJOzmBef9gxPorC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	42.77.62.177
2018-04-17 15:40:54	648452ba3c59a47994a6683656724b7c:zGwjw670w2ZSwBu0YNUZyOokHhZ27Gm7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
