2018-04-23 00:00:53	d120a4422db780e49b9f389db378e982:vkOqc1BFooWCNsxbXKnKyJtbqT1Pl5bw	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.184.133.11
2018-04-23 10:23:18	fbe36f6ca70365d4080d0a82eeed0d95:aiTGivD7msezJhFzWYEjw9olg2V2df3E	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.51.191.41
2018-04-23 10:23:24	3b13d2b0d3691f075b7b2f85a7bf371c:H3FtgYb8FS3AtAmmfbuOxRTjQZ0IZXbY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:24:52	640b5493aa35fe2db71dc4041e537ee0:F8WBi6GtjnI2aTqyYfVQpjXY3f8YvtS3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 10:25:26	53344f31574cb65d8831a5c703731adb:FM2XA8oluPBXZoVSG9d9QNlme86kVZn1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:26:59	cc79d004e68b67c001f6001d69660dc2:1WlLUxEeiePhEU3482wH1KLp6Vq90mnx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:28:04	ac08b55003549bb7ff0f2fd1311f9f69:PWtNFDQsaeDlzjsT5wW0SVtuoTG2RqVl	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 10:28:25	4ea79423240c1928c8a5a8dab3458047:bjXMx3afms5o0irBB9nlwwBHr1qxr4RO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:29:37	ebb64d97d3d2829150c8d623f8cce610:aN1krsX6wKl30NYLq0mz5wWRj5P6KVcS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:29:54	8c667df3eca66fdc845c24297d5a316d:4cqhKnio2TM65C5tsPABhw6cZ3QgJDi4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 10:29:57	89a29686efb875c70aada74a118d43eb:ZSdGOOvylMBt6wBEez2eq4n6ORTnf3S4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:30:33	9d13db5f7789c409e9b183744ff2eeb3:JpTGiaFWuMovaCBkdgn7ptbJ9VheJLsJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:30:42	64f4824930750cf10e2ebbf33acd86e2:ViOHTCuqyERH2UNIQR0QYRaXW0MmpuZT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:31:17	657874caadc5a8ea96b1b8268e32e48b:lZF00vBAZwhjXSg06hNQQFlKq5Ftty7b	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:32:37	56eac0d9e0296ab2aa9f6d837c4ee38d:A2Aw0QQRhaEocANDlscyBUCjB9yefH9n	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:34:01	acc399023e56c02ce806866574966115:VkmZP1QDptguaBA9cJmiYHHmx0RbQCIJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.108.4
2018-04-23 10:34:14	7c7c3841761cf7c1df9e539f8d00d8f3:JAxP0zvGMn0IUWN5VNETYNuRyxa7XsoQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:34:34	5dc395a66436c5f6d8ba9e5916116003:hq0UCm2Z36fsbNy50iH9r0Nda6Zbfvbe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:35:19	b49cbb5f964f6ec57e566c9c15f3939a:wS3kpEDgmYWmeOtcfmwLZPpmtsz6jpcF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:35:34	988db7067ba628dbd8b3c1f42717af6a:80uj5GcM2AKLMy0wYqZccZXGoI34QaTk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:36:01	213c6ed13908415cfbb2f21fdf6f8920:90Yyi2O5uTEL7DGi7EbfG139GgKZ6orI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:36:17	d7644bbb38d8b225fe7d9f8ec3bd34fe:IBjzr0sOFSvUoeAifoacQGSqXR02YHA9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:37:29	3b45062ade260b0e215e71d5463f95db:wWMZQJfLiLdrqC5h73jKuCe2N9LDwjVD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:37:28	58572e8293c7750827601fcb96187e17:taGDJrlEOd6TYTWkAQy0LKHJoOuc1NeH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:37:33	e056b4c84e3b60dbff29e6b5416815e1:uw1y7RbLjle2tV7LrCzInDvEKqzzaKAR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 10:37:37	f632bb92cf3f53610559aac010849888:cdgZOdlg9xLD1sO8zFOST7ulUNhgAQAd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	60.251.62.253
2018-04-23 10:38:13	11009eb3bb52a0d654ed495cfec6ff42:5x0P6MNFSSRaciRYADuknVs2NEr3DERp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:38:59	0dc0968d4e72d1e239b6750d86328037:uNRj5yhcOuLlj2WGQNffp7uxCaCzeFZx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:39:02	882e33e5707fe7ae0bafda370fd1418c:vmTovuSaNvKP4g9viOsUT5oe7sNDdC4U	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-23 10:39:23	2228101dfe38b6fc92e7505c5d6d823e:9SbJ0Guyf3IwRgETxZAmPL797eMKoJQz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:40:07	9b101b636a212c7e76d3b867551770a8:5QL3b4hwuHPwmbEsFtpPTlSKR5mZG890	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:41:00	557724a2758ec6f72bdb9f471087b480:nx53S9ZUOEdiaReFOUzr1mASK9z1A7fS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:41:15	38ef9b6d70d770987fd139cb81ab66b3:4wIzZw1egekIDygaSdivz271CWaiwya3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:41:24	426fc7dcba71f373362f7a945358b7c4:umDtBFJ2qwHGEOVZR5otRRhMEXwyCIns	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:41:49	fcd1cc631e33433db0253149d7d9f982:qSkfhLuNV0kPr16chvHVpMnpv12HaEdl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:42:35	2841f070f1cdbc01bb5dfd59c197e16d:hwrKs3ECfEd7VRzgNqYv98fhN1amg3z1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:42:38	a0a18d9ce96d233ed4a44b59b026fc77:hjSBsv9CyX42mhvj30EMtzm7PGeaHj5U	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:43:42	389ff23ec8634df5a8d168304a2ab86d:NAuAPryEXQgV7yHM4UmpAVLlEL5vMPUb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:43:50	c37e42b3088940139bad2425163675b7:NyFWOLhbxfGA9CEIpEUbQyepPomANSHZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:43:55	63d0a4344f02322d339de5f6a23b2290:EtRflW1LhBhTZsWxCW2yjhkgXdECoRIG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 10:44:24	2754ec3943ae5200025659e089dd7610:UvTBWlSV56zi5F4rfRJPfUnTvg2lKke9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:45:04	d9754436b141942d1f7abc4efa333bca:gtWX4FnwDyKjISCv7CL7de2Y1ETNtaXC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:45:11	7a4617270054a5d4ffcbb29ad6b6ae0d:nqodlnG6AJKzHdtQ0zhqiA37XNG2yAoa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:45:51	6f0683db16e7cd247ea8dcaad7294128:1FOXTcHDNFJbVZ21Zth5gpn2y6ltaZ20	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:46:02	ffca55c80374c9a4a8f496420b0a50f6:4WncpZJ5QTDMczzxXCOlf0WRaJqqahiC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.216.165.129
2018-04-23 10:46:15	1066b5750b9e9228e017fe48cdf51b2a:47ZWsnsxRn3BagCxQRxfJNTASbx2iGqL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:46:36	d2b99a8e5909ec8a20046eb34730d316:U9KEXY1C59xQKqHKOrsxxEgsufF9aoVA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:46:50	4f4185a00cb726da82a2cc3336e6294b:HTsrGutYY5ITlyqeXKT1Pg1CnTsA8IEL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:47:19	193466cad7652d03f7eb7659279543e7:QsrTjLTmlpSxehf0zMaTvntaWZkm2E8R	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.216.165.129
2018-04-23 10:47:28	cc07513e532daf234194732516b6175d:K6ufbFIX4uWIN3H1UL25DlkFgvivnc1R	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:47:36	b34cd066678b244d29318882c4992de8:BcES37NwTplHzGTDDYZ0KInYWrDInzyB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 10:48:17	71d6555f872d28395dc7dbbc7a63e582:cIF33StUXrVEtv0tHl3P9Q79kNHFcwmx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:48:46	2e8363e868f26781601d0c8219d42703:WWmQnUcnps3xmLUVBhUqTAJFiuloTURv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.216.165.129
2018-04-23 10:48:48	fe231501fa0ffc10529b048d6c7467f4:3w7LfP6hlFtm0gYKnMRa0RZYZ5Yf5Z4o	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:48:58	f4b661d8543659bb5c417e6ff420da5a:gQuSG6EOR0clSvs5lsyaTzCBod163tnP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:49:47	0b80723914795460b5fdf09719cd6780:EETGLbBtd8LDuJRuCqJnqWNFuWsymUMP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:50:24	8dd8a12ad80d644ff0f519b2f2de6336:nhKXr66SyVjyiZnlkvYLxQflSGIIH8PQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:52:11	18972d9c591443400c3612ed380d3cdb:GfV0vzYO8nnyPchMIMvTxq0yKKKFcpbG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:52:59	4804b6f1f36739e85634276d0e3d000f:BEPBGkryrSUYjwjH3s9E6Fz9NHK35bz2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.13.161.187
2018-04-23 10:53:40	6ea88b1d9f890f6f7bdd4f7fb845102b:EBg68nvBdO8eaypsMQz0FcvCFDcuo685	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:55:55	67a3a8152ad711ba2be00e5f64dfb6e3:evXK4SdMTC7acPNMDHWVbJZmdalfA2Tk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:56:14	8d8dc8d6ddc41e1e891f331fb5e9013f:prFMOQcsybQ42tmlVI5U3fxZxnbhRWHQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:56:38	d850ba068f058dd815c22420f4331f9c:mkoir04drroUdODBjvpgwbyHvtHlhwPm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:57:44	47bd4cc895cf13bd72619e880685a02b:sz0c8gFXu2xylQomhJvVqFphBglGbiDr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:57:51	02f1d2edc648a79e07b581cd78050768:uVGDaNu6FKiHR6OFFEaw29tkPz4BjVhb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:58:10	2e2e0f2f98bd2e55eaa400ade0dd4098:NuTreOJpdJ5K6pobhvIMrfGGTEDkF5jk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.24.65.239
2018-04-23 10:58:20	52c8ca1431587f3c04af727ab9c60531:lAAkTN43TzhBbBfBOKcEXCLN8rvZHvUo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	10.17.10.7
2018-04-23 10:58:28	53699326faabedc3bfbfedb57538be73:IORWxcjYn7MiOsDyxmlV92Mez3xTKrIY	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 10:58:39	1c7170cb1a947770f7029fbe57fdaff4:305ub2cS4mfOb70OlFSo4Tai67LCCdiA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 10:59:05	7646cadfcb4273b8b0e522c8f1ba0c3e:ZunDGLaynUQ4Skls53dMMN89WorNh3BX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 10:59:22	fd1d62284149c347612a67f8362586d8:3l4auhBF4WlbBuvhvEVja1oToQhidZUF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:00:09	afcba38f2b4a303ee90f45a453ce13f6:Qkt4dCywhZQErIdfCmoxlAFMhzRReNti	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:00:40	091b9657cde6686e71b93d270d283a97:tDQ3H9WHGLE5iLNZZe1RmhYI2BaB2LIS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:01:22	f07cdd3466a4f372175bbb234654d3ec:rSQwFgl6b9iptv3qhju1x1CLSW86p1BA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:01:23	e2e9deb40079b6b957ee58157bd7e017:nj0rJ7bpFxEk6nqgNylmLu1RtfWWMgTC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:01:36	3de05428928577dc97fa05c8722b1dc9:EMVmgTLauHmBE2ovTg6qlZGVYto38RHO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 11:02:22	7c7dfe4f57e35f468aeae3276a52212a:77JF3a1W2ucdSzyryPv442TYf7SjdvYz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.15.153.114
2018-04-23 11:02:49	bb5f55200ad7dfa28a594cbdfc33f013:64pYWRsWwkZPPJEVpQ0uEW0u6heE10nF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:02:59	290ac7749f706b3b5ee5c4add4ad0c39:AEszfUhMrr1hdu4wmNgt9XnVEXTvZ9Mi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:03:08	fa6f3b6017bc50f3159094a57a7e490f:yxMBE2MGOg8LabvzEB2sp1aP0aAGT10f	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:03:32	78d3fe27229606ccd028bc84db1de9b2:cBFPVyX2SvZtEgxBlGBKf7yzCTZxLu9l	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:03:37	f2f51de675384421190469250a7d72a5:pwV71da4gdqHqigOZL0E8SR7lp52Am6i	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:04:17	bd5101937c7ac253049eb3678157a44d:NnAz3ai3jPRKj6LS3hVc43sCyiwW8xBF	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 11:04:26	3863161070d18c01b8df94bee75703ed:nxACjnpeciXChiA5X2amr1GfAEOc6cy3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:04:34	9f92f8e76275874ee2ce8b0cce3ff714:njOs6Alm794gJD68tcXsm44fcXr5ilaE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:05:44	c2454fc99ed9d57667cbdbd6e37c5dc5:sz7562Pk0yT9E7IdpQ4PfkUwdlfhDrRy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:06:05	cc7556cd9ea7ed7e4e537a29f26bb572:lY7v52Pq1S2a0kkRujdVhUwZRBAWSHdk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:06:25	9453aa56662d19e4e448dd9c8bcc4c71:CpcNob7HevLwRu16KFOc51SIRk6lxLqD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-23 11:06:33	0be71764d6d4d0105274c3b8d516863c:AOGZPOOVhU5Yt402lRVU56IAwC3Tkw1m	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:07:16	a1e4e630017ad084c5fc00aef5abb374:XKbNhUlpqiIfZZRX1C5DY25U60FrfzqC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:07:17	6633f376f6b82e4bd3ec3eb0a383b3fe:WxrSbWDUZXqnc3iv9VGxBZOlYFNX1xSW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:08:13	1008cc3b3f01c804a7314375327f601f:xF98uJiu5bEXGGkGPddGs7C7XM3nvS5N	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:08:24	61e205ab08d61dcfbb34a89d0ce8688f:jBVbeAX5PEvfm9A1CQpgbiwEi0esRFgO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.99.177
2018-04-23 11:08:28	bddb36448d1ff8fe76a4e90287155dab:jgQHem1eo1hMm4MuTF6LnP4jXKKhT5kf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:08:44	c4bfec5ba660d42dee2a4cae2fd91c9b:Fw7bUbRaYUbGSrGXXY7N83Ijte9ChRwb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.13.161.187
2018-04-23 11:08:53	de2ca2fbe3f9434673c9e7bc72408d34:m07duke6p8pgkEvKM47jn2MRHV1gC5pN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:09:08	6dc867704159e0515a61af8b0252bc73:OnKflr3D7KnXFddir5KN2iKSU9nztgxa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
