2018-04-22 00:07:47	8806f841e86920702f08b38d12b90ee5:9bZrPoDkqq6uWv6VT6CPrsO3CkV2biLM	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:46:01	6554aaac5d014cc227fb7ccc2f4f900f:E4CSZlFejT7pK32hMbPrxgqJeEDYvtks	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:46:04	fb73eb51e86ca15d41a52f44ab1a6296:v3DbdOdlV2sqsP52xso6qgJ64mmE6NXZ	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.70.126.86
2018-04-22 17:46:33	0b70eb896c54ba4750e86d5ce9583cae:xLuwhsRyuhie4sapwDTYbRl6D1uB7WRj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:47:29	45d98c8bf8a67b7c186c85f6be3b3dd3:mLdNDrdtbkmJYVxK88X4tXmja5KGsByT	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.70.126.86
2018-04-22 17:47:46	e6cdda2d9f3f2cbaeb12bebe2b2ba348:dQzBJKlLpEsyBi8Qsz8xMHO0fPRXzeNL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:48:18	e3585c96ba1b801d0dbd41c087124593:FggBlVx5Q8P1qpRaDuvfqGdyabp7Tyii	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:48:28	6588dda4c19535c73090db167eeda3f3:kaB2MLkigbkoxKW3NCefYSJ8QczyiQ7b	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.70.126.86
2018-04-22 17:48:54	5cb621ac61fbdd884d33a84a5dc49442:t8OFDpztYSEVSRD0prQc4zevKd01w1zk	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:49:24	cdb40114ed362dad62f3b65da7446961:tv37eh6APJmoNzxnFeRQWQuZFDb9eGYb	Q1:提案名稱二：閒置空間_空宅空間改造,;	219.70.126.86
2018-04-22 17:50:03	d931d7df8729af8eca6b481e84ad3ee4:FVj770vzFoEUwO3mgP0foum4g54hxCek	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:50:11	1bc02f4abc7300dba10f5d4257078246:9mzyl68UYQEFXn4rwx2FYc16NeiykjXA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:51:21	57a6b783600be70d8b4c1f41cc30b104:zhBuSn6T8oEKBIpiEJNENPS6RwH7sQi9	Q1:提案名稱二：閒置空間_空宅空間改造,;	219.70.126.86
2018-04-22 17:51:22	c90becce98fd4a383b44ef1be7d46d4e:PcFwjZpfmUhV26EJezX1YhungGSfKzrl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:52:07	0b72f77ae5cae4a43a0f3d4a80ee899f:xV1iWrpZ4pxfO6fc7UI3oAvr4otxGfQG	Q1:提案名稱二：閒置空間_空宅空間改造,;	219.70.126.86
2018-04-22 17:52:27	e3a22c642e7797fbc58bf4d5b2034f8b:r1Avk9ubFI3evSfsMELhOSNYk6diRLoj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:52:33	64f4d2ec5fa89bdb6437ae9b0b873caa:xz3M532ve9rx6PbuaIaynoQO2NwWCcXs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	223.136.104.243
2018-04-22 17:53:50	4a80392b7aaa99256ddfeb31e6c172c8:Vw8JjGrlROacCfzhzCb32ukc8RcqbdYS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:53:58	8add70c055ab1c5626d6311c7e96437e:jekUUKmYLqAfKaPiBtkXw9Y6uK0F7X5A	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:55:12	1e3f2e04b3c5bf7b8b4d7e459938e34d:GyhvrbROsPRXLTBGxfgQR68zQMW0u5Ht	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:55:13	eae0b8f023e9419ca57bb71d36cbb68a:f6Dx6r2Zhpb1RNGcSVdsPBRfzxHxFRdp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 17:57:16	3366b11acd51cafc07b77ccee8aaccc5:IkQ9QeNfBjCEGKzq7HMLF6nilBv86b5q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:58:02	acccc517e407c2e43d1fafa04e97e8c7:7x2BxXfULRZD2ZhLfSZoKb6U1bk54ItP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 17:58:10	754d9e30a57fdfe2d7aeea2cc6a6458f:gMpRMjG9MkDg60OGLYeSO5VfvlvkZM3C	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.150.41
2018-04-22 17:58:21	1c85c63c95c8ac3c1c18fccb0d576b5e:TXG37RHJBrDHFIiyKHNflJ4lnyVM9vjO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 17:58:29	228a7dbd6ef7faeff42c86a28ed78f50:FzeCYi2yAyUNpyLLu3JxhxaPcVPZL6es	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 17:59:26	e56317f962b2c60b5d207d815b7a57a7:mb7fFUeKRYTSTAJNvsuUyHg5c7beDBfg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:00:00	02624d7db99088bb066159d74272ce99:nUKOsynZubRVGG3TWUrvSWce2X4SPNIi	Q1:提案名稱二：閒置空間_空宅空間改造,;	219.70.126.86
2018-04-22 18:00:32	67b1ba1dabe8a5ca347524daffcfd18a:YfZzgxsR6YCjs9NacUfHppE8nHTBw3cz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:00:37	85182340c8c6c25ef637be67b911b3a0:mVh9GAdrlqtqxyNKGmgynm00UY3cW3ml	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 18:01:52	4ab4968312108df723c5837f595e3e3a:fQ7F3Y5awZjhDkgMDSEtWcoqr79FMHRx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:02:41	951c3f3523839c0c71f7157cd7837702:WSb3MkMB0Vay1hsbpmB8M2U4meGIV97a	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.140.150.41
2018-04-22 18:04:25	7596f497e15f5a3a84eb58a08077d8c8:KGmJ3uF2N6VDvSS3D3t53Ah9itukYleO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:05:47	35b491bd73c6342a18dcca99d05bf028:nULv4Okb3dWTTN2EXCiqPIbxvEoMxb5H	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:06:59	fee42b9d9493015a100fd7e4644d0fc3:8ppq82Omg3mvsy0vIC9WaILyuFJUozky	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.100.243
2018-04-22 18:07:22	943728ec6806d3de05cde77be752b9cc:OyvPPN2d38cpKPP4iIoMv7WqRSIhZVPO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:07:49	631a8334f8ab848a9c90a53a3a7d3e85:5hA7embWUceAL0HA8NhpM2mfhJsELzGa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.140.150.41
2018-04-22 18:08:41	1122dce5bfe22039e9a07dcd8d7de9d8:Bx25HIOZS5sUJ0Kp7cgFAj24EE9Gqpmo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:09:01	d736d4a2ac4478f6cf27550f99e3da24:QwcBeQSJqLDEzEPfz3nLtWVD4arH9IuO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.100.243
2018-04-22 18:10:00	a46c170cc637277dc083fdfb949be7e8:efulrbM6BVPKRqot3uPiVSSHapdyX6I3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:10:56	aecad4fdb9c56f20fe3029dd225957e2:vPnrrlIhjv6AnQQrhZieC5lriPMN4hLT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.100.243
2018-04-22 18:11:30	cc32bcf59dc54b47aaff7ab75e4e8af0:oC63KPBkEBcHfWHMeZtL504isC26YA1n	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:12:16	4856a3229742a5f236fc4e78a73e6f37:f4VXW1lUYbqGe3Q6dBvyf0u2AmrcK5LH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 18:12:24	0a25d0b3c2eb35ce24591623cb15e5d2:1MixM5TKeYqMatOQpUhQqqfvIj0kn2gK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:12:28	8ec77aafbbff810e851c6757bade89d2:Y3pSfSLXAbFWshBVW2Us3SiyKE6GGt3k	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.140.150.41
2018-04-22 18:12:42	0527f7f7ae24541becdebf26b18f3d83:T70u8LxptHvc4xYin8pNQw2sM1jZYVBm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:12:50	6cf5e0985d3eab0f402b8d407e537cf1:gVex6R44DJEcWdw51yX1eQsLI1pfZ9x5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 18:12:55	be9bb5b51b59440b532541082ce54b5e:J0wtZMaXKpbQmWPMqbCndGEfOR6ICQdM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	101.13.39.117
2018-04-22 18:13:07	204acbee60d6c98522ac93028d3a6c7c:BxDPdqNhbHkLWhp84EGWe0ipxUG5Gu0B	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	1.200.210.32
2018-04-22 18:13:46	79280b4701c17dfe57985ddd88e0a839:uyvO35a0RjQ9pEFKqzC4Acz4cPbjpOeL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:13:55	0e417f3c9028ff81617eda6f458151f5:DFu0cgbQd75cR6lMgnIqG7VpayGjBZ1z	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:14:00	a1376523f6ea8f40ef2c7c06577846d2:fqN8gbFdjTRroujsLVG5p1XY5chI3Y5F	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 18:14:40	1787e6e5996c757c8404b9e0724daa98:zpQqrrgqVgPjStnFfPKQgfjwL65zqRAF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:15:29	145ec2a1cdc144a0f94a19177f37b9cc:m6fabRJycTzOSI5g8V74JPBEUnD4bIMi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.140.150.41
2018-04-22 18:15:39	dd0eb07b3a55c29cf7d0b303af4b636d:v6yTQzBTLMBR6KJeW6HJhzcm48tLLK5C	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:15:48	50bc584a4408bbbfea9c26ba57f9678c:KHs53h8Hf1B4F4Peos5Zzbr3QDGVbgh5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:16:52	551f02d3c9f5be30ab1b765e6a5c2624:5bCbsT2T39fZwmhRuBH658ixGgIPl422	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:16:59	e9d8f660855682249bebbb9a0562f5c1:hjuSfG0fnTPqs0CN9Mplsnkh9ggok6ks	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:17:07	2e2c50be803e1a53fa5f3f156578ea08:ahD5UQHSBAHt2V6a3tr5mdmg5gG9d0ZD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	1.200.210.32
2018-04-22 18:18:14	ab88f9d461e7dafb146ff0146f49f9ce:9mkpIJ8ziLSlgUR6WIicQsW6R6lAWe7m	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:19:08	e0b6a824669df2b6683f9736d8f4e6a5:1V3v3RVwAmpPtbTOpTNKlKD4EUyNrOqm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:19:36	1c1ab53654c6fdbe317762a9da5c92dd:rVSrKY61Gsmik7tXhGJ9PukF7mtWWJ6t	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:20:16	aadb204af606ff1e863064ec2a1428d9:ug7RtuAn3Y4I6kt8Vg0mD4Xwnu68jk21	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:20:38	3ac7dc18c011717f6cad21d697b0971a:ycfQjajBr8NllpNN2G4k9vr7Fjb5MGRg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:21:32	54748dd1732064d3510b8005c682869c:OQGDdnv65kr8it2PtDFrY555gwwSB2A5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:22:09	ef0dc842c6d94ebf1ad531c3a4da3f44:t31a8TcHhV0AKPe4eqAAqqYczJR4VFab	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:23:02	7113501e8d1a5f09197f41cf04fe4bb2:Hb4NZx5pyDkNaGvSVOjoxDkHErEWlnkt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:23:35	398a534763427575f42ac43be32dfc52:wSpgLwMXTAzTerUX8xXLcD67t0VzuDlj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:24:17	bd52c24c2ebd28d0a4843647ddefefde:1n89fnlrxxlUs9GU2AUSEKHjbBqMXESR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:25:25	205e4a976db943e9ec853db4b314d047:6yO8t45q2n3ckLlbbYjyj3Xkb649QNm1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:25:56	37577d4692cc1dd1cc39ab4706dded44:FS6ZSsSewZCWaL1vMAi5p3FM7LqvFfCA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:27:26	207071959b6604b87b127d7a644cbf60:LHONPUgnmrk1ouqho0AxB51DpXvuoD3O	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:28:30	f23fa74150c865c29748d1b3af6173e4:pMtKMXWkmOOYEaZ0XB1IVaf6uTOC7t7x	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:29:01	585675171c75fb9de8640e433948d070:oJROOJOhBDWApNLketIISab4UaE3QoZ8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.45.78.139
2018-04-22 18:29:40	9f9d76953d33e00d055b7e770d95ebb4:dXG203FtBj18jCXDZvB43NUEmMSCJGBD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:33:40	aac608ea0f12f20fff60acce201bb921:LugS1jxXxCHboUI2CuTUCgpRoIlHeCnK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:34:41	eb4480f5a7e7bc55acf742936b8baa33:7bQ2aerkLrkfSTSXPcOIvYTPwGPVBust	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:35:36	e76272e3352253a1038d2aa1046526ba:QdVQEYQH88fL1xXCgyAsu8RDZrhUsgrv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:35:56	fd6c6d80d76bbe7f6372b2d49eee0793:6Zxsu99GOmdH4oLCs4VmCg7uABuGzhxn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:36:57	01b93dc20adb042e50d55a5c275db4b2:j6Gfuq0l8zsym5053gpzAclXJfZOQQ8v	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:37:00	4be3f0045cbc647dc7348f76bdc07ab3:tgcYLH9r3o3mrrD27AoTi4Sp7GPCi9xi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 18:37:02	8bc738e3bafda687b243c15a37a1de59:XXQqO1ESVVWwFQDO9kTbE2k4QHurlyXC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:37:46	4bce874dbdb3887a98a7891b2300f57a:l3RON7sHFNvBIuQ1QZLUt8rUgc6tXOiO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 18:38:23	1c88426ea68ef0c2477c8700c1f3b682:8Gfnloe5Mn3ypYTpbWb9XmynJRpfQIdQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	119.14.238.27
2018-04-22 18:38:28	49e7375ada1ed82814610ce92380e881:zeVpNFwwTZcdws4D9hcXaMfDbB4Do7Pb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:38:40	a049038ae977b2453e1baff780a0e642:lf11u1eP5gagLni8kfRXpDQngfMLrirj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:39:37	449f552de2129dbc3772ad0a662579d7:Mbr0HgHLzkb6W1kAyB21AIyHa4hA8R4B	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:40:01	d05556b78e337fe8da91a98ccfb58941:Gy8ABHnGrSvRScelQ53F2J6fl6dre1ZX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:40:56	b0cf38e542a9a5bb731d60e99a8baed4:WVPxcfGZgwkvakoRd99G3Ufyh2bkm5uM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:42:11	1402d2bbd3fbee18c082ff6fa22d0569:1SskQVVhCfI3xqB0SBgRxwE1fDYQZbKp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:42:49	a95e7e1a3bba390595ae663d7906fdd8:8y1OXNol0jaMD3UnVvT7kcjQ3o8myibr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	101.14.148.131
2018-04-22 18:42:54	cf3c9983020ad084183fb474550e7fda:2FHD2SURzQ3jG621WX0mxynlXOcFPfEV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
2018-04-22 18:43:27	7cf1e0e20b83fcf99d0b71025848a284:L7bSKB2RwYjauJKDMoZKJWkA6k5C8tGG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:44:50	f16c02cd40b24d446e68ce8ebbd05a4e:dd76Ae3eU02ZUY5OW3tkzxlSMffYSQbD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:45:29	4eae60d1528231818b3e278ca8d7c47b:ykKR8ngSGSXByLDU2WkkW2uLdaSyqKpF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	101.14.148.131
2018-04-22 18:46:38	2a7275b25ff7a26835082d21aa92a42c:BEuYIxKt9i8csH4zkrVe4fLr1fMh5IpF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.11.198
2018-04-22 18:47:09	df6c8f230c043c386d93e2eaa7a5f244:PqWBVi0DotKHco52RByRKLrqqdpeRVcQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.104.243
