2018-04-25 00:08:09	acc5c9240a79c90ee299b510a50e1313:sGELVyugOhkP71uVAi0rzInAiWNYylJp	Q1:呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	36.236.88.6
2018-04-25 10:13:55	de2c784ead3b65439178e3777796a522:XgyEsy6FfmY4eHXKArmu22bJ8CyMWz8G	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.204
2018-04-25 10:18:48	33fca950bccc9e4f2a6fcf72431b92be:lqyJIIUYONzQEFVYI6GMZFobfUEC3jc4	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.207
2018-04-25 10:21:58	e770f70bb2fd652241b1b7e263877395:eQZ5PPtHT3uLWOPzLFJPZlHLrERsdG5z	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:25:15	f12283e27aaf76bf2557e40289c56347:IM3pjZFABm8yI0cTllC0GZ2Qt2OdD5FJ	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:26:34	288a85871e8e4f567d2a6a3ca016a668:N80jnDRtUrGpc30ZvxrFpHCuMzqoCmnI	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,;	172.18.92.196
2018-04-25 10:28:12	74c6ce2df46626dce3660442ddada136:XCp2JC2ZqdSsg6rHjz3nXZarBehHE1dr	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:28:19	301c5ba8e3e8a336444c62bdf7c7137c:9QKFkoiaUV7txRPOdMeG3LdF80peuhUZ	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,;	110.28.106.162
2018-04-25 10:29:11	1b32107b4cb0ed076e0b4c5c8bb18f3c:sVTxmZi5lnKG1DINx8ePEtPpZmeGXTLi	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,;	172.29.147.132
2018-04-25 10:31:15	d91f4075570e2fc56462e68a1aa450d8:NLHDJLYK5OUo87qKIPXaLgMEs1wwy4pL	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:36:01	9ec7e1d766c7247ec5e5abe8e1f7e888:TaKzOkCCKuHQvc7fxf76TnHi9GLg0Flh	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:36:07	74da3c6a8d03243ab6c0ab5992be341c:ZaNNUSkRHpIOxgW27KayuLjr8x38jcoC	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:36:56	757ef5d51eb363fb31b72d7c82d5ab68:9Ug0eRwGUg7krGaPXTNNHztoZRgC8wAn	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	114.136.51.217
2018-04-25 10:37:39	e9621f312cd1e4b9970a8a5d8fa6b780:kTEGo79qkPTeUsNILnQ70rPZO1NLoh35	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:39:05	60d70c818309b9e2ab27e4cba4adfe97:G7Ddpps1TdCmTdUHyRzR4lK0lTWoihtC	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:40:15	2ded26685c0dca993f3f71060ad04cf4:me9akqOHtZX3LJHs5Lnzz5tKNiJEAQRX	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:40:32	8ea943a254891f51f31a161f8c6f424c:ifjVquFmmMJPfzEF6GDROm6pfmpbXGIF	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:41:27	102e488befa5cd1a4f8df5071ef82ce5:zRoKju0fm22g8Yowb2nBPIs2Q7cOC3Dr	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:42:40	8e041adddb739a0e560b42143887e6a1:3EjmibDyGplmQuTtYa2wqJ3U3DE9U4nc	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:43:08	f9623895f27767562524c8e067401025:EvI4tMbTYlHBPviSciPi5srac9Dv6pBE	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:43:26	f38b9efcc39b520ed45e440b33b02383:CagZmNkPTn0u07Pd4ds8qodR6UlK7hj9	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	163.21.25.4
2018-04-25 10:43:55	b7fe9eec211c5147bf0548b31458bc3f:iRtLPWoe08NeC2JLXwO939XhBykrMhG6	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:44:23	1300bf1dea3679cd2a303629ba2bd302:TXhIL9vDUODHooTSzHbvcihfRRMT0r8Q	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:45:51	0bed794172d2980d6315dfb46a7112d2:KfFHNMoxZivQVCeIoSU5TyfZjt423ZwN	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,興隆市場增掛電梯以便民案	,;	140.119.110.101
2018-04-25 10:45:57	d20ba76ff2e2e9a38c63cec74ff231e4:skId7FoSlO3AYi32cHYCykAtDnibcRXl	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:47:16	ea6f393d36de5abf41bebdaee3097eca:f4DWFiZqcH5fdpHYYuNttNcfLNbhD4U0	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	114.136.51.217
2018-04-25 10:47:56	ca6d6d020674e5774af298a9ae3c19ba:3fmaI9OLpIlhlVjEka7oopcmZScPQeYL	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:49:21	2e8c0057057e6577622e79ca5a3280b9:Z8pp5fF29M9Jy71iK9rSyPsjpw1wBsT1	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:50:50	ef507b9e619c57f69d14a1a77accd5cb:6Kdcg9dQlltlW5mbKAEfkiDZjG8aPuWo	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:51:34	6327c3bda62068bb3e9944f7972afdf1:xNaofBlllzTvt8Pn0r3V96nBg6OSSOKg	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,興隆市場增掛電梯以便民案	,;	172.30.218.57
2018-04-25 10:51:34	73a51813561f4b987fe9c33c38a19beb:SPeuv3HqvlYyOuSXiCnuRDxofdeuga9A	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.137.182.91
2018-04-25 10:52:05	94f27c7cdb6072079a40eaf7abd2a730:DC35ruEFzCcZ6FE772yXUSthptPe8ZqY	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	114.136.51.217
2018-04-25 10:52:35	8f3e8c4dec15752218501712fe541be4:IvKSSFttp3krOlF235uyfKvTgIsIrDGg	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 10:52:57	b0ebdcfe14e5cbaa411cc47242cac0e7:fxxkFdtzrTrEHvzKJTD2Bk8SpFLvMTM4	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:53:00	e5478954d98fc8e8c26810fa7b27a00a:Nju6k1qc5yOlwFU4qaaxP5bMR59IUwtA	Q1:綠屋頂改造－從市政府做起	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	110.50.188.6
2018-04-25 10:56:03	d237a31dd6fef6058dfd0611ed0377fc:GaGlBjaydd2OSPPgJEWTsYeFxk2tWVVL	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	172.29.147.132
2018-04-25 10:56:19	6994d658d3c914d0b795b81d2d75a86c:sjjgJLziTmMae36KSMH6VJdclPoMrzKM	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 10:58:14	655d2f2160a5c9f2627aa762345c024c:cYRfSU1aefw0f01QsM5AgmOLOczCzGcS	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 11:00:14	39cd8b6c1eba50465afa1b4db50167a3:RXwu94ImAHc3l3fiK5BizjCuaOlgIdOv	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 11:01:25	f61f4a1a9d959aa383063cbf79152cb4:aRtIsB0vJLQ9Njw5vXtIs1ixWEWmwAZ2	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 11:01:37	b90b7660e4e119aca6abaa4086738ef8:Z38EHq6O9LH8n5rxBhfyX37yCl99TNJX	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.204
2018-04-25 11:01:38	08360867346cbfacf36bf0a1004be7a7:1WAIhlo0wa7gT4urEjjnehrmx2ULtNN4	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	111.240.169.192
2018-04-25 11:03:13	734e457059fdf305ea62bcd036bd7679:TClnBhiKcWEh2yjMif70FHph9Wjd8ZMS	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.18.92.196
2018-04-25 11:05:33	34e8d4135b8c2f820db77004dc533ebc:hFbaBiY0z1LNLfPaMRgRBGVz92ZsIOGI	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,;	114.136.51.217
2018-04-25 11:08:01	73d088b5fe6ab69714f72123abf1dc5f:d93mVZQKnCvblVecIPm4QXBWVgsRBi6k	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.164.136.114
2018-04-25 11:15:25	5dcbfe6b82ecc65626dce5180a214cd3:YgbJmhxsUXQjMfg53k3LziijTL3S05XI	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,;	10.254.248.213
2018-04-25 11:15:42	7e134f2091823588b606ece9419b1fae:RK75Z7To1uscAQKAukxJw8h5LnnPkRa0	Q1:呂祖風華再現（指南宮）	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	118.160.78.129
2018-04-25 11:16:25	3456bb3b32447468cedaa58569194570:U01xE8ODkdZ9QR1KCQ77mCbBJEECMPpv	Q1:綠屋頂改造－從市政府做起	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.30.218.57
2018-04-25 11:19:41	c10003c5c085953b89ff88272e458d0e:DAht9rG3Q4cnL82AmMAa3aBaOX5QXwqb	Q1:綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	49.217.201.138
2018-04-25 11:21:11	98b1f767973cc19abf0f7c73cc1718d6:MlONLFUMgclwyebMNdOP9hZX79iu2l0N	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,;	223.140.9.8
2018-04-25 11:21:19	84547d4f66f648da620c885aff9468a3:c9FHogi86LJYcjOLywtg5ZE9KsRw6vJI	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,興隆市場增掛電梯以便民案	,;	180.217.150.42
2018-04-25 11:21:40	50f4c5afc3e2d94df9b272ea2871e937:HoSQXbd9jfVcolFNMX4ttF7jZ8M6SxHv	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	114.136.70.3
2018-04-25 11:21:43	1419ac5c8ecdbb1d06a050888dc7a973:EKQNDKYFGInJj8Fd6NbRmCeUcRUrcYr4	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.200
2018-04-25 11:21:45	3fb65b93fbce3a960dbee6d63e01105d:BJd906Al8RFGVx7RQLgnnTVaANZN2K6W	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,;	110.50.145.230
2018-04-25 11:22:57	abaf46f2cc0ad880f059160a199d02a4:V3d2porTCtiQCzgkhA0guq49SbaLKg60	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.200
2018-04-25 11:23:12	81e2d6e1e66dda6f202ed7c0cabd3dd7:uKOpusR7BI27mK5mgoy3ikyBlCpsw1t4	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.30.218.57
2018-04-25 11:23:20	e781692397a32cf88dbc48becfec5519:NLvzGBM42pMEdxKscnMjTpPYRMI6hpN1	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	101.13.98.232
2018-04-25 11:24:35	466567640c86e9583f95cc3059373ef0:8Bjjyx49P29GPbEm0foXUmdGRR1ScbqY	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.200
2018-04-25 11:25:36	47e4a93920f118a3c39162182eb83d45:WqkcimQcwBFKhaCRAFAW9ubgp3KkTwjY	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,;	114.136.70.3
2018-04-25 11:26:57	912efc066bab71bfaf6605b3d2476f1a:BhpIYkYlKOAlqvWbie8laE3RNj1yAaHZ	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	101.13.98.232
2018-04-25 11:27:32	950ededf46aef780563f310b0848558c:XaRQPB6ZRnNSWQ6O36KcvAsN3aJI2FyV	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:29:58	d350d4688e1fc194bec5d2425044fc60:IsWcKak4G1Yg51FAVA7JI0DaSpzCPYqp	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	101.13.98.232
2018-04-25 11:30:16	f467e334936304fbe3ecea0f5ca154f2:Zm00THivNLTcbrWJA7i43VARMXuhJLzE	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:31:38	ca19486af7a2ef56582dffbc28c6a2ab:1HEbJEFyJoT8DAMzFeYGu5X0ByCaoKSi	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,;	110.26.201.48
2018-04-25 11:31:42	8c0dfb2e9d62a0c17fccff5a166c0c22:DqM2u9CDqwfFGsRDlwlu1fQcEt7NKtEo	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:34:56	0ea5c462ab198a949e06dd7f90d5b14f:fajcqwON8IsrTJVyLFmmbLbGROX60KsG	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:36:12	1c5b0310f1f88b6e0113c635dc079460:dVaWNaXbCeZorONrUFeqEO8ZVYj2ybS3	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:37:42	98510503b31a6b19fb9c8b09434d761c:nRwTio4xi484ektwpDg7lNmEARBBIuLv	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:40:17	21756d292e45eba7408c5c0405d48215:eTEFvryr9n64JtVGZdiGZ1p5UaJd3Gft	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:41:38	9dfb8fa57c6dc90cb072c2f9d412facd:c5edtqtFjaaYjwhagjWB3eXvzQKHmtOu	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:44:03	d8acc22adfe465502aff44c27aa4d8ca:PDBSPXnvrSchjWDiDWTW8pdpVFaocc21	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:45:19	35930e0c9178a1df55428ee18082855f:Bjxlt8q9eD1uwl4s2lew4m1kzjFhDZWA	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:46:38	4e5e697493ab704a99649c9af299e496:3Ci04OzVQdKSoJSiYXdba74qykI7y0NU	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:48:59	d5aac6aee6ec3c9beb7bd2e13521545d:dmgW9jkhKUAxk9jQLV6tIn7Tgs3tbsqu	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:50:12	b4244e8f5d566c6334bf4e45376908bd:VxRWItVeKI6FzQwZXChNKgfXdrFKIolF	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:51:15	4e02a4b56753c957d411267a1732094b:mu5SQY1LREs4dqssBgUUOq4zkNH9c34W	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,;	163.21.222.252
2018-04-25 11:51:57	dc306e592466732dd422e54a890476ef:UCHJl8d6oXSGSuOiSud0qHNsQFweGjpI	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:52:42	5c01a7b608699cf848164f92ec39b517:r3IxanwfP9L2Nzg7mpRfG7lqgPcinzEl	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,興隆市場增掛電梯以便民案	,;	10.254.248.213
2018-04-25 11:53:12	d06348c84600f4fedbc5067bce3c44d6:AwKg6c9jY2n2Ch1fd6U9GSkjxPORkVY1	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
