2018-04-30 00:00:08	514ae9d6743ebd44b4bdd3a18c7baa5e:vv1g9bsO7gThJLhvf6sLYgLQniixgze2	Q1:提案名稱二：閒置空間_空宅空間改造,;	150.116.181.101
2018-04-30 14:45:34	a820e757823e008705b141bb8d03eda0:diHdTYWkB2qF680FMyD0ebiB6wFOw16E	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:45:59	13c75c70865b058e074061681ae79910:VJNvLGcg5PNOC0jlmijV3fMfqNLQClTW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.96.205
2018-04-30 14:46:20	4c8a8357d47fb7bcdd64960a8b19e0f4:pT4fA6RjJuuRH7djLkiFuxi6lQIPPx9w	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:46:36	d4de584f21bf5fb9f170701d0778d51d:WP5oRPzyI75jqV14dxslrZSxKSJpDqKA	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-30 14:47:08	a5dcdc2d88d4856fd883cccaa6365b8f:R7qG3kbixDoL5FQoM8xca9ABfXsYwo1S	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:47:22	736bdf82efad811bc31d37c052b22eb2:wz1OmNPnhIYpzNn45BjpZbKQCbcLyPIc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:47:42	3db4762cd1d782f15173041ce66caafc:eFAE7kiBT228P3qepR6vjERvAAM7u24W	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:47:51	fc9b9848ac3b40c070ff2b051811dc69:NHT99LGymvrvVfa6CUYvnOl53JcXupnG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:48:01	b7fd5b0c6de5789577d2c5e8e237e97e:sBEUf8k3lA6fQ8jxsJ170FXwV8cK2yFk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:48:12	3fef04ee32448fa2cd411ed062d0cbd5:BT1IbPJu1mbUvcRfDW3RVQGKH80TCr27	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-30 14:48:25	16ba9d209bf28e8e77f6b8a6752eab34:yInHrVuknzAy9fPIMJjoauKluVDXib4E	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:48:49	d67a381b0654576dfa1635bce5e2ba46:aVi8lI5CEwCb5n30NJ1rIacd96Hj4Cam	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.205
2018-04-30 14:48:52	8548f4b57aec538a1aaaa174a5742dbc:JyoVhHG1yiPFsb3BC2ZhvT0c8LSBQSQY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:49:03	09ca0990638258e6322b0e240949609f:duM31hqTjoMOoACAnyiV7RjeIL543P8J	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:49:10	b89013e5185be4a9ccd5ca4cd12bfb65:GIUAmMlNkaknzPurSMfArOQMM8O4UHmE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:49:35	a9d6a475ef5d57cf3649cb8fb8dc8595:ZKKnLE99zd9214zOtI5Kj7v7iJpVJVoh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:49:48	f48b2d697c317ff7ef122371a98fd936:umwJAF8NaNio8RTFbVzYoh2KtZVdo9dH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.83.128
2018-04-30 14:50:19	d8f591816acba331bf16a553ba054e3f:lyILXxxnHlB6g8kdzye4N3LN1qfylMbL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:50:34	3cd28f3cb2fb1ad26618b6c6a506f7b1:MvFEqgKBW1kMYSTZeq7nc1FLEeIG3DuB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-30 14:50:45	55f395bd50911e2cb59411515b0e248c:YMw34VFVZhtk554h4bBcMOG0Z63Abxul	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:50:49	287e7788bbd4418967dd7336a7545b6f:b9QNZWCyvt0QztoMUnbNO3HG94HEEi9E	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.205
2018-04-30 14:51:05	7c900fc730286aea9fbbb292d0800c08:ikZ8t5bHQfNBH3YsKRw03s7aiVAt9EcB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:51:08	3ac30d033f3e4f5d1e3037499112e42f:ZTWWLc1GazlSQXSpq3SRNn1MHbbyn4Gg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.83.128
2018-04-30 14:51:10	032ac75838ddb9e710a1122ad413be7f:Cm2Lz3GFDf4SX15Md7l1nSuz7WAftQBN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:51:12	7e62711fcfcb533f610ebe9869cbb5dc:WZC4l5eIvrre9ZghIYPJr1ge0YQtbTXQ	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:51:44	4ab751915836605fa5617351fa97e358:Jd8bObvvVy5qUpoG3GxSzhIWsp40bHoN	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:51:46	5da43bebcbb94792af580a87412d9c29:r28BBhbABUaS72dJpauJxuD1GGHv9C0Y	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:52:15	6b176f52a35a1633eec487ece931a407:uUB2CER1xwOS1DqOPY3cW2dcdDRWfn0x	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:52:39	7d3fed108807fce639d3fdf49c2a351e:iovrsozMvNxVnrkgC88SUgH9zcq9ebWh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:52:43	783cd03988a3364111661ff7cef47e27:xPxiGaD67RbBj2t5IB5T30QMer4E2Ihl	Q1:提案名稱二：閒置空間_空宅空間改造,;	116.59.208.71
2018-04-30 14:52:44	49054362b7d519a2e3bd030575748045:DM3EjyQYIOk1Xe0yNsQgP6V0WJtDvcNQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.83.128
2018-04-30 14:53:02	487d214cdb58a2e20b98a759218b4a25:HdYq48V5JJdOp2DZAb3PHkPmNv5LpD3z	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:53:08	46e362f4c36115ad6036e3347be1fa6b:85Z6TdlFbqRTeNNqego6fE6VCjjKKMnt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:53:31	43bdb3929abe4cbf3230f5c0e55d8b00:XyVQzpY0gMAQsMxP3vTUYbvq73UtoevI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:53:39	9954936b4c48d8b8f3d28c1521d76184:zVyp6Xf26l0ayd3e8HAqQq4ammC2x2z1	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:53:45	e403ec38403ffe638e78d1b1fea99bb8:IhyInbMaKPC7pwhyNcsHtFvY2vTsuL3W	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:54:02	6a73ea3f4916c7c4d73dcae61578f4da:ACKE8HxnVPjMUqOgFsj67dRMPSoQtivA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:54:06	62fc5e96f91db1767bc2a9bec0cdb280:uZQcaAvBDaEbb9VpkFyCqkBEUFdYhd1l	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.83.128
2018-04-30 14:54:12	2bbfcae2416c7bf31fadbc9773e5440e:Nqydm0bES5L8TLeYJG00JJFd57iUJ4zj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:54:13	bdee3d44b3eed1bc24029f54d26e5b58:ufeVLG3i6aLL2mKHINnOYxjkv0xrDajS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.96.205
2018-04-30 14:54:16	015e3b9f998f650d65649088379d78fc:zO3RPWooDtdL8dAsodTGyOwnrHjHiPP4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:54:22	608b40cfe16bb464913765c3c5792011:lxvRzrflDmiNnaZ03ZZ4Fstn4sV56g6d	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:54:52	e271b25ea6149814ab7b61818b422f41:k1bH8S5zIOwk1itKpGPr12BqOz3QQ4TG	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:55:00	b43b10c81ffcca4d1e7ab5e3efb5bfaf:frNaYHQhcyKN1GNPKY8QRpyLzQc8YoxB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:55:03	1a519eb93e2a58f3f96067858de19f6d:YZHJPpoesexDnF5sKLduwnnezfPxvHJR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:55:07	4efe8db4100f44d91f0dc5c4a14fe6ab:6JOYYHNPn508cMIfm4BeQkKXvIRwhcW3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:55:07	cd71d9f81cf8af31ec1506393d3390b7:SVMHTPNTNej0BiVyrk9WFohpmt9fY9E0	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:55:09	99c6057d0062be1db2c61ff91d61dee9:xIkwkTwn6NCRBDAShEapDXv9hGDxYKVq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	150.117.240.191
2018-04-30 14:55:43	293301d1e34c4d4cf941ea95033b4845:DF8ou9xGYVCIMd5fB62ct9jdgUOUJ2jr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-30 14:55:44	48342810deda5b79a31178b2b4c5f9e3:ChUV01RMpdKVrv58ahk42haqANe3opzK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.83.128
2018-04-30 14:55:47	30dad88d08fa2d28613a4bf008e26b18:dK7Y5Ysp3VNJMYbmNu5E0TB8iiUjQTKk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.38.28
2018-04-30 14:55:48	ea33a26153f6fc131e82a8c50feef5b2:GiyRl9DIcEYnPAGbtaxxXhdYqPhxFN3m	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:55:56	96730d764dd7ac2101d7ffb201f4b741:BE678SjEBm4dIvzyiX9HVUQNFX3zVr2q	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:56:12	64aa1b3e4bf4138672f9959617127350:CKTKAnXMKlJAFWuA6A5smt8Qzx24wzZq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:56:30	27ae4618ece18fcc405682a3280aa8e9:hOgJOzh9Ly4V7dmqQzLfHIZBGWHbuA82	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:56:31	c68e5bb2317c0e8bb872ab4430e0590f:qLHujWs0y4YuiNlNbiKgMbLr3tqtRh9s	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:56:36	03504afca414dadeacd82fb60251180f:r04bWIHhRTJsxLLhIccxpYd3Gz894Gpy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.38.28
2018-04-30 14:56:48	9767400732f7f75a2d41b5d6adf1f20b:0YsxW5dXSGY5la7WXAEBjgnq3zWbzaMH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:57:05	1c0eb1c9eb4890d45ff28c2a79e3a18a:uPOeLb7movwTRTUBgT0qtvrIcTxqTHEX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	116.59.208.71
2018-04-30 14:57:12	5bb7f82c2a10badf71d7315d8fb60138:xHANnSw6ZATxm3xKsnqxVMVhosw951rj	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:57:16	77736e9d0c2065a549cb68e5b098c047:pxG6vh5Zq25K16VufmzxbwFgjuJeDxMC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:57:18	62da3db93bba0c1e41516e0b94bdb211:9ix19TzVB5Ij1CDjhjnrRTyY0HzWGABE	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.96.205
2018-04-30 14:57:22	8481e167df9b8979ed4fe9d952d7c691:SL3NKUjdlcdGta78NljloxOD2LSLFfOb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 14:57:24	def263fdb9b91bb423c6bf75fcaf9726:vwIGD17yTdo2wPaD7z6lFLPVaqOzRz3Q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.38.28
2018-04-30 14:57:30	defd253721bc964797596daa2b2c9c7d:vS6buhv03Jeppb7bloWirykliUUohV1h	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.83.128
2018-04-30 14:57:30	a8fafc6a27fafbca441a186b9ebb7835:YZOFX6ENMitrtkrxcDaOsZqqu06psu2o	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	150.117.240.191
2018-04-30 14:57:52	c10aed30972d2a6ed455df7ac295de43:VtFPmHrwMvmug8ltYOOBct6xSacTGBJJ	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:58:19	2bf0739ac0fb8e889267d7bc8d214f99:T13DedENYnvRQLoTSutE2Ih37Xxv4wnO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:58:20	21cded78d97c9c23c74f3679d737472d:xfjLSRbNvFjrhBcYmGAXNEC3g1WYZrJD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:58:26	7c2eea293b9362416312243a74055491:eg0csN1np47rADrZlqxgPju983GBvkpY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.36.16.98
2018-04-30 14:58:32	350e0627c9defff5db234b1f34d3dad9:Xkm82RWC8K9ZxRf7dxyyECxhspDBE8jq	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:58:45	6fccf1210638ba2e7ddf7ccf23b24b91:94MfS3mSsnHGUvUmsCJfMYyl7mTIFFjA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:59:16	ce2ab53f2637ae2ee58460f8188086a9:NR1Exhr3JHRVceQPIfGGmFyLbTB5xpvp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.36.16.98
2018-04-30 14:59:17	69ab17ae8a7ac6da168d11875ad50e02:kM3ekQwQBKkr8NSTeJ4OMTM8PZdqb3QI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 14:59:25	f2ff37f93966ad89f36f5c31e773b5c4:SQzwtJf6YlvbNkMpfGfA1ifWU4k02xI4	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 14:59:27	7c5a135a74f7ab75aa90950d922e835a:xQCUhfAth3djBcpykct25T9i6tYBev6L	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 14:59:47	ab41498821afb9bdaf11405af9a47389:FcTHbd5Vz6568PV99qfvtRwXe6i7VBDT	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 14:59:54	5ee63d1236d7de7c627df8b03a1f512c:egwN8RPpjvyKSXZ1TYjIea8sEXoeP5XV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.96.205
2018-04-30 15:00:02	377fe1ed97f4cbb7c5c0fb6951035654:3RkeDtedQ2djbTQJj4KbARxBSWJH65jx	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.141.207.179
2018-04-30 15:00:06	8e7dea642926ebd026587bbde94f1767:eBOLcwaV9rNvjoi91CEeCmh9RL1bq4xW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.38.28
2018-04-30 15:00:19	baf7adb4aa7fe2247f03a1fb6749889e:GtQugKWS8o3flbHm3Bd3ItsFX9HOmZju	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 15:00:23	5f182a3829eadcac0b24137bea496134:vPooTn01khizhSWCJTRY1gSPbQA0IKxy	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 15:00:28	493b827a8f55fe5dd8de745c8e0f26e8:8mjVnjlmAM4tqjAnpwJ8Sv1LdYxCYhrN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.227.41.204
2018-04-30 15:00:48	dd19765a80b826b7527e92cbbd024d00:DHMV4RMe3ohhRNTWmiK5hHwC51cOlTjl	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 15:00:50	ac4a32e54e99f3787428cc334cd9b462:ese72kbrd24xu7FGu7ly9Pr6yo0fjmqF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 15:01:00	ec48ba2f75428dd51bb5b82b37d3e15a:hSgjL9GkLc8aXdUTXS2T36ZOPipIvCTl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.164.199.84
2018-04-30 15:01:05	638dd9f75ee26825e58958d6bb0e29b8:uSSVYpiqkFGRCc4URFC1asRDYDzl8kPT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.38.28
2018-04-30 15:01:08	b5028e8e66f91ec4d3dfe3581beefa5a:8ZHAXqcbUX3t6HOBhiN3h9ViwXNS7Z9a	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.141.207.179
2018-04-30 15:01:37	5adb9518861c7d4be36236499ce52329:7cD3hVFZtJN8pRD3fUsy2lULUNaynS8F	Q1:提案名稱二：閒置空間_空宅空間改造,;	116.59.208.71
2018-04-30 15:01:39	a520a0f6f54220829175b5c017840a64:KxxZVwyKzelYqDc0Sb2xvVwVt12e8jwE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 15:01:47	02758334aa3f2ced5914bb5be42eaaac:PdFd8mUJ04d5iUjwdjkW9V86aS85LMQN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.124.20
2018-04-30 15:02:24	2b520e1fdc2695ff01fa3e4adf5673de:H0Xfny5L5IuthLJUFTRtPC9iiJ24DKR0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.38.28
2018-04-30 15:02:29	6eaad3fc79cfc6ae443ea2c87ada0c7e:C5gj348S9DMEVmqJExdBFIxWcAyQ6DKs	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.141.207.179
2018-04-30 15:02:42	2d1b60849ebc797dd625fba241be687a:LIFdIkpw0zduWWvDJSBvDFCUw1zBIbTf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
2018-04-30 15:02:48	9630e91506f1f49379556ea13326e7fa:Add9JryRpPRg9uU2zFzCH2CEJTafx2hm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.124.20
2018-04-30 15:03:04	6ac0eaf08042bb2ef0fa1f562ffb171a:Y46ET7uZWSnkHoAq31MG64HbrNYou3gO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	150.117.240.191
2018-04-30 15:03:11	5e1fef1fbbdef32eb7f64efa1d93f336:Sd4aAaZdItMJs48EDaN0iyo2HvAVnExe	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 15:03:18	fc47d3a73903d145928578be84bb8be6:EcMaOJ5hHGEGIV3n70wnbTysuXXGAEkB	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	116.59.208.71
2018-04-30 15:03:43	8b411ff7916359713aab85d01407d682:25NV8lNSdKFnVLW7eygMtFSCQgzGsG0b	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.141.207.179
2018-04-30 15:03:43	ef66c7a44770300dfa818bd6e1982b5a:if3Gf1lpf0QK3VYrDCICFLERBJsdMdOR	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-30 15:03:46	943e258d125e0ba254d33d6a8cc027f5:MdfZbdyafuzYB5Umz2uOBOMRhdPMUyjl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.124.20
2018-04-30 15:03:57	bbaadbcb221a744f19bd732cda70c09d:48rwdBXHDQqLZuLvsNQqGgrh77TLxRZ6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	36.231.144.5
