2018-04-22 00:00:07	36f61fae4cf2a48f10bd229248eb12d4:7uV9qOivAsXh08G1tDL9IglkmhErm0yF	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	220.141.171.216
2018-04-22 15:21:17	b61001f5ccff559b06f054d79ad98f2e:wHdWF4EiIO5VYllFnOYZlK8f5lUBbJLp	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:22:19	a05b9215e6144c96ac9a03ef88b93e9b:IdgWAgBnjr1wt0V4wFMXOCnVUfsXxnuL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:23:26	df75734f0beb7dda29b3b6a107eaa1ad:hbuLNmJO6oDODJvHK1vMJMvS8h8A6dVT	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	114.32.129.148
2018-04-22 15:24:13	9ef5c5a9820bcda450bb43f3e0149d84:pGHMhisrbZTv422VW86onS8DwLDPFbbf	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:26:32	0cd0ad1e5f71d609e899939705207fab:9NwEid6jq9z8zddE8SxviNGm3WrwtqOP	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 15:27:33	3715e6ed1a3351556165b5b31b0a8684:bUeZPWOzswmpAQp0alidGc8Py4Qb4gba	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 15:28:32	82edd2357f9b95aec132bf6599c6ca5d:g6xnoNwgqb7max2zWiOiF9UFXSYVurOD	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:29:41	004ba284e14b2677da4304e8405b0332:zvpM3W9ihSgFdzOYBlIaPCD0LjzWsyEq	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:31:19	726684f3268e3611fb8832522c00a508:oUb5UpTzavOPrvw5yHdBpxAL8ZknnGfa	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:41:48	4d061c8473aeb2fdf64d31632e2b402e:ivBpzjwS0irYaodwNCEmJ33LAObYDk9L	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 15:44:12	c3593b469a64858501369afecf516903:Wn1skOG7IEJPuEku8cK9NJT4DkIT0S1Q	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:45:49	3233635ede11cb1d43e6768c69194fa0:qpGqJqldsVujwEtWqQJpCutoOsrO5jyY	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:46:58	4b237bc8305a3e075a227a089fcf1f90:ArjaB08CalIu2bNwMZXzKZJvScrCzCFU	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:48:22	2d26c91bafe867ddb84988058cbfec4e:4TQJQ4HYlF6sVGelC0OP3BaMM9fqaKl1	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 15:51:22	6d8e599ac674206d1fa37d10514ff150:QCJjSlYMHj8kKLXiIh62oiN4kmKeNCoq	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:53:57	f1e73225e4123141088649f0d125b212:cKSlJFAlQMtWdoSYEeWxZGy0ID2VYXN0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 15:55:27	0b2c1afab7446a72bfa474054a5c8d67:lrt3GJ513ftQXjomo4AkWWDoUnQP756a	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:58:39	fdd8b18b7c4f6a5643997a5c5c6375cd:CxnciOidWXkyz80KFbfwgmzQSl9xBp8S	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 15:59:56	160f75349dd0d4a4708e79ba035419b1:Jmmn6hmYuySyfyfFkGMQZIblFUYJeiTF	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 16:01:16	d86afa819ea5dc59a314103abfce4efb:zVFH5CGfwLhxhCFJUbHGkV8gVb3rf61Q	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 16:02:36	d62d871e630b1dd7d1b88ad078f8e710:t9ZrrwzrBdhStIKOqAsK1AYvXWmnoQ2e	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 16:04:22	e60a89e72714d72991eb72da32fcc6ca:jdMXmLjJo8GCKXhJWFeXClqKUKZ8TvD9	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 16:06:59	cf74ca345003b991275d354fa4fa4430:CstG3iP8RiptqcEtKsAnFrueGvnK1th9	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 16:08:33	4463846b0e0972662f6242d0ca345e22:rDupahRVlOhJBfgeOzyeQmUMvlDe2tSS	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 16:10:14	e3eb0e0e0607a7860ef4a4b1c2cbc8e3:7y3I5Do427dOKBsidUXPkq4ZDKFBovu5	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 16:11:32	6e8ac1ac11229f37747992e5cd601255:msAsp94vp6xRT6GfMcOPMn9mc1eAn0wP	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:39:55	8cf1bdb7fb42fd3b41c670711c95971c:zaIMTeppeA735cpJdCWg6ZRXGAlNYsBq	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 19:41:01	0a2fa60abb01583f9378d683c3a47e9b:jUPoqj024b2ZRcswCcEf5926OVME0ix3	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:41:50	6b980a57509a1a5734e15ab6a897a904:P9feBMxOOlQ1F34s6PyiLrV7eKxIw99F	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:42:59	4338bd8af5e4d0d2ce52b2a009106e5a:0N46sevmHHDuV5SKCfTXcAQHQDWQHpeF	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:44:03	910db2f747b789b088590ba49060a416:d1P0bvSZLWy4EALlTWSozxztU2b0uikU	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	42.72.179.40
2018-04-22 19:44:04	b2d89d2b9b8e080e931825375897b327:rfiSyAsA7V8oPgSzBqcoUTnxEQ1lsdR5	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 19:44:11	a78ff82308a187d0258330f4e7d4cbeb:CpYGkfWRNIvkYHK04Bk4f7SXQl1RblvR	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	180.176.98.211
2018-04-22 19:45:01	aa2872f4512c793707cd4c45d73fac4b:wsbdySFiSVGomENgt1KMKDbGipV0j4WB	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:45:32	f3ec129bf1d3105cb425b998dec6dbf7:lTndvXX9f5VxK82yX0ln7IDQ2Nin0bX7	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	180.176.98.211
2018-04-22 19:46:06	55b978514ff969db57427711de659422:S9lF9ZoyVZde3c2v0PcrKNWaBfvLQ0Ae	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:47:02	a1880d71068ada6220efeff26578e4f1:jwMu23o7roBVx1wR992Zo42jxtTkhlzU	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	180.176.98.211
2018-04-22 19:47:02	0c97158f63372646fd7580b746b66712:QjDFtBXODo3rnfBTgoP9MHaGo0QsULwr	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 19:47:49	75da11a747fd3bfb4e36d68052b04a30:uOFFwKSwGHL5sCR7KeNEaNrswKwVVl2T	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:48:37	fdb94f2f1675fdc684a871948fb83a3c:ICmoX3A3ynBaw8EvTrCfDbDUSYSqBr5i	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:49:54	779589f7f9c53a2b5fa8e3707e018681:h38mcWGOPZMA9YfLhlLdE16fzD5RlLQb	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:51:08	05181a6619a93bb7eba2dd6291315903:u88CUrsdtY10yNZg3VQjkSQG6Gqw9dM8	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:52:05	db4750dfc676ccdd38bb10d582684be5:6n3HFOYPSggUHlUMLIoJK1HMYZe2jFrp	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:52:52	10b86fd26602bbe10eb9b2b104d244da:pZ51LWqDQ34kIf80zHfsXFETlXtDR1qy	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:53:36	fc5ec506216f219078e71eff0b5a1d7a:YQJ5aPJZy5FY1jqGGjrDdeHw2jkumOh4	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:54:32	d4cd22996c0aeccd83b888f5c4da26c3:O94ibGtsyyS30IHWuZPu8PoXeWxd013a	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 19:59:41	3b00341a974b5f357aa76822bdaed4ca:s8QyhhrOnbQF2zn5w3baIrfIH0mrO13M	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:00:33	40fce15afd8fbfe4fbc3069c428abc10:bQIrNlGnx3XUWBypUL4OvF5SmU5t7Z6X	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 20:04:41	3fd874342a01afc64980ec5b5a4e75ba:2luVuwt6whwgsRDgFAbe2cEsBD3NEXfq	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 20:06:09	2d7f0bb0d1379534201a7d3eb7acbf3b:SwiKPJHb6C1miixHFOebRfjNnuGNarU7	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:07:09	850261d595bb43ea25af14d363dc7abf:u9SaYep7fktdmyoaWlwoEuGpxRaQyJ4p	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:08:17	d50459d0753fa5fef5644d395f2f959e:71pbLQavrlssIJ9IbOZDOx2ilKJGIrPL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:10:33	d15ce20eb336676305f775fcfdb8e5db:BEBGoL2MAy3qcfEH611eaECxvzsAUFff	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:12:10	df6a2bce6131ea39bfd582ade78b76e0:myEMs9ZMp8kRwcIrIvMVgSkCIVZ1Sufh	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:13:05	5bc88d7aadaa217eedb468d7dd2684aa:C4AFYKcL474hKR40U5cWOvNnjD9Yw7QF	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:13:58	f88ad3921856a90e81f072b95804602d:cpUWvxcGbgq52gR6A14vgWsG54OZUih5	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 20:14:51	a0bb68325f282e417df9fd3aad731a29:AfS2L7MMLmksC0Ue9sMCHHaYC3OvTH6y	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:17:14	18fb3be40fac910cf970fedd44464849:Te8ELXDVbFYmWXyDkr93ywn6R2PsBZbY	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	111.243.162.201
2018-04-22 20:17:32	f29087b6994462fa8852a2e2b9e3b614:wqlTUIejG8BthWcwEkbN7NMONJQ6drSz	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:18:46	7e48cbfe7b5662c4ee7f4ec0e7c58fc7:n0eYh0KRt1ss0NLp87rfepwFv5Be7P1E	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:19:53	bc6ebacba0d63e65f7871ab4f79d99e4:TjfXF5uP79VLfjfrwlpcEharRWW0gi3R	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:21:30	1a4a522510e563a6e96ab355bdb7e975:HWkHAg27AGNZ9fHRWgQSEoFMRdanAkxQ	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 20:23:02	76980df5d90e76e83284da43fb104010:njzx3Nqry28wYNhlaNkm3DBT37UrTbV5	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:24:01	15edee0a07f48aff78133f25094ccc8f:UJpX2IZJZoMHsxseVXFECe3hxwHVfncO	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:25:00	df6d38dc5b4c42f630bfcfd357f485c9:zGNxHj48875Sh1Ds5pzj4BZE4vzT5n79	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:25:59	d153c1531355bd28bac02636499d48aa:w9mShsNMmd4HtOBkWUaFip4jzUUzAeSf	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:28:48	eeb2c70dfe670b194af9cd1ad12f9ceb:DQPsKuhjCwYf2AnYHOJd3tt2pe4XY3gd	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:32:10	2e73549f58fbf6b62a2729aadcc2838a:FFJrDHwhDQHATbvFNcKYTNxK9SHyesRD	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:33:08	05350a7446a714771e8c6309f5c491eb:zUwtntnQbom5ieVMVHP6lPjhjv9lZltX	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:35:25	3fddda62f9e7dd3818078773b6e45bb8:AEK3jQkF6J20FEen06HCxnAPPklKEFCf	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:36:31	a788bed994d9f1340341bd81eb94c430:gjIt6hfmKopyUbMkqwpwklxFu5ZHACZW	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:38:09	6616fcdb726a25125ff191c77ced1d74:OcGfqWvaVqMVLj8N0yuq52yX7FtqhEY2	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:39:13	3448f14fd3bbfe2fc1ee141e8b1c4215:Q0fm7Bf5WKSA6PFUsY2NUpfldeFG1sGh	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:40:57	ce9bcf72b3a1a9b4140734752b19a754:EZz0H21WINEOpH7otNglvp0Z7Ah0D5pt	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 20:44:57	9134fa13ef9adf2f057ac7fbb51cff6b:0b7kc0Xw2mwE0YXDWMrix68lxJJNcE2t	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:46:03	2752493b6e4bdcd7466f2b01bc99868a:zrSXB7KOFTwdjZv5KCxM7yjI0cm8dRAB	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:46:52	88c184e22f2fcf3b05d9f0c007fca539:u5eGUlqJLKzi45k1fRG4HM8uWVlD79GI	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:47:39	ca5cdbabf07d7be5b54f72b41474a580:DF1xaeakuNTGUkRxbwk9CZHHPmHjA4Dx	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:48:33	5d7c0afc7742f483a038df0a1ce4b4e7:lsQtPm32ItSfFCUi1SXag6rZG05EDGAH	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:49:39	c54246d1c9c047dd0551685ad21bb021:HX7VzQUQglmmoumuzBRiDXzAAuSi9an2	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:51:10	2ad57568b5fe5c296184e0a44d019c40:Rm2IUt41cBJsbpg2OCgzTxMjjTObGdiN	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:52:07	9bfffc4c05182bde461354af3336ea45:hw0QlfjLk77aFuAelgQi2bwMExTQAdpP	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:53:29	d8debf7ab9c7a68da5aecacadd6211c6:hq5GIsZg3BYyJNNARhVNgb5OUq3dsGTw	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:54:37	4cc709967c73ac5a194e418192121858:TjzCYHDZMSXF4Y3zLwrXR6t7VCH1RAYG	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 20:55:23	4fbaa511156237db7ca941d425c150cf:N6ZiYLW6T10wD3eSfsyypTr7eeu0p8Ra	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 20:56:46	3c28bf57d0669401160d86d1b947cc3d:wcfGisLRcsshimSPXEl1jdj7i1L2pB7q	Q1:康樂區民活動中心外牆美化	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 20:57:47	87500931fc6150d724c5b93518e53d6a:DJz1nODSZOLty46MxARdQ9Dh2QayBWwe	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:01:24	92edec2cf0b59410ab2ac0f5aa0e48b8:hMMNQZLUiE4gAot3cdsOIT9rVUfQTGuE	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 21:02:24	89825c4cac75e710cc127b135e763e31:YqiLc21xF2zEva5fQF9aiaza5NEOJ5Bu	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:03:54	b4b79a0b4e52980ae144eee5175574a8:OM50zKnDtqJfAW3IDiR6GpwexoipFd61	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:04:53	1354619b2265f7d332b2e1a6a01c3e0d:94NfedtJIkQr3LQi9jn5bTwPIRwbyoio	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:05:55	c3b5b58248c3283abd7488c81c9c7c90:6A8fVnjjzRTrgxG4Jd8elaqXwgzBHUUy	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:06:51	b362f88afa17dc13f3cc5499ca83d51f:4O9Zi7RS2kJnumxs0AayL6jHafHpzA9W	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:07:52	05c71bafc8b321528c6e868babfe859c:mUowODYsiCRa24KziOEhkqlb6j5of3n0	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:09:32	e60b49e91ee83c6a0bb827cf66a906cc:BQmWjSFRb0Uji03gnX8ZzaSkJ6p46guL	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:10:46	f6891236f5d0f8527af1995813382f0c:6dkFdOywSEvmAL0J4eIgfFhPly8RBR9a	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:11:55	c018196e275f25de29c3c9f09bb29a9a:Wb1tEpwPsmpKVMQt0KdIBvua31IeNECr	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:13:26	2b79ff1caee3e6ea55bce04ff66d7926:CzZP56lDmlpefnETWEPQIMIjmq6sXJ4w	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:14:21	e25945fb9905a9422937399f11bb6cff:oVw9cTbbR0NyccoTGVkKXhRxffRrPmuP	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:15:23	c3048c766ef8f50ef32677c6d46488e1:eznqG4bKmpdxvoUPUJPxJMPoeV0Y7j0W	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:17:42	633a3b57d113df596e7761c2e0b79eb2:VvHKx30QH3ZSNSajUevs10Y3Y8DDOBBa	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:18:50	216613e6674977042349bb74676a8f03:iZr9zGn4lJQKPkVRBYMPEFKH25DNfYTQ	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:20:09	106fcaf19e588bae3a5996b6265bbd7f:zIJfmxM9EuMOj8s8VoUSgseOmD50GgL3	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 21:21:28	d10eb8722b53a7d013b951f8b4c44d9f:Zzz0wdMX5etR6i2b17H5TfBVjwqj0jl1	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.119.69
2018-04-22 21:22:53	d4196c794d00019bdad1f65d92260775:KVjIjmnlDUpvIMNG8eYyistgIVZOUNsq	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,;	150.116.119.69
2018-04-22 22:41:34	df31aec5a90f874fd9e8c487b402ee6e:YZ4FlllHXcfQjmwBdTNVS40rybu1vzq8	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	150.116.171.206
2018-04-22 23:45:55	d902a75be8fa57067e0eff2780504a81:fnbXHxI9KzuQRRk0AlWJI1lKQnC91KNx	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	39.12.71.58
2018-04-22 23:48:04	4c2a3bdac0070c28074ad6eb1495dfa6:1yBFpUBf0edp4ggvue5n4T8MUcNOpFJd	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	111.184.25.114
2018-04-22 23:50:01	60ad604b4bdf8c8b8d9cb4d2ed24cd14:JfQWjFlE6jEL7xc7Xj4fBfluLwv8lFQn	Q1:康樂區民活動中心外牆美化	,認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	101.10.33.187
2018-04-22 23:59:41	aea03f31623f4580cdd7f3351a90db61:BBEsODG74BOolI8YkhlNUv9otxTaWJ6R	Q1:認識自己的鄰里，從玩開始連結！	,蝶會在自強公園	,;	36.226.157.164
