2018-04-21 00:08:39	2164ec71f30937d57c5166ddf1dd7961:JGii3CGfnXOlCci1v2buGQ2kRdvpV4sO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.24.50.123
2018-04-21 15:07:47	3212a55b2850079151ede61a167e0545:DrenGb2ZoIYdO6Db8d1Tcwkpt4bOG8Bk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:08:48	50f929912be07ed633409150b3c50514:IZUNdDzRPM77afmAe6vxNJLZ4Ui13OSf	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:09:48	cd191ceb79216cda2064592c984d4a76:EWgYKFaInEj9OXmy1NUSBwYQ1gXwNQu6	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 15:10:13	fd36123866475a2612077490aae8813f:Wpv4YIj2t2aF51DYMinTmTs2w8cSzJGt	Q1:提案名稱二：閒置空間_空宅空間改造,;	39.9.129.149
2018-04-21 15:10:16	864d04e97176590b36f3bf8258ef7812:NYYq8z5o39kRvQvnSqP9c3oKYkER0iwz	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:10:46	f6d167fac54b226730b23eff945c6085:8lZrhkTkM7Uz2Upqyi3zBYupoxslvPiT	Q1:提案名稱二：閒置空間_空宅空間改造,;	39.10.4.217
2018-04-21 15:10:50	1caf42b4f737a93c440ce64772ba80d1:IUi8NINg1ucVFeDwxF1OGfxZVqYDxuZd	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:11:07	41e75a7da26e8c1f0c86783ccf7f4f22:czedGNM67ekP98MX9ptzeXfetuVRhQFP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.139.3
2018-04-21 15:11:30	8e7530b9ce87eab020ce911685c730c0:z21cUn3zMzG4erYcofZMcvBpRoEFNtqu	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:12:19	5e5372a79244d6e70928c6ddb7b29445:LhdJUq54LYuNhvDHPNsSftYeQFLLvW0H	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:12:58	31143e52a2ad9137ea453cef58c4e1fd:BG52UYWDt5i8EF7cJacPDhL1N4I7xuut	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:13:04	00daf0b796665207880ca7f49eebfbb5:LtRFDniQqN5Jt8erXJVIgrbj1saS4ghT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:13:14	055b41e2bd5e6e2112d6c6c8b9f6c41b:qN0JWeVat1ZMjiaVHapZ3BdUwzUnH3cg	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:13:21	d17413ee06db32cdd9953528d38f3e3e:BykLGqt4XmHX24Aki1QNSQy1uhKhluLo	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:13:33	b259863bac6d40c15e885a1f30398932:zJelI4SMaGV10ioxHuvJtvIkfnAzL3vW	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 15:13:51	b44e2927b7a81adfe9b2560699f3d5ac:w5vKjy2UPUbmM16xBpgXk5ao9Hthh848	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:14:22	3df2db2d83bb1aa5f27fb0f4fee89995:dyws5bpp1xk1Klfe20fNFqO6J07nkEE6	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.143.160
2018-04-21 15:14:26	0c24e7137d7f47b71fdfb41ee41ce466:ccXXuSP9na3eAhxha8O07Q49HIPKNosX	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:14:41	5710076218a667bd7236c771981e808b:K6Rgf97F2pSCKgd8AoI9cJ9Rb7myxurt	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:15:36	3d55fc3012c0b2f08f4c13303bb7ce2a:mmTdocQlDpm2nH1V0cqR37GmUMDPchSf	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:15:57	1d504226ff12e7991bfc2b415442a43f:yxswmWVLIGFG2fUpf7N9v9XNbRgRYHgA	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:16:03	646a766fb06ab5085515741f05e917d4:YZYvMdfnq12O87N3ijv7yV0ZsKD0UvsX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:16:09	622c114336b78d76ac4738f0e8f70aa3:813ykrn7WJ59t2jCnAKFDXzod1lhjAJq	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:16:17	def567c4f3f6adef3120ea5adc427070:Mu4pRT8vKfKqxObnw2sgJS9C0jC1csIH	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.143.160
2018-04-21 15:17:13	0bda9a9cb9823001d3237000ee587dbc:0hNdZDH3EwQTcZN6kaaV6c2Et2ZyfU08	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:17:23	5d1b17f5b7f5d071c30d2614c7b6f665:kPx74t97PJ2WrMxCJ1hzn2dleJlgxrgm	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 15:17:34	f77f991848af02760ab1fc57e8dfcdb0:BqpgaGK2aR5b6UR9cWICSJJFmpMBktgy	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:17:37	9e0634a7e60c877fd0ed8ca90ff464ae:EIN9Eaqk1Tlt8ZIWdptbijHIdClIzEUZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:17:57	b4b25cc4e03e14549dbd1f773926b301:qk1STyQmbIQeXve0i7polyCUHYj7OPTO	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:18:01	19c467f86f17e02f54d8c0ebe765fa3f:IKOZ0spg4RUcdlLiMkFOCPF48UTuu8kd	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:18:14	0e420b6c978a92d587c9bb4b99be171b:RElrrRlwR3sLY3ZzzNgmPF6s9rtxCGLx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:18:53	da9dcbec0883e1368c2f2ae10f8f9836:O6TF9EPNXFiI8qENOyHrIiBB8cdv8dqQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:19:15	c045570fd0c8a85a99af28a429a1d189:jwmo0CCP6ZFqOfFQnLz0UwJICOjphj9Z	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:19:28	51b797661b534a611de79e75d8b63762:8RpbWi8GmKvvJG7E4GJKR0s56bxb8UCd	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:19:30	c55947eed3231ca9690537ba16f40857:KjalLZMOMwKDTsnnohCIPMsnYYAS6QnC	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:20:02	887e6c917bfc7f712565241fd01ac9b2:YKkXxJOKO76BmfNIU90FdP2ztC8yOFQs	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.143.160
2018-04-21 15:20:08	77928c618ad5e11c2a17c6160baf195f:65VkOHJ0Jug5QIpt6b0tJ63r7OyJmYh0	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 15:20:39	d0eb3aa6ea080527ac9f3ceac0b63ae0:qwQbI9OYy4vaWPDX7lJD235qdDCwyovx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:20:47	8fa94825d04305c4012b0cd6495b0299:kHrDvylo8vEYF5KvUN94vWqvFZmMyReA	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:20:48	095652bfc874a0b61fc35be46ffcbe1c:NPB9mRzYeiZEip7p1C71nEXGOUPFRgHQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:21:46	55d152d7ac9b60451e97eb98d3abcacd:1CZHJor8a7A3WKfSSpxRiQ1z7ekqGP0l	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:21:51	2c26211cf9128b39b076758711aa1d3a:KMGmT345szWzUEel7yjXKszbSe0hvYTR	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.143.160
2018-04-21 15:21:54	65e4602dd2eba52064eaf4a8eded7e20:NryTzDrAUyj3IXx1ZFx56h657uyguPHC	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:22:08	8a4851fd0fb486e8051beaa929495980:uR7PSvQaYphG7D3kRQY3PAVgcRKHx46d	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:22:09	dd1e3b651a2af4b7b0c0f7580763018d:HeXhkVc8QKTpMS9pozRcS5CYPuPlSFh5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	223.140.219.155
2018-04-21 15:22:58	de35736408df03f20f35d8a8dc6ba1fb:WjcmXMMgkUTkC9DvXeEnDK6uL5kAwXm1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:23:31	017f9fe6a9ad7c056707c6be7dbf90b4:mfyYB4KuVx5pug7TkwsXsnE2u53Ia5JJ	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:24:13	e34d3b3c21e31e8937fb32ada69813da:H5asknjgHGWy8lsVjdbNGVkSs37GMxnV	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:24:16	27c18d949778180e39a0a1d82c107601:IeLeGW63UgaOYMVCUJP6DouuBF9Fs4uu	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:24:22	ecf2e8d057430e9dcb52c8012d276bb0:lFuAEyWI8ysJ5dIDRsDcSTGIZlvsuiDY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:25:04	4a0772d465a5d9f90673638a625bb000:OgZzLF039RzJIC2LmRbSHMpGRcdU5s6x	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:25:15	fefa60bd36c85a3e00a761fbcc293c5e:qrV9p5OpaoW2ix63DTbvEyXEJ1n56ZVO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:26:15	7a63eee5044b19d3ff50e3d16f323e84:536o8fN5GQSuwSjBLaiKDo5pwNxGKWDl	Q1:提案名稱二：閒置空間_空宅空間改造,;	219.85.131.93
2018-04-21 15:26:35	52fd67934d86a2bd1cc712f811f8d97b:mFOox4QZcnSreMgFIc9O6zjDMjOI7P4u	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:26:57	61e8c203a40caa07150cbd2f9420d250:JGR7NuwWByAeHQGg8SYVp3N4vKRfSlEz	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:26:59	cccdb514f38f948804f48bc227908974:R2L4zXmEfirAJwdWKinpIsw17y170XrT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:27:18	3afb90fa5346e7302a4dec776e0b1f75:1fh36PjGQ4UuwQGVX4dActmjbAMIap0g	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:27:29	d0b19b155ae5f584960c473cd34e940f:PukkkWE9hkDEjoyLyvM5p1dPDlUZFu7N	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:28:09	e853ce5b83171cc3a2473300c593214f:MDnIABQzlgD13DIJ1HUG1vNqi1s7X34M	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:28:31	e6e7bed87e8a95748b5e86fd0341123f:3gGKYfmNDMbgcAex57Zi1PWXmj491mLI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:28:55	054471f34f76110b022c8691507713f1:xYl4gl0fe1mnIVE0Hcw0H0rSKyhin3NZ	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:28:57	54970e49833bda279c522ae489706733:30nmbQpslAXfdgGUvh8lCB0VYTxLBxnk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:29:06	321141976d4f7146b0121e6a06c53379:BEOwddxlXL5MLTZ59kBRKYUPpwAjz2Z6	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:29:12	f76815ff357e241e301ebb0093e7b01d:Khq5PTahJVqa4meQHbpLDbyPy5y1E93j	Q1:提案名稱二：閒置空間_空宅空間改造,;	39.10.4.217
2018-04-21 15:30:04	e590e3e59410feadb1b69cec530721db:tdxIhAQq63GWX9saVZvO8zOTJD3U17mW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:30:45	48dc20a48bb156cd2b2b9bc996684894:95dpFDvvyQ5vU44JwPL9yOSvQVMw0Cdt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:30:59	539498914f731fcb4a3779debdd40f87:FlJ3UnMIRictZ7bpykGRmjYyy0O15SlC	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:31:01	bc6e9b48cc2c91e04f49374aad72fc28:yvyLw2485K5YO577G2ghq6H5sdiCwOov	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 15:31:04	0864d1ca7188d1d0055b58ef655850b5:c8dNrlHEbdQatRLMJNjIrCiTKaqwTirZ	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.140.23.117
2018-04-21 15:31:11	191de3711528687efee3384f10693571:277nX82101wpPngU6Z4vRrv2J5P06P4U	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:31:19	27277fcaf482988a775af817f764584c:zjRmUCDnAtsVEhGItmBIR1ybB4zinYkx	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:31:45	8b084a66549b7d0fa26fa04e311fc9dd:jdO1bklFj9epfvFtcw8ENzoiDxY4BkfH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:32:41	4e4d6b7e07526c9aa4dd35bdad2c6ed0:e1AotGi6u614PWeKlhPMcGDqcK6447tu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:33:02	8d246c1f5ca9a88aafa3584df6f091d9:iiAE9V0W39r7uvbVPQtuY0LQCTqRIixG	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:33:04	2e8da2719bc7cf798409e9498ca37111:k1yWR2wVHswYGjGqI2VDdfay8kTXXXpI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:33:06	22cb4f0806a45ee027092f0aa2a948c7:fZ2xuUUR2u4LJTUQnpCDtCK7Fb1pi21W	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:33:26	242df89401830e8c2c2d76a1e86a1656:dTCG0phhqpHhMAh5axEu8ZFY8bUFGLpH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:33:27	c5f083311b5f34aabc2505e56709b583:xjiVipaxlVNJPjLpwC7Z7HMvezGu5fKa	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:34:08	0bcc2b079409222bcfaf08eba6605983:yeutsglQGkfvP24smpudXoyOvsBRFxbi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	111.71.216.2
2018-04-21 15:34:14	4fe2de3ae5df3b33a6c6e396bfefdc47:lYOhBjzMtZJR8aZnCoQ2WRUGYtUweDLO	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.140.23.117
2018-04-21 15:34:30	5fe8d5bd516e435d74f2906034dd26e7:ogzoJKHekLgQACaHRPw9yAqHX7fiiFmk	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:34:45	aed17f8b47333e3e437db9078805d100:L6NYHSF356Colz3USY9ct12DL9qPSMQc	Q1:提案名稱二：閒置空間_空宅空間改造,;	39.10.4.217
2018-04-21 15:35:30	61a22efc989521d23589e8bde0c75e3f:4qhhspfgzzhaNYiwkmzDrt1cUUV5PlWK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:35:35	5075b3b68d475a8165656e1b053b1d53:ppufy56LdbC6dpuI4oaGFwTWVBCVILA7	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:35:48	196a0324c989ad60f248a4d3d905b313:R25JCIkCi9XhMkxarawKj3jbhPkoMvZE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:36:11	ab456d89e8ea0fb3e24ab05cdd44be5c:Uh0euUV4sCkiAkexBiPs0LaXdqk2zVZx	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:36:28	1b41636ed1e63f3724bce657bbe044b3:pM0iADGoeuo7Q74G7eDwf6YRQJsgJfT9	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 15:36:59	0dc7a1ac1392f61e597a35375f2ae018:BDBuRV3lf1YhgrIX9aX15mCaSu7ytEG8	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.140.23.117
2018-04-21 15:37:12	6f0337e523f40b306cca9607bc18309d:f0xIcvkbi3SGdT5lGMw7GN3aMLmcxitD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:37:20	4ebe0e8c280603bfd914a83f2c4eaf04:LsaNEoqmyuDMo3GH6HDPmXDLgs4ebhaB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:37:30	47080ba0bf492f327c8f4472456c11c2:A8O5WA6mXz37lxOUqjKRgQG4y16OaGbU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:37:33	6701ec225b4dafdc17bf3bdf659390e2:gJcD3vwAT5KxyQxDHbnxlaJ8OCsb7KoQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:37:53	88e1d03a2679f0d0b8dd772246d948e4:li6lD8wnZ2mQ957pEmYCYfp0MRbP2cy2	Q1:提案名稱二：閒置空間_空宅空間改造,;	10.254.248.182
2018-04-21 15:38:36	d1af310a1a90bca7c3adca08b88f79fc:3q2QbNI5McZCk8TqjHPXj4uyqKZfMYLG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:38:39	55aa5cb7b346d622a5aa88120057df27:NyrPtbNxp65y47u1pn5MtADnxyT60FGQ	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 15:38:46	9daf209260a2d6cf9649a1e6b8a52ac8:izU1c6rFVIZ8HIkSoyok93FS91T8UTLm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:38:48	70189aa356eb7e710b0a56b513942e1e:t6bl0z1eEv39o9g1IdDSLC83AFnuTzsO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.180.29
2018-04-21 15:38:49	5da5c5ccb5a5bfa3eff19738d1bcc52f:FxYhiWwHAc89SZYy2nnbhptYQWDW4RPH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:39:04	90e6cdb95e4528e049e3745b1b923e23:w2q4F8lrHOzSdhSksmRO3oNM99wcjUCV	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.140.23.117
2018-04-21 15:39:07	0ae56f7caf6f7e2d70903aa93fe49015:knc1SLitRjPHPTGQTTJDAVyiaGeHSVv3	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:39:41	7a58a945fedd5ae48a5c0c60793c1715:glvr3aOYISvq1nGp7O3MbcgTOMoGrRZP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:40:25	732a3906242c5caa38730d85ce140d6c:kLTJGt4aw8E73aYt2yPSGkApWZE79uZC	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:40:26	1aec20c6e0854ad43979865283adfc38:xpEiZkyrvkKdI2MQ7F8zCyLe5T3H10M3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:40:30	dedc0ece519998ed51208bbb55ff5871:93tytULwYNWCtfBxxW68iEeOPz73IrlS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	10.254.248.182
2018-04-21 15:41:38	edd11cc37027c5c92bfb8bd592096085:hTO8FBbbnl7z9OadFHEwIIhUGi9pSyDL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:41:52	7e815edbeb670c4941073ba44b96fd9e:jMOmvUqQLX3cmXooEUOj0f6MT3Dp8x9t	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 15:42:01	cb3dde547ab07dc155664c8da5ab78f7:Jo0KJQT4YLPRBoq8TZ6coU3bS0mwYB6i	Q1:提案名稱二：閒置空間_空宅空間改造,;	180.217.165.137
2018-04-21 15:42:02	0f6be49f3a44052956ce154b89c90c29:GdzA3FD3jR9Ncrsgku78ogvN7CVdotSj	Q1:提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 15:42:27	1782dd12960274c29c87064333ee9672:7Byxzd9l4GyiDTy3CfSI8dioIVIWW16u	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 15:42:30	4c1788eb0e0121abd73ac62db978d789:9JzWIWo3okseargpeuZoBUwNggcQhlpu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 15:43:13	ffda594bf3534f1bf55e960b0706b29a:u0h0c0X73lEYL0e0Mf1VsJu86E1wRCOK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
