2018-04-19 00:02:07	451484d9f7da5b3d33567d51a92291df:7dzLQNzquYlCvgeK5q1diZrbZ3S6MztG	Q1:安養平民化	,與自然共生，社區老幼共好	,風華再現通化商圈	,福州山觀景秘徑	,;	118.166.48.151
2018-04-19 11:06:13	3e23894f8135ba1064295b6b07b26bb4:Hxm7Q58ljS4L4Dy3JGzA3mdh0yBa9GUo	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.19.2
2018-04-19 11:06:50	1f500bf0ccd70404118f7953b0692a5b:TrneP8k4eu8q4rwkFru2LXm3em6KgvPw	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.136.242.136
2018-04-19 11:08:03	742219844fdb1960d291b52fa157f137:icYKQvrT6gWkIvhLma0GICo8TmAn83qz	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.19.2
2018-04-19 11:08:16	9cb713211ae7da4dbcbd18ce90dd8944:mUe34qs97GbQGQdlGYdxU4xT1Pgcbram	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	42.77.166.71
2018-04-19 11:09:14	4da1e435b08d8bc84bdbc6883d9e8966:meVhrR7t0YO397Yd28Pg0wQ6fjuI4dJG	Q1:安養平民化	,與自然共生，社區老幼共好	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.19.72
2018-04-19 11:09:59	6d0a5572a56b4a04374d73aa9404f64b:RmZQ8YvGw5CIWuyPZziKyiqi7IvhvpDP	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.19.2
2018-04-19 11:10:10	a88c85b896ced9c7585f86132b7c27aa:ADpAZZT1w73KV3nw0KE2ZH3AkvxxBwIy	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:10:41	e4e2b45e8c8d6c044ba70f521a4ad34c:djWXI4ekeWSg11VLdjte4tJHkf3xCCNC	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:11:38	4b9d9c6b159fc116a00952b144fbf8bd:knG3N5LVIinAdAN4uie2TOickg05exY0	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,福州山觀景秘徑	,;	39.8.64.1
2018-04-19 11:12:27	694d4d45c53dcbe7bc6e72e2c5814d0b:dEa2j20Kv5qVDUXjCDXM5piosnZe4AUo	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:12:34	9d2f670dec8a84bf8f69b3c270b81173:igcJLdIyhInURE9XXMnmaitn9jaEaeez	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	223.140.140.150
2018-04-19 11:12:47	f21f8fc0d5f614b7cfd3dfdea938897e:E20jd6VsVUGE2JnhhSVaaT1JEg74OYjq	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:13:11	af9798fb19491a2612f59720e202fe80:1vxUaa8fkGx9SE2g2322yAgOhwc1hlvJ	Q1:安養平民化	,與自然共生，社區老幼共好	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.19.72
2018-04-19 11:13:14	886df37fdf75c8ed18d1467a1a12ca58:iyK6Z6egSthTelgKkEyvuqChzcIujDch	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	114.32.8.241
2018-04-19 11:13:25	775253a29a2bdcb2d5bb85200ee0cae8:03ufisJPyaRm40aIZx5CnKm8dzauyePy	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 11:14:05	c34a88d38291e69ef709924a6d2ac78f:0Yu8QNuVpEEoLrEOU43lWrEPncb0ceOE	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:14:36	b646253e5c35365b4e98d582c91e9789:BhePFVlPdWMy4fT21wykIOpNIabsrmVM	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	140.112.121.118
2018-04-19 11:14:57	e9bacbc97c97db8c0e2b3ee39f1113df:BQDDjr8EeRBa71oAzwjsCn8byTPSUbld	Q1:安養平民化	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	172.28.19.15
2018-04-19 11:15:09	2af12b9806b8dfa75eb119ffcd1a56dc:IDIZl5ldhzKVAm58ulue3wtgoVAinkpV	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:15:38	63af7394f8076394ad34691278492fc3:NOYwNVsS2bm7pWkjKzkacFSGoeNe99fi	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:16:38	070eb98eacfa3b138d90f07be192fc8b:nqGSWGPeDoYPVgVAnjd6svoLimx4ZlTU	Q1:安養平民化	,米煮的大安區：食堂交流	,風華再現通化商圈	,福州山觀景秘徑	,;	10.254.248.218
2018-04-19 11:16:48	d3d34176dabb8ef5803bc51d3cfef8da:WPPDrXegjEVUqB6j5TyL4DMrR0C2igtm	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,捷運科技大樓站の第2隻腳	,;	223.140.127.87
2018-04-19 11:16:49	84b4b815904354be40216b0713b62186:JYUKPeGDEpLZ1Ib3onYNhngg7LbwU9F0	Q1:安養平民化	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	172.28.19.15
2018-04-19 11:17:10	093f934e4df44b8a90efe76b3b118125:xzoqBliMUNxm08PdrOg9ALm2hdCMV4Ui	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:18:10	170a99ca945b3ed0d35d45997e4dd6a1:Ug5tsLGe9TeYvLtUbfBWuGVke9ifyLev	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:18:22	a34da7ff8b8f06f62a4ef38b5a23022d:ei49YJjcSongcwzGSqRbm1s2kuGZ1QuO	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,風華再現通化商圈	,;	122.116.85.34
2018-04-19 11:18:55	8b2a5a488e09e0e1f1206ffd244f8623:D7iisd2DlKjWRFsXBG565miZvYBcUVvp	Q1:米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	114.137.4.165
2018-04-19 11:19:18	bae965bcd86fd2a6be70ef6cbacd756d:htQcdCqp1zviH4HFdvAABaYmzkSCYh5b	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:19:48	0859e21fc0883052231e0796a9069d09:ykTUUNop0DIWHUj34bC0Hg41gp4KWihS	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	172.28.19.72
2018-04-19 11:19:59	c901ad3b47a992fdddb8b837a64eb39c:o7duauLfo4vkJK63cJZDvHIb8TnUXmYD	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:20:59	981c1428126b1bc09f82cc1c3eb1f2fd:NYVao7Phoe2fTHbdWGI6GQQMDDLzqv37	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:21:27	1b0284e10ab1f2d218314783bcf3af5c:lNfjQ87q8pZYTiECwqUiLb32oFGy3hGO	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	36.227.20.50
2018-04-19 11:21:45	b449498beb9cc1df006852fc1b986e97:R9eHAfexNEtyodeGLwHKhsTY32Bjy81a	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:22:53	1afefab1eeb2f0ba5c97c80dc136849a:S0FPG7ou13AUG485J10FU71LnOEjflmE	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	36.227.20.50
2018-04-19 11:23:35	be178fdecc3a747135154665d619baee:OCulvZGcikvyaMSKwUfjPfpD85whUBf6	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:23:43	a045c2c88b507aeae6eb7e2f22826c16:PnXr5F3fDTlR2KE6SZVgLp2p3FTNRFyu	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 11:24:07	fe4ab2a5edbaf959885388edb1f080b0:LCQ8MgVODIq8Inwmu5HH4orrF41oVPIl	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:24:33	8806a798c3b7389d07e1f93e2118429c:U7BCIMABc4npNAB5vG6526lSSQqdHDmW	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	36.227.20.50
2018-04-19 11:25:28	fe1e8c96ccdae6e44bce465673d63e12:bAbafVFKiZvH5M9HikyTHHsNiNPvPvRH	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:25:44	81a314bb602da4b55adfa232759efc5d:0GkHqpPYwWSiunDKhpuRuM3eWOavy291	Q1:安養平民化	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	117.56.49.126
2018-04-19 11:25:58	753863806dcdce4d8c7044cf1a4a5e65:XEBoYAdltkl0ZvwSyoyZ9QDSpLpxjgbp	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	10.254.248.218
2018-04-19 11:26:30	5a0842e79eefa7f87181613a2807eb90:mpdaLpSnmMIVHQN7g3FpkV2fiuHbOKZz	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,;	172.28.19.72
2018-04-19 11:26:37	f1c98ae1e0c30205622b57ce5c2cb918:tQbEYYmbjd0IY9QRr67j8xfpqxfApOKq	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區老幼共好	,捷運科技大樓站の第2隻腳	,;	223.140.153.80
2018-04-19 11:26:54	d14b9321ad92a086db4df8859027b910:XwUkD9S62dXOcegmux1T0zqC6xKQ6lzj	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,風華再現通化商圈	,;	36.227.20.50
2018-04-19 11:28:09	1d9bc532c57fd0db1638e2f0b7c7ad73:FqFqRGe3zlxoLwmOXiM4Fwh2hJV4wirG	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:29:02	39e613f72ddbc02247bc063f96a4f698:qFHsduLLuEDDL3t017wN3CB4N0NSF2VO	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-19 11:29:38	10f441901e57f63f2cb6d915c7e6bd09:A0a2PZ4jMM3O6RnPwelEB2sj3JQ5YGcG	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:31:12	d90f00a01aebac3696306fc06139caeb:u5VEUG41fIJ15iotXOIWbjskzCqdaEZx	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:34:54	bfc5d103598f761d377a539e334d6370:xuwFqfrdkzei9noVCw4sGKnPKhKGqpPp	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.177.168
2018-04-19 11:35:04	2a0470561fd9cc38b1bb7a6b9b55d177:gPohhl3ooOIISYY0DTXvl4a5UTrEkUrr	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 11:35:33	5ac85102785a29234e0f2ec3315e7afe:nrQWlwtP8pcuh2kw3gprtSsZD4Se6tuq	Q1:綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	114.136.53.134
2018-04-19 11:38:59	c7601682985feb216e9af92b2a11d874:26COw9wKblOe5xx0VhPkHzM4mMay8TqS	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區老幼共好	,安全大安，美麗未來	,;	172.28.19.72
2018-04-19 11:39:10	cdddacaf5cc33a94086dd6b2ec1b950d:2dZrWYygaXrQcXxSFwl24LCE8HUvIxBA	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	27.246.136.28
2018-04-19 11:39:59	f56f822d3cc604d720140b9251fd5287:axF99oTILiqH7si1s8KLvb1Gxoy0Rt1S	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,風華再現通化商圈	,福州山觀景秘徑	,;	36.228.142.183
2018-04-19 11:40:05	07dd934d2ae1d4a4d529b459c152bf9e:Z0ivWBRBrfWoCFvzYP9NQWyJ6jQhNxjc	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區老幼共好	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 11:42:03	569cc448b93211e28bc2c9f5b2666753:5JDYzKOmu59NOkNzaWnoERfiJOpuqpwX	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,風華再現通化商圈	,;	10.254.248.218
2018-04-19 11:45:00	d488dd5605e80bdde59d617dca480c97:ThS0p6NlqflOTMPRb688S2r389axtXPd	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	10.254.248.218
2018-04-19 11:45:54	fc4ee4ea8e54db05a52d5847899d74d9:t2l6JB3F4mp1KZ4llODBcnTA1dqqaHNR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	101.8.195.151
2018-04-19 11:46:08	6f9aab34806796308e20090decb1dc98:onTfkC2DO8HqWhm2U7sPeir8DdGqhjf2	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 11:46:29	dee6a10c54d225acad3b027c7e811f4c:bgoY70UoAEd1ZoIrCuPpm1bkKCl7FSru	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 11:46:42	82bdeb64a9dd28014fda9e6246b5f9ce:Eghwb12cKzpG5QHkqxpACRR2CyXFH6Bd	Q1:與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	123.193.36.72
2018-04-19 11:48:36	a78ba38f67c5ded933ce0e9ad0233488:pWLFkJIRNtliMY7FHfjobxvKMZ5CIGvx	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	10.254.248.218
2018-04-19 11:50:35	bf2652a0c8b53d83bb21112a99057788:l8NVZCT5W7wfO5TcpfHB3KXqjWXo98Ta	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	27.52.105.73
2018-04-19 11:51:03	9cfce946104c90bfc824161722de3deb:q0WREOGAS2pv1Eswc5XsYLta7gT3SwJ4	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.136.76.166
2018-04-19 11:51:03	2cb357a2a8d1b970241ab3496bfa8dd2:MrvFIKUBLL5I0m33abEOxO4XvGYz6TV0	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	27.242.3.172
2018-04-19 11:51:09	adf9683394b34c89d440e1e5d5644610:FXmlbdBOTypjSJH4liFsOvcJCo3n7Ug8	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	101.15.20.136
2018-04-19 11:51:39	d112880c9b052e8f7343b17c1e1bed3e:j4UvD55DFM63G4yY0ZD18lwrSb28vLWh	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,;	49.219.133.114
2018-04-19 11:52:39	17e1d35b5e249294605ffa287b19eb0c:6tsaOpLLm5cvL16CzjbxGswg0ZQnJlll	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.93
2018-04-19 11:55:05	f39216037d1decb78598cdc519b73619:uMckpjHkDaPFSwQa0RkWQsweH9Pvw8NI	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 11:56:33	6104658ca3b391c1602720d7b4745407:F3kaSoRNHzePb6y3KQNsTYPmX9hqQEeT	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.153.97
2018-04-19 11:56:39	0a1daebb2dc2fcc772beb4a41fe1a7bd:dxCW7hxKzhCcjSbx7fmnNHTa7el1PRA8	Q1:與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	172.28.19.72
2018-04-19 11:59:09	4305a07fd13c6b03dde7d411869cf08d:XEho4dH8fYt1S95qS2nLrW3odx7Qa1Mn	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	172.28.19.72
2018-04-19 12:00:57	c0dfac4fea0d4c7f124d079d84bda29f:KeFvastyXhGFBBJlBeIvwlkRUKRRpZZ9	Q1:安養平民化	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	223.140.127.87
2018-04-19 12:04:23	7a2bd6fbd83aaf29cf03734165ff9b48:8uYYuzAV31HTvQpUToUa69sryxcjsvht	Q1:米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	114.136.72.6
2018-04-19 12:04:30	865efa10ab89f82d8daffe5738ab28b1:PmFlEEkZxQNUqQSqBhccVoSDe10h6E9V	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-19 12:05:29	d64198ea66a8f8114f007492718a6f00:vsr0MtfQlR7prUWf9kGnHmRMOEDspHGM	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,;	101.10.88.74
2018-04-19 12:06:15	a73f45e4af0cc9d61d91698baba05243:djjCgQRGpAoBUUiMjcCzYGVZm69omjpm	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 12:06:42	0f262eb1c5905d35b84e1cacce09fc52:lZ5pQrjjOW7eJRcFOSmGszyUmxpsIzpX	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-19 12:06:42	249f62aa093a07332b7767b17add1ad7:iWHahOXKlwahyqTB4Uu0MfsEQJZpTCaQ	Q1:安養平民化	,綠能台北－由腳做起	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	223.140.127.87
2018-04-19 12:07:50	19d250389905a267c97e9908f73fc54a:BsA9XZNFSIki8pAFicH0VKAUy0NYiisi	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	172.29.120.140
2018-04-19 12:08:05	04e9af0add6b3e4fe36908ac94d91e55:04QqFv57i9lJOr4p5QRTMQaYJYoGo0vg	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-19 12:08:34	fb07386f5c1a35e218fb89ba273992e2:rwxiRBCIkt4woBCJRRPHIjZ868urnUc0	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	117.19.144.232
2018-04-19 12:08:53	fd5ca83d5a101b0471f7deb1ed2478d2:NKgytHOp4wbXXRmK3uvofCRms7lhP48f	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 12:09:35	a248a7687346a729e418c7e69beff6b0:uy9fh7blqJwTKD9qw3UT7U2qm4BWZoGA	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-19 12:10:59	f23dac8e5f1809b219a242b2290a8276:nJgmYchj9Bj2jQ2KBpYAvJ7Y3tYKPLhh	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-19 12:11:50	a8362472349d69ddb5d6215223f488ef:VYYfFbdlwjrtXPKhLFRhDG3udZ4P2o4a	Q1:安養平民化	,米煮的大安區：食堂交流	,安全大安，美麗未來	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 12:13:05	57cff32caafc3336e229a9e703ff04f3:dFgC5fcOuoZawrMPTNtWJETUxEzZRbvD	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
