2018-04-27 03:29:17	202eee09caa372ad6142abb924730fd2:29j7VILO2nXdkt5BOJXRpxSnmsICxCh8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.42.66.70
2018-04-27 14:34:51	6ea3f836e436236b511cd83f7c8ab0f6:sffk0PZ27Sus7GSsiuq6uBveXFqR19q5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:35:25	3b461af123f3690d345f5b5dea729013:b7YZbH6E8mjDeYcc3h6l1EBLLhm6vhXD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:36:12	118409d39e54124a2a383d5f9d7f71f3:x9pzTEJLccfH9D2f3pwDINQqxiyChIXQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:36:17	d2309b29ca015308360cc4f34ce48097:v63ocm687hfom0REkVHYqyVpP6mxqsZr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:37:08	426ce10c4d0ababcb68cbf5a0955010e:Up15kTadVS8dMPCqdr2ct5vCPWg4sXiG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:37:26	4e865200e5b1e0262c0691224af88d72:7CGHx2943VPIyoVvA7dE9uZUrg465bQS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:38:00	4f630f9ef2352933bd2c0f1a8c3acdef:7s9Hc2KZYS4q2DGTwjsDGIPmlQ7dKcje	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:38:53	2c5b8ea0c185b3adf2a37f3cc3185a01:qu8nCmhsLV9IMXCyrGOVSoZAsZuuAnnC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:38:54	2c50aadfad84d98bd40b95250588ccff:HKHyM9sNiawSjhPIbuzv0h55q9enY55N	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:39:35	3f2aecce4060414991586e059ffcbc25:hu4KqyO8mutloczq1OnfsUouj0rH813A	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:39:45	06031a188a1e8db4288063a58a5951fc:wIPvgm0IdqdYRoN180mg5V1m1J2h2EYi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:40:02	171cb7a72b32f2055d888d1c465be97e:2ihBjv8uo7ujrDn6vyPDinonVpurlM2v	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:40:39	d5f1af2b000d3a1992f8b1780c676adf:mwUUtlE3NVwhnFj5v1eJWizyoB5cbRM0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:41:11	9c14a25f8069fbd8179a5f27388e8169:yRFQXkljd4J27Mj2gGyUQYvGGRlmsxDX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:41:16	a009439a4afa59a7189305ea0f61f924:a7L8W0g5UW1ADsWz6R4S5sakqUpAeRQn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:41:24	616320524ced498229f1c5c097afe679:spjvUorYqNasJnyd2AFGod6SKCVorxcn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.216
2018-04-27 14:41:33	1c1015625e119ba42e9fc3e9e102223f:R4dUYm5xj4co1fGs1AhWAlK9yEJcDRYw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:42:45	83a9ef0fb2b7d59bf54169d493c9d8c4:bVd7nHOQtehWavRXpqfUwoZ7n6XmnsTj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:43:01	3aff057f24016d5a6746f474ba16af53:tUUtNKXkkwTZ3KVwsx2EcMgIkN5tMqqx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:43:05	0bc6618420df407068384cf597343c50:byN1vBqcWIWgsZ0y5N4Fr0wyntT5bEv8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:44:09	b1fb9635317cff0b39d0cddbc9e70e91:EZMBb8sEkrUT1vl0Hv7E4LHT0z0nOpc4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:44:09	6399d3a92c3b28cd0086e6533dcd539d:ApKqMP2m6cN66JqBh6ASrHmf1Ev48Qq8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:44:24	c8d29f011fa381c2c1876532b6458c61:GhgsyGJRopUa6MNQ9qD9oHyxIClnWi6A	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:45:12	129829eddea2e07bb2bebda6b7d5726a:UjScNPKT17f9MRiWva5n0TEjjPDx7wtb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:45:32	fccfda435c0259750b4f6bf539942c56:nPK3AzIVodbg9pmyNXOlCI1CDBW5i9Iw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:45:58	cab0b157f9d252b7b4d440e36918f74b:OO0h7lCMXmxazADIMyxhyLkKVp16I11y	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:46:06	a388df8bc1256779988d52b15b2dac74:NNB8F22BUjzmkoDDenAFFU5dZZBxM57H	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:46:06	e477f44d3e600723ff144d35331738b6:IbTkcHyKfg8hKzABCp3PkEJh2ikHrzwY	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.140.165.191
2018-04-27 14:46:54	74ff8e8dbd9ec373f6a8df3aadca2046:n3JEZYCwgyH8SLu4YOKfsQ7bHbF889Ru	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:46:55	22fd9f98e8292fdff80dd1942ccb2c69:M48AGM7wE0kvSTZFrY3TSkGT5tpEpds5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-27 14:47:02	e572f1eee69edf7f154812f69b2d5ffa:D0dcAj1Y5vOtNRN9PzocyEGkQuO4MPr2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:47:31	f8bfbcc3a705cbfcc9ff07224a09b458:zYQdIeDxyFyGAknj24wG5A7wSLjSViuB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:48:01	ba4ef31f80ddff4a67e5580568f73655:UFt3b1WDy0ggJRuwt9xH9aWDc5k3iaPu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:48:25	8dc102bcb15d9fc1052e9e99890a728f:8WR8TJFoSlRes3rFPKQVrXeF65FGljaW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:48:56	e403a9c48e9c8a8ba29a839f4e1faa34:S5N5yNgmoXy3GB5vBHPlSFcvmBOWSVmN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:49:49	d2e135b740dbd787550788a8d9f93cb3:MF9JvC49CtWHm7CVdTDwy5L9JIBlwlot	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:49:53	1dc10f4a39491c6622bc5b03083a51cd:hNcaw0QpoJH7DxGv8KpHvr1oEqGWewxS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:50:25	0a7195ad884bccf3f435440e1c606ff5:G4r14t21P7QeJC4fOjtVq1KRQfm7zJFQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:50:46	c72c1f703e92540fa0078128b1900a44:Q0BK5LMrEmVITiYPM4tpGxjNq9tGIduH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:51:04	187fae7df3afa6148c39ba6c7ce01dc3:nRRmoDSW2v0nwbT7cYwwrfKu3sEvoiis	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:51:41	9a5cb8be2b924263b4425f01fa85b9e3:SQhrn3NdWOiAgYsTzz1255U0EKtvDiQN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:51:56	ae21dc482cf5d6a578b5468eb2934597:d79oYEkyxlgngKlmdl6qF8uQnzw2DhwC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 14:52:21	2495d56b6eac54b1d8a1aedac09b6303:JkNvgQbuTSorZJJ6So90PyCtgiq3ohg6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:52:33	cc8de3c34e7cf27733e9d2f4c39f3ebf:TZAFp8YPRHMPOt3SFukJufCzumBkLMS2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:53:16	b0ab3a48fe70342d308c9fda8ea101e7:JEMZ74BdfIKuW25bgwXouwtdflpKmWUO	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.140.165.191
2018-04-27 14:53:28	19b395aba558f38d3e74d7596b9909db:y3pJjDXXiqWwEaeWzLBLiUuYorZYavfN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:53:39	f20c23d90516d7d2583dfe5c00a0ae90:Z6rpINAPPdv0izSRPktmeij5affBn8pc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:54:21	efcfd19856a89f5d5beed81c68e786d1:wkWZkmYfUUbvJRPmrAu0CmVrXT9pbLpv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:54:51	cdd61b1cfd69b55fceab2dcd8dce44be:7EUHLlPVf4s2FZVuIUwlRurScJ73QzCQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:55:08	b7ffe652889fb840f5ce2f3b4a5008d5:9NAhT1MVfBcyNCWbEODKkixsmmhtJwFx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-27 14:55:17	66783a3442724917e3eb2ffbac4b5227:Wr5JgZiHTBT0JASaJHqL55i12SyosC09	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.216
2018-04-27 14:55:26	31e85c70eaef2959da15a5548853780d:y6c1RsePRR3VfjjQjK0WPSGq16HK7URH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:56:02	1531632a8d4e0ede852f02566c61e30e:LX82ZqFTI3KWHkc4C9wg8CbK4LAcEsOS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:56:26	e3e08f5ec69ee58dc27acc8262427472:dym5LndnoxESSwR1823GV0kkQsfoP46n	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:57:16	4b98b615fc514952d636067acc72c408:SMaF3zY1j50zjPopK9Ka26pG6SW8s15r	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:57:32	fcc19c1ca8230c19010b36ac82f6a0e1:sliLz112UUZ3MBiVfq0fKoMHJbXMSi3c	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.225.47.196
2018-04-27 14:58:36	b9b0a87308cc17d456494c5da4c157a7:PqZWlsoKTddWaaPzQCjjkiXcU5aW0JkM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 14:59:45	93c2a97228ea974335466aa5c91b99de:GIEEYJK7Ue73TMMONaGNjxCrLvspgLpj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:01:05	7df92b88c6c77517579efdc5e34c3ead:EA6PYkysL02KHZdUWvnVZSxx1lIZBUYR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:01:09	f95b8d48c08443b78441f6caa9c47da3:T62UEM74nm4h8a4JaTmy6SgEL5fPfDkp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 15:02:04	e6f6c6e3b691f91c7f282d298f169047:FR3X184eVJCa0cS4AIz73NC807pPH7zw	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.216
2018-04-27 15:02:31	2dce3936572ca8caa2ae322060987b23:KbC91qChivcQW5wIUpu8dMSlPelJ9FzC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:03:46	284472c1dd51ef48f5655ce3978e4b57:SZOLTNpMsfy1TfvwWp2jGRFnRKbkfFdp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:05:13	1391b4096549a2e73416e12205b6ffb8:J19nDUYQ7IbkGG8EhbsCgHh03VM3XVob	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:06:03	e6a2056aa9c3392a655f1f0cef075b1f:LrRjmijBWjHPSWXykByAsJNAlfNZv2gs	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.216
2018-04-27 15:06:26	cccde44417a9e055e6a7155a15c14161:Q0tYzx3szLF5T139JdG9cHvMurYrFleD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:07:52	53cd572258fd97925d492d67706bccde:zVAHiVYwF3Y5BNMcXpOkCFJOcxqmrLUl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:08:31	ff7d7e3f241b9ac67c574b388c274d58:EH74XUjqHbqrjNFf6q5FcjI1e0f8s7TU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.96.160
2018-04-27 15:09:00	7a6c60e00c03582b482067184d8872bd:325osn18mRXxLDQlcBEQgm8OMyADG12N	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:10:10	d3d3ca52a0d882890ba007efbae5f9fa:Xtk9BlfiHLwIL99WVZ2hdZLJJN4bWFI9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:10:49	b844f94e80db41a5e141d9cd1ef897f0:pm5FJkfgUuAPU9QEZNpcndeSwtUSMF68	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	122.248.130.208
2018-04-27 15:11:18	8e8707e4e5b2a13b014b736ea102dd2c:64AOdCsqJLvhv5u23Tpx5xGmmf87R8Te	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:12:30	1c2b84c20f43fd18e06401d6181bf768:DtFZ2UugAyM1mzliwfGJDqFTsndsONEG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:13:39	37fbaea8b65e61493450b0e648cbface:S6Wb7jW2wgYld7N7h008uzqLQB7henHx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:15:19	ed66252a5f7dea60fbe23a89edabc5ea:6kvJQKq8RruOQSbKx012aepQHwHyljvl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:16:21	8d17783f3525d202bda0a41e6f2e34ab:qdaWy8oFD5QV991187Cyyp1XsYiNcKWi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:17:17	67a5c2e48a73c07fb4b237a0442ddd58:KtoolRvdsVt0dBa9OgeuIO3Sr0hLV3Yd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:17:55	d34b3a6422e570a1d5228114d5cfca5c:uFAkrurd5iVoGhGL5ipIrRlNF5RXWytQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.245.74
2018-04-27 15:18:18	1193db9eec4fa731977a5f65b124e2e6:9eWkyMWWwMNfm4HZagNZJIr4wT2hDXec	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:18:53	f83589d1d92cf580a03cf9536b38cfde:qkLbJLMLQMosvPwPaQC008SCTwadyO41	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.216
2018-04-27 15:19:03	3f994899827f87543e353448a056376c:luMLmte02IUmlWK99i40ohktoCEYVf7f	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.245.74
2018-04-27 15:19:21	93f6e49a7dd617b676d3a56252888597:YzsshNG96LVWCfLWTvBR8x99rbE3dgnp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:20:22	8df9756b6f457a47b3867a0ca2b2fd4c:6OjDY9aznUI5tMDe6tretnTLcew3WSI2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:21:25	cd947c9c67a757a6aab2bad89034132f:whZ9z4LIlqHwlwqWopN7ppYxliZmEnF4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.245.74
2018-04-27 15:22:08	ce464203ed48bd111b7a81408509ce15:W1Ll9K3OLqktto613T359VcYCrJaKWoA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.245.74
2018-04-27 15:23:37	5ee52756aefa4749f208d0cf011b3b86:UUz8CyNEdbVotzlxQ7Lwy7GLmhoAgSn9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:26:05	32fc3b11894388f29c25abc5176001c1:xA9cegBZzt1aofeILpl7yuZVB0nQ8l5d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.245.74
2018-04-27 15:26:36	d0e1e271eea301c3fce644bcd5e30233:Dryu4w39QrddUv6voEYtNzKJ8oISdZg0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:27:57	9e4db399ee642c5f54fbb081b78cd54c:QFalrO0W1cyTh2xDAjNaxA0RfQZpj6K3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.245.74
2018-04-27 15:29:34	ce28fb09492066a30a4239703359df76:n0VI8iUWNYRixjFx57IjcRydEeoZfC7A	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.245.74
2018-04-27 15:32:42	6e8422bfcf580c071df50df9e50cbe23:AUpXBXmZ0W92WFxNE2mkJJ5yMoFLAdhn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	1.160.85.83
2018-04-27 15:43:27	1625bafdae9280aa58e7911cece0cc89:aaxsrj4EuKSKNUdlnponM75wsbn0GVOm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.68
2018-04-27 15:45:27	01e0cd2d7f1fffee1b59755aa9c8e102:rwaK3nhzJXeZwDOIiXXU0O7Tbd72vt4Q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.68
2018-04-27 15:46:35	73563619abbd53d18236ff266899267d:WT7KIvG6twyTi8zDXvTmZDAk40rGhQ3m	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.68
